,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
13,13,13,13,2022-09-11,Sun,Allsvenskan,Matchweek 22,Away,L 0–2,AIK Stockholm,Varberg,Y,DM,90,0,0,0,0,3.0,1.0,1,0,,,0.0,,,,,,,,,,,,,,,/en/matches/970af7ab/Varberg-AIK-Stockholm-September-11-2022-Allsvenskan,0.0,0.6666666666666666,0.5
14,14,14,14,2022-09-18,Sun,Allsvenskan,Matchweek 23,Home,D 1–1,AIK Stockholm,Degerfors,Y,AM,90,0,0,0,0,2.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/7c45d6a5/AIK-Stockholm-Degerfors-September-18-2022-Allsvenskan,0.5,0.3333333333333333,0.5
15,15,15,15,2022-10-02,Sun,Allsvenskan,Matchweek 24,Away,D 1–1,AIK Stockholm,Sirius,Y,AM,90,0,0,0,0,1.0,1.0,1,0,,,1.0,,,,,,,,,,,,,,,/en/matches/4a6cbc9a/Sirius-AIK-Stockholm-October-2-2022-Allsvenskan,0.5,0.5,0.5
16,16,16,16,2022-10-16,Sun,Allsvenskan,Matchweek 26,Away,W 2–1,AIK Stockholm,Djurgården,Y,FW,90,0,0,0,0,1.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/da5ac4fc/Djurgarden-AIK-Stockholm-October-16-2022-Allsvenskan,1.0,0.3333333333333333,0.5
17,17,17,17,2022-10-19,Wed,Allsvenskan,Matchweek 27,Home,L 1–2,AIK Stockholm,Häcken,Y,CM,68,0,0,0,0,0.0,0.0,2,1,,,2.0,,,,,,,,,,,,,,,/en/matches/38f0031d/AIK-Stockholm-Hacken-October-19-2022-Allsvenskan,0.0,0.6666666666666666,0.5
18,18,18,18,2022-10-30,Sun,Allsvenskan,Matchweek 29,Away,W 2–1,AIK Stockholm,Mjällby,Y,CM,90,1,0,0,0,2.0,1.0,0,0,,,2.0,,,,,,,,,,,,,,,/en/matches/132f4a6c/Mjallby-AIK-Stockholm-October-30-2022-Allsvenskan,1.0,0.5,0.5
19,19,19,19,2022-11-06,Sun,Allsvenskan,Matchweek 30,Home,L 0–1,AIK Stockholm,Elfsborg,Y,AM,90,0,0,0,0,4.0,1.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/29b6cb3c/AIK-Stockholm-Elfsborg-November-6-2022-Allsvenskan,0.0,0.6666666666666666,0.5
20,20,20,20,2023-01-09,Mon,Friendlies (M),Friendlies (M),Neutral,W 2–0,se Sweden,fi Finland,Y,LM,81,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/dbde73b4/Sweden-Finland-January-9-2023-Friendlies-M,1.0,0.3333333333333333,0.5
21,21,21,21,2023-01-12,Thu,Friendlies (M),Friendlies (M),Neutral,W 2–1,se Sweden,is Iceland,N,,14,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/7f4332af/Sweden-Iceland-January-12-2023-Friendlies-M,1.0,0.6666666666666666,0.5
22,22,22,22,2023-03-19,Sun,FA Cup,Quarter-finals,Home,W 5–0,Brighton,Grimsby Town,N,,13,0,0,0,0,1.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/850b6941/Brighton-and-Hove-Albion-Grimsby-Town-March-19-2023-FA-Cup,1.0,0.6666666666666666,0.5
23,23,23,23,2023-04-04,Tue,Premier League,Matchweek 7,Away,W 2–0,Brighton,Bournemouth,N,DM,11,0,0,0,0,1.0,0.0,0,0,12.0,1.0,0.0,0.0,0.0,0.0,0.1,2.0,0.0,9.0,10.0,90.0,2.0,9.0,0.0,0.0,0.0,/en/matches/95a97dc6/Bournemouth-Brighton-and-Hove-Albion-April-4-2023-Premier-League,1.0,1.0,0.5
24,24,24,24,2023-04-29,Sat,Premier League,Matchweek 34,Home,W 6–0,Brighton,Wolves,N,AM,11,0,0,0,0,0.0,0.0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.1,2.0,0.0,1.0,1.0,100.0,0.0,2.0,0.0,0.0,0.0,/en/matches/21f920e0/Brighton-and-Hove-Albion-Wolverhampton-Wanderers-April-29-2023-Premier-League,1.0,1.0,0.5
25,25,25,25,2023-05-28,Sun,Premier League,Matchweek 38,Away,L 1–2,Brighton,Aston Villa,Y,CM,45,0,0,0,0,0.0,0.0,0,0,16.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,83.3,0.0,8.0,0.0,1.0,0.0,/en/matches/ac0e65e2/Aston-Villa-Brighton-and-Hove-Albion-May-28-2023-Premier-League,0.0,1.0,0.5
