,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
10,10,10,10,10,10,2021-10-30,Sat,Championship,Matchweek 15,Away,W 2–0,Birmingham City,Middlesbrough,Y*,FW,66,0,1,0,0,1,0,0,0,25.0,0.0,0,0.0,0.1,0.1,0.4,2.0,1.0,14.0,21.0,66.7,4.0,10.0,0.0,1.0,0.0,/en/matches/30e0e847/Middlesbrough-Birmingham-City-October-30-2021-Championship,1.0,0.5,0.5
11,11,11,11,11,11,2021-11-02,Tue,Championship,Matchweek 16,Home,W 3–0,Birmingham City,Bristol City,Y*,FW,72,0,2,0,0,0,0,0,0,32.0,1.0,0,0.0,0.0,0.0,0.5,6.0,2.0,16.0,27.0,59.3,2.0,19.0,1.0,2.0,2.0,/en/matches/6854384d/Birmingham-City-Bristol-City-November-2-2021-Championship,1.0,0.8333333333333334,0.5
12,12,12,12,12,12,2021-11-06,Sat,Championship,Matchweek 17,Home,L 1–2,Birmingham City,Reading,Y,FW,90,0,0,0,0,4,0,0,0,45.0,5.0,0,1.0,0.1,0.1,0.0,2.0,0.0,17.0,33.0,51.5,1.0,17.0,0.0,0.0,0.0,/en/matches/d0b0233d/Birmingham-City-Reading-November-6-2021-Championship,0.0,1.0,0.5
13,13,13,13,13,13,2021-11-20,Sat,Championship,Matchweek 18,Away,L 0–2,Birmingham City,Hull City,Y,FW,60,0,0,0,0,1,1,0,0,25.0,1.0,0,1.0,0.1,0.1,0.3,3.0,0.0,12.0,21.0,57.1,0.0,15.0,0.0,0.0,0.0,/en/matches/afcfa7fc/Hull-City-Birmingham-City-November-20-2021-Championship,0.0,0.6666666666666666,0.5
14,14,14,14,14,14,2021-11-23,Tue,Championship,Matchweek 19,Away,D 0–0,Birmingham City,Coventry City,Y,FW,85,0,0,0,0,0,0,0,0,28.0,0.0,0,1.0,0.0,0.0,0.2,3.0,0.0,9.0,21.0,42.9,3.0,14.0,0.0,0.0,0.0,/en/matches/80a4fcfd/Coventry-City-Birmingham-City-November-23-2021-Championship,0.5,0.3333333333333333,0.5
15,15,15,15,15,15,2021-11-27,Sat,Championship,Matchweek 20,Home,W 1–0,Birmingham City,Blackpool,Y*,FW,74,0,0,0,0,1,0,0,0,32.0,0.0,0,0.0,0.2,0.2,0.0,2.0,0.0,15.0,26.0,57.7,2.0,11.0,0.0,0.0,0.0,/en/matches/d833e660/Birmingham-City-Blackpool-November-27-2021-Championship,1.0,0.1666666666666666,0.5
16,16,16,16,16,16,2021-12-04,Sat,Championship,Matchweek 21,Away,L 1–3,Birmingham City,Millwall,Y*,FW,90,1,0,0,0,4,1,0,0,50.0,0.0,0,1.0,0.4,0.4,0.2,4.0,1.0,28.0,43.0,65.1,11.0,25.0,2.0,1.0,1.0,/en/matches/00648f17/Millwall-Birmingham-City-December-4-2021-Championship,0.0,0.5,0.5
17,17,17,17,17,17,2021-12-11,Sat,Championship,Matchweek 22,Home,D 2–2,Birmingham City,Cardiff City,Y*,FW,89,1,0,0,0,2,1,0,0,30.0,1.0,0,0.0,0.6,0.6,0.2,4.0,2.0,11.0,19.0,57.9,4.0,25.0,1.0,1.0,1.0,/en/matches/9f064aa8/Birmingham-City-Cardiff-City-December-11-2021-Championship,0.5,0.5,0.5
18,18,18,18,18,18,2021-12-18,Sat,Championship,Matchweek 23,Away,L 0–4,Birmingham City,Blackburn,Y*,FW,90,0,0,0,0,0,0,0,0,41.0,1.0,0,1.0,0.0,0.0,0.0,2.0,0.0,20.0,32.0,62.5,2.0,24.0,1.0,1.0,1.0,/en/matches/f72c0c85/Blackburn-Rovers-Birmingham-City-December-18-2021-Championship,0.0,0.5,0.5
19,19,19,19,19,19,2022-01-02,Sun,Championship,Matchweek 26,Home,L 1–2,Birmingham City,QPR,Y*,FW,90,0,0,0,0,1,0,0,0,38.0,1.0,0,1.0,0.1,0.1,0.5,4.0,0.0,22.0,32.0,68.8,4.0,14.0,0.0,1.0,1.0,/en/matches/20622c0a/Birmingham-City-Queens-Park-Rangers-January-2-2022-Championship,0.0,0.1666666666666666,0.5
20,20,20,20,20,20,2022-01-08,Sat,FA Cup,Third round proper,Home,L 0–1,Birmingham City,Plymouth Argyle,Y*,FW,120,0,0,0,0,2,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/fd7dbe9d/Birmingham-City-Plymouth-Argyle-January-8-2022-FA-Cup,0.0,0.1666666666666666,0.5
21,21,21,21,21,21,2022-04-09,Sat,Championship,Matchweek 41,Away,L 0–2,Birmingham City,Nott'ham Forest,N,FW,9,0,0,0,0,2,0,0,0,14.0,0.0,0,1.0,0.6,0.6,0.0,1.0,0.0,6.0,8.0,75.0,1.0,8.0,0.0,1.0,1.0,/en/matches/a56cfcfc/Nottingham-Forest-Birmingham-City-April-9-2022-Championship,0.0,0.0,0.5
22,22,22,22,22,22,2022-04-15,Fri,Championship,Matchweek 42,Home,L 2–4,Birmingham City,Coventry City,N,"FW,AM",16,0,0,0,0,0,0,0,0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,2.0,0.0,0.0,0.0,/en/matches/2fc28fe7/Birmingham-City-Coventry-City-April-15-2022-Championship,0.0,0.0,0.5
23,23,23,23,23,23,2022-04-18,Mon,Championship,Matchweek 43,Away,L 1–6,Birmingham City,Blackpool,Y*,FW,73,0,0,0,0,1,1,0,0,15.0,0.0,0,0.0,0.1,0.1,0.0,1.0,1.0,4.0,10.0,40.0,2.0,4.0,0.0,0.0,0.0,/en/matches/8cc73620/Blackpool-Birmingham-City-April-18-2022-Championship,0.0,0.0,0.5
