,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,2023-04-15,Sat,Premier League,Matchweek 31,Away,L 0–2,Brentford,Wolves,Y,RB,73,0,0,0,0,0,0,0,0,45.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,39.0,82.1,6.0,24.0,1.0,1.0,1.0,/en/matches/b2402736/Wolverhampton-Wanderers-Brentford-April-15-2023-Premier-League,0.0,0.1666666666666666,0.5
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2023-04-22,Sat,Premier League,Matchweek 32,Home,D 1–1,Brentford,Aston Villa,Y,RB,90,0,0,0,0,2,0,0,0,40.0,1.0,1,0.0,0.1,0.1,0.0,0.0,0.0,30.0,37.0,81.1,2.0,24.0,1.0,1.0,1.0,/en/matches/2b51686a/Brentford-Aston-Villa-April-22-2023-Premier-League,0.5,0.0,0.5
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,2023-04-26,Wed,Premier League,Matchweek 33,Away,W 2–0,Brentford,Chelsea,N,LB,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,/en/matches/071b5820/Chelsea-Brentford-April-26-2023-Premier-League,1.0,0.1666666666666666,0.5
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,2023-04-29,Sat,Premier League,Matchweek 34,Home,W 2–1,Brentford,Nott'ham Forest,Y,"RB,CB",90,0,0,0,0,1,0,0,0,84.0,1.0,0,0.0,0.0,0.0,0.0,3.0,0.0,72.0,80.0,90.0,10.0,66.0,2.0,0.0,0.0,/en/matches/3aeacbaa/Brentford-Nottingham-Forest-April-29-2023-Premier-League,1.0,0.5,0.5
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,2023-05-06,Sat,Premier League,Matchweek 35,Away,L 0–1,Brentford,Liverpool,Y,RB,87,0,0,0,0,0,0,0,0,31.0,1.0,0,1.0,0.0,0.0,0.0,2.0,0.0,17.0,23.0,73.9,1.0,21.0,2.0,1.0,1.0,/en/matches/6e2d1c8c/Liverpool-Brentford-May-6-2023-Premier-League,0.0,0.8333333333333334,0.5
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,2023-05-14,Sun,Premier League,Matchweek 36,Home,W 2–0,Brentford,West Ham,Y,RB,84,0,0,0,0,1,0,1,0,66.0,1.0,0,3.0,0.1,0.1,0.1,2.0,0.0,49.0,55.0,89.1,4.0,37.0,2.0,4.0,2.0,/en/matches/9a41c925/Brentford-West-Ham-United-May-14-2023-Premier-League,1.0,0.6666666666666666,0.5
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,2023-05-20,Sat,Premier League,Matchweek 37,Away,W 3–1,Brentford,Tottenham,Y,RB,88,0,1,0,0,0,0,0,0,42.0,0.0,0,1.0,0.0,0.0,0.1,1.0,1.0,31.0,38.0,81.6,2.0,25.0,3.0,1.0,0.0,/en/matches/28ebbaf2/Tottenham-Hotspur-Brentford-May-20-2023-Premier-League,1.0,0.6666666666666666,0.5
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,2023-05-28,Sun,Premier League,Matchweek 38,Home,W 1–0,Brentford,Manchester City,Y,RB,69,0,0,0,0,0,0,0,0,22.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,19.0,78.9,1.0,14.0,2.0,1.0,1.0,/en/matches/e7e969e9/Brentford-Manchester-City-May-28-2023-Premier-League,1.0,0.6666666666666666,0.5
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,2023-06-17,Sat,Euro Qualifying,Group stage,Away,W 2–1,sct Scotland,no Norway,Y,RM,90,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,/en/matches/d3f580b6/Norway-Scotland-June-17-2023-Euro-Qualifying,1.0,1.0,0.5
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,2023-06-20,Tue,Euro Qualifying,Group stage,Home,W 2–0,sct Scotland,ge Georgia,Y,RB,90,0,0,0,0,0,0,1,0,,,0,,,,,,,,,,,,,,,/en/matches/efa49da3/Scotland-Georgia-June-20-2023-Euro-Qualifying,1.0,1.0,0.5
