,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
10,10,10,10,10,10,10,10,10,10,10,10,10,10,2022-09-27,Tue,Friendlies (M),Friendlies (M),Neutral,W 3–2,co Colombia,mx Mexico,Y,AM,89,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/d5bcb154/Mexico-Colombia-September-27-2022-Friendlies-M,1.0,0.6666666666666666,0.5
11,11,11,11,11,11,11,11,11,11,11,11,11,11,2022-10-01,Sat,Premier League,Matchweek 9,Home,D 3–3,Liverpool,Brighton,N,"LW,LM",45,0,1,0,0,0.0,0.0,0,0,33.0,1.0,0.0,2.0,0.0,0.0,0.3,2.0,1.0,17.0,23.0,73.9,2.0,23.0,2.0,1.0,0.0,/en/matches/aadd2e80/Liverpool-Brighton-and-Hove-Albion-October-1-2022-Premier-League,0.5,1.0,0.6666666666666667
12,12,12,12,12,12,12,12,12,12,12,12,12,12,2022-10-04,Tue,Champions Lg,Group stage,Home,W 2–0,eng Liverpool,sct Rangers,Y,LW,90,0,0,0,0,3.0,1.0,0,0,52.0,0.0,0.0,2.0,0.2,0.2,0.0,5.0,2.0,33.0,41.0,80.5,4.0,33.0,4.0,5.0,2.0,/en/matches/707b3173/Liverpool-Rangers-October-4-2022-Champions-League,1.0,0.8333333333333334,0.5
13,13,13,13,13,13,13,13,13,13,13,13,13,13,2022-10-09,Sun,Premier League,Matchweek 10,Away,L 2–3,Liverpool,Arsenal,Y,LW,41,0,1,0,0,0.0,0.0,1,0,17.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,10.0,12.0,83.3,0.0,9.0,1.0,2.0,0.0,/en/matches/84a48413/Arsenal-Liverpool-October-9-2022-Premier-League,0.0,0.8333333333333334,0.9166666666666666
14,14,14,14,14,14,14,14,14,14,14,14,14,14,2023-04-17,Mon,Premier League,Matchweek 31,Away,W 6–1,Liverpool,Leeds United,N,"RW,FW",10,0,0,0,0,0.0,0.0,0,0,11.0,1.0,0.0,0.0,0.0,0.0,0.1,2.0,0.0,10.0,10.0,100.0,2.0,10.0,0.0,0.0,0.0,/en/matches/fd3d05f5/Leeds-United-Liverpool-April-17-2023-Premier-League,1.0,0.5,0.5
15,15,15,15,15,15,15,15,15,15,15,15,15,15,2023-04-22,Sat,Premier League,Matchweek 32,Home,W 3–2,Liverpool,Nott'ham Forest,N,LW,10,0,0,0,0,0.0,0.0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,100.0,2.0,6.0,1.0,4.0,1.0,/en/matches/99bfc321/Liverpool-Nottingham-Forest-April-22-2023-Premier-League,1.0,0.6666666666666666,0.5
16,16,16,16,16,16,16,16,16,16,16,16,16,16,2023-04-26,Wed,Premier League,Matchweek 33,Away,W 2–1,Liverpool,West Ham,N,LW,32,0,0,0,0,2.0,0.0,0,0,36.0,1.0,0.0,0.0,0.1,0.1,0.0,2.0,1.0,23.0,26.0,88.5,4.0,27.0,1.0,4.0,2.0,/en/matches/f2f795ae/West-Ham-United-Liverpool-April-26-2023-Premier-League,1.0,0.6666666666666666,0.5
17,17,17,17,17,17,17,17,17,17,17,17,17,17,2023-04-30,Sun,Premier League,Matchweek 34,Home,W 4–3,Liverpool,Tottenham,Y,LW,62,1,0,0,0,1.0,1.0,0,0,47.0,1.0,0.0,1.0,0.3,0.3,0.1,2.0,0.0,33.0,37.0,89.2,3.0,32.0,1.0,8.0,5.0,/en/matches/e07267b3/Liverpool-Tottenham-Hotspur-April-30-2023-Premier-League,1.0,1.0,0.5
18,18,18,18,18,18,18,18,18,18,18,18,18,18,2023-05-03,Wed,Premier League,Matchweek 28,Home,W 1–0,Liverpool,Fulham,Y,LW,65,0,0,0,0,2.0,0.0,0,0,34.0,0.0,1.0,1.0,0.1,0.1,0.2,5.0,0.0,18.0,22.0,81.8,3.0,18.0,3.0,6.0,4.0,/en/matches/24fb8eca/Liverpool-Fulham-May-3-2023-Premier-League,1.0,1.0,0.5
19,19,19,19,19,19,19,19,19,19,19,19,19,19,2023-05-06,Sat,Premier League,Matchweek 35,Home,W 1–0,Liverpool,Brentford,N,LW,26,0,0,0,0,0.0,0.0,0,0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,70.0,0.0,8.0,0.0,1.0,0.0,/en/matches/6e2d1c8c/Liverpool-Brentford-May-6-2023-Premier-League,1.0,1.0,0.5
20,20,20,20,20,20,20,20,20,20,20,20,20,20,2023-05-15,Mon,Premier League,Matchweek 36,Away,W 3–0,Liverpool,Leicester City,Y,LW,73,0,0,0,0,2.0,0.0,0,0,69.0,2.0,2.0,0.0,0.1,0.1,0.1,3.0,0.0,42.0,50.0,84.0,4.0,45.0,4.0,3.0,1.0,/en/matches/7dd0fbd7/Leicester-City-Liverpool-May-15-2023-Premier-League,1.0,1.0,0.5
21,21,21,21,21,21,21,21,21,21,21,21,21,21,2023-05-20,Sat,Premier League,Matchweek 37,Home,D 1–1,Liverpool,Aston Villa,Y,LW,71,0,0,0,0,2.0,0.0,0,0,36.0,1.0,1.0,0.0,0.1,0.1,0.0,0.0,0.0,17.0,21.0,81.0,1.0,28.0,5.0,5.0,1.0,/en/matches/72646bde/Liverpool-Aston-Villa-May-20-2023-Premier-League,0.5,1.0,0.5
22,22,22,22,22,22,22,22,22,22,22,22,22,22,2023-05-28,Sun,Premier League,Matchweek 38,Away,D 4–4,Liverpool,Southampton,N,"LM,FW",34,0,0,0,0,2.0,0.0,0,0,28.0,1.0,0.0,0.0,0.1,0.1,0.1,7.0,1.0,18.0,25.0,72.0,5.0,22.0,3.0,5.0,4.0,/en/matches/8e5c6ea7/Southampton-Liverpool-May-28-2023-Premier-League,0.5,0.8333333333333334,0.5
23,23,23,23,23,23,23,23,23,23,23,23,23,23,2023-06-16,Fri,Friendlies (M),Friendlies (M),Neutral,W 1–0,co Colombia,iq Iraq,Y,FW,72,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/4942bfd2/Colombia-Iraq-June-16-2023-Friendlies-M,1.0,0.6666666666666666,0.5
24,24,24,24,24,24,24,24,24,24,24,24,24,24,2023-06-20,Tue,Friendlies (M),Friendlies (M),Away,W 2–0,co Colombia,de Germany,Y,FW,85,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/19327273/Germany-Colombia-June-20-2023-Friendlies-M,1.0,0.6666666666666666,0.5
