,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
10,10,10,10,10,10,10,10,10,10,10,10,10,10,2020-11-03,Tue,Champions Lg,Group stage,Home,W 3–0,eng Manchester City,gr Olympiacos,Y,CB,90,0,0,0,0,0.0,0.0,0,0,84.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,78.0,80.0,97.5,4.0,63.0,0.0,0.0,0.0,/en/matches/427a63f0/Manchester-City-Olympiacos-November-3-2020-Champions-League,1.0,0.6666666666666666,0.5
11,11,11,11,11,11,11,11,11,11,11,11,11,11,2020-11-11,Wed,Friendlies (M),Friendlies (M),Home,D 1–1,nl Netherlands,es Spain,Y,CB,5,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/702a3b72/Netherlands-Spain-November-11-2020-Friendlies-M,0.5,0.8333333333333334,0.5
12,12,12,12,12,12,12,12,12,12,12,12,12,12,2020-12-09,Wed,Champions Lg,Group stage,Home,W 3–0,eng Manchester City,fr Marseille,Y,LB,90,0,1,0,0,1.0,1.0,0,0,71.0,3.0,3.0,0.0,0.1,0.1,0.0,1.0,1.0,50.0,60.0,83.3,5.0,45.0,0.0,0.0,0.0,/en/matches/2b64826a/Manchester-City-Marseille-December-9-2020-Champions-League,1.0,0.8333333333333334,0.5
13,13,13,13,13,13,13,13,13,13,13,13,13,13,2020-12-15,Tue,Premier League,Matchweek 13,Home,D 1–1,Manchester City,West Brom,Y,CB,90,0,0,0,0,0.0,0.0,1,0,108.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,103.0,93.2,13.0,67.0,5.0,0.0,0.0,/en/matches/40b42ca1/Manchester-City-West-Bromwich-Albion-December-15-2020-Premier-League,0.5,0.8333333333333334,0.2857142857142857
14,14,14,14,14,14,14,14,14,14,14,14,14,14,2020-12-26,Sat,Premier League,Matchweek 15,Home,W 2–0,Manchester City,Newcastle Utd,Y,CB,90,0,0,0,0,0.0,0.0,0,0,129.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,108.0,117.0,92.3,7.0,70.0,2.0,0.0,0.0,/en/matches/c1c40b30/Manchester-City-Newcastle-United-December-26-2020-Premier-League,1.0,0.6666666666666666,0.2976190476190476
15,15,15,15,15,15,15,15,15,15,15,15,15,15,2021-04-10,Sat,Premier League,Matchweek 31,Home,L 1–2,Manchester City,Leeds United,Y,CB,57,0,0,0,0,1.0,0.0,1,0,51.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,43.0,47.0,91.5,5.0,42.0,2.0,0.0,0.0,/en/matches/ad969519/Manchester-City-Leeds-United-April-10-2021-Premier-League,0.0,0.8333333333333334,0.5
16,16,16,16,16,16,16,16,16,16,16,16,16,16,2021-05-01,Sat,Premier League,Matchweek 34,Away,W 2–0,Manchester City,Crystal Palace,Y,CB,90,0,0,0,0,0.0,0.0,0,0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,74.0,95.9,1.0,66.0,0.0,0.0,0.0,/en/matches/bf22075a/Crystal-Palace-Manchester-City-May-1-2021-Premier-League,1.0,0.5,0.5
17,17,17,17,17,17,17,17,17,17,17,17,17,17,2021-05-08,Sat,Premier League,Matchweek 35,Home,L 1–2,Manchester City,Chelsea,Y,CB,90,0,0,0,0,0.0,0.0,0,0,82.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,71.0,85.9,6.0,54.0,3.0,0.0,0.0,/en/matches/b657d658/Manchester-City-Chelsea-May-8-2021-Premier-League,0.0,0.6666666666666666,0.5
18,18,18,18,18,18,18,18,18,18,18,18,18,18,2021-05-14,Fri,Premier League,Matchweek 36,Away,W 4–3,Manchester City,Newcastle Utd,Y,CB,90,0,0,0,0,1.0,0.0,0,0,116.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,103.0,108.0,95.4,4.0,82.0,0.0,0.0,0.0,/en/matches/27601c16/Newcastle-United-Manchester-City-May-14-2021-Premier-League,1.0,0.3333333333333333,0.5
19,19,19,19,19,19,19,19,19,19,19,19,19,19,2021-06-06,Sun,Friendlies (M),Friendlies (M),Home,W 3–0,nl Netherlands,ge Georgia,N,,45,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/36a4276d/Netherlands-Georgia-June-6-2021-Friendlies-M,1.0,0.6666666666666666,0.5
20,20,20,20,20,20,20,20,20,20,20,20,20,20,2021-06-13,Sun,UEFA Euro,Group stage,Neutral,W 3–2,nl Netherlands,ua Ukraine,N,CB,27,0,1,0,0,1.0,0.0,0,0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,20.0,20.0,100.0,0.0,15.0,0.0,0.0,0.0,/en/matches/0e9919a5/Netherlands-Ukraine-June-13-2021-UEFA-Euro,1.0,0.6666666666666666,0.5
21,21,21,21,21,21,21,21,21,21,21,21,21,21,2021-06-17,Thu,UEFA Euro,Group stage,Neutral,W 2–0,nl Netherlands,at Austria,N,CB,27,0,0,0,0,0.0,0.0,0,0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,78.6,1.0,10.0,1.0,0.0,0.0,/en/matches/f3d39a29/Netherlands-Austria-June-17-2021-UEFA-Euro,1.0,1.0,0.5
