,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
16,16,16,16,16,16,16,16,16,16,16,2020-02-19,Wed,Champions Lg,Round of 16,Home,L 0–1,eng Tottenham,de RB Leipzig,Y,LB,90,0,0,0,0,0.0,0.0,1,0,71.0,0.0,0.0,0.0,0.0,0.0,0.4,2.0,0.0,58.0,68.0,85.3,3.0,49.0,4.0,1.0,0.0,/en/matches/a9417ce9/Tottenham-Hotspur-RB-Leipzig-February-19-2020-Champions-League,0.0,1.0,0.5
17,17,17,17,17,17,17,17,17,17,17,2020-02-22,Sat,Premier League,Matchweek 27,Away,L 1–2,Tottenham,Chelsea,Y,"LB,WB",90,0,0,0,0,0.0,0.0,0,0,64.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,31.0,54.0,57.4,1.0,30.0,1.0,2.0,1.0,/en/matches/fdd364a6/Chelsea-Tottenham-Hotspur-February-22-2020-Premier-League,0.0,0.6666666666666666,0.5
18,18,18,18,18,18,18,18,18,18,18,2020-03-01,Sun,Premier League,Matchweek 28,Home,L 2–3,Tottenham,Wolves,Y,"LM,LB",89,0,0,0,0,1.0,0.0,1,0,69.0,1.0,1.0,0.0,0.1,0.1,0.2,4.0,0.0,43.0,63.0,68.3,2.0,40.0,2.0,0.0,0.0,/en/matches/2475762d/Tottenham-Hotspur-Wolverhampton-Wanderers-March-1-2020-Premier-League,0.0,0.3333333333333333,0.5
19,19,19,19,19,19,19,19,19,19,19,2020-06-19,Fri,Premier League,Matchweek 30,Home,D 1–1,Tottenham,Manchester Utd,Y,LB,90,0,0,0,0,0.0,0.0,0,0,68.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,59.0,76.3,4.0,33.0,1.0,2.0,1.0,/en/matches/973a441a/Tottenham-Hotspur-Manchester-United-June-19-2020-Premier-League,0.5,0.0,0.5
20,20,20,20,20,20,20,20,20,20,20,2020-06-23,Tue,Premier League,Matchweek 31,Home,W 2–0,Tottenham,West Ham,Y,LB,90,0,0,0,0,0.0,0.0,1,0,86.0,3.0,2.0,1.0,0.0,0.0,0.1,1.0,0.0,65.0,80.0,81.3,5.0,58.0,2.0,0.0,0.0,/en/matches/8fc12d99/Tottenham-Hotspur-West-Ham-United-June-23-2020-Premier-League,1.0,0.1666666666666666,0.5
21,21,21,21,21,21,21,21,21,21,21,2020-07-02,Thu,Premier League,Matchweek 32,Away,L 1–3,Tottenham,Sheffield Utd,Y,LB,80,0,0,0,0,0.0,0.0,0,0,92.0,1.0,1.0,0.0,0.0,0.0,0.1,1.0,0.0,74.0,90.0,82.2,3.0,62.0,6.0,1.0,0.0,/en/matches/70507f3c/Sheffield-United-Tottenham-Hotspur-July-2-2020-Premier-League,0.0,0.5,0.5
22,22,22,22,22,22,22,22,22,22,22,2020-07-06,Mon,Premier League,Matchweek 33,Home,W 1–0,Tottenham,Everton,Y,LB,90,0,0,0,0,2.0,0.0,1,0,78.0,3.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,52.0,65.0,80.0,10.0,43.0,3.0,4.0,3.0,/en/matches/ba9fd89a/Tottenham-Hotspur-Everton-July-6-2020-Premier-League,1.0,0.5,0.5
23,23,23,23,23,23,23,23,23,23,23,2020-07-09,Thu,Premier League,Matchweek 34,Away,D 0–0,Tottenham,Bournemouth,Y,LB,90,0,0,0,0,1.0,0.0,0,0,63.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,33.0,50.0,66.0,2.0,16.0,1.0,0.0,0.0,/en/matches/1d9de580/Bournemouth-Tottenham-Hotspur-July-9-2020-Premier-League,0.5,0.6666666666666666,0.5
24,24,24,24,24,24,24,24,24,24,24,2020-07-12,Sun,Premier League,Matchweek 35,Home,W 2–1,Tottenham,Arsenal,Y,LB,90,0,0,0,0,1.0,1.0,1,0,67.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,49.0,59.0,83.1,4.0,33.0,1.0,0.0,0.0,/en/matches/6630c721/North-London-Derby-Tottenham-Hotspur-Arsenal-July-12-2020-Premier-League,1.0,0.5,0.5
25,25,25,25,25,25,25,25,25,25,25,2020-07-15,Wed,Premier League,Matchweek 36,Away,W 3–1,Tottenham,Newcastle Utd,Y,LB,90,0,0,0,0,0.0,0.0,1,0,69.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,47.0,62.0,75.8,3.0,42.0,2.0,0.0,0.0,/en/matches/21cbea56/Newcastle-United-Tottenham-Hotspur-July-15-2020-Premier-League,1.0,0.8333333333333334,0.5
26,26,26,26,26,26,26,26,26,26,26,2020-07-19,Sun,Premier League,Matchweek 37,Home,W 3–0,Tottenham,Leicester City,Y,LB,90,0,0,0,0,0.0,0.0,0,0,47.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,21.0,34.0,61.8,2.0,19.0,3.0,1.0,0.0,/en/matches/d4ce66f6/Tottenham-Hotspur-Leicester-City-July-19-2020-Premier-League,1.0,0.8333333333333334,0.5
27,27,27,27,27,27,27,27,27,27,27,2020-07-26,Sun,Premier League,Matchweek 38,Away,D 1–1,Tottenham,Crystal Palace,Y,LB,90,0,0,0,0,1.0,0.0,0,0,65.0,0.0,3.0,0.0,0.0,0.0,0.1,2.0,0.0,35.0,52.0,67.3,2.0,30.0,1.0,1.0,0.0,/en/matches/61616d45/Crystal-Palace-Tottenham-Hotspur-July-26-2020-Premier-League,0.5,1.0,0.5
