,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
10,10,10,10,10,10,10,10,10,2021-12-28,Tue,Premier League,Matchweek 20,Away,W 4–1,West Ham,Watford,Y*,DM,90,1,0,1,1,0,0,0,0,73.0,0.0,1,0.0,0.8,0.0,0.0,0.0,0.0,52.0,68.0,76.5,6.0,44.0,0.0,1.0,0.0,/en/matches/b56fd899/Watford-West-Ham-United-December-28-2021-Premier-League,1.0,0.5,0.0476190476190476
11,11,11,11,11,11,11,11,11,2022-01-01,Sat,Premier League,Matchweek 21,Away,W 3–2,West Ham,Crystal Palace,N,AM,2,0,0,0,0,0,0,0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,/en/matches/b0b5cba6/Crystal-Palace-West-Ham-United-January-1-2022-Premier-League,1.0,0.6666666666666666,0.5
12,12,12,12,12,12,12,12,12,2022-02-05,Sat,FA Cup,Fourth round proper,Away,W 2–1,West Ham,Kidderminster,Y*,DM,62,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/b80898bc/Kidderminster-West-Ham-United-February-5-2022-FA-Cup,1.0,0.6666666666666666,0.5
13,13,13,13,13,13,13,13,13,2022-03-05,Sat,Premier League,Matchweek 28,Away,L 0–1,West Ham,Liverpool,N,CM,30,0,0,0,0,0,0,0,0,26.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,25.0,88.0,3.0,17.0,0.0,0.0,0.0,/en/matches/bc1944c3/Liverpool-West-Ham-United-March-5-2022-Premier-League,0.0,1.0,0.5
14,14,14,14,14,14,14,14,14,2022-03-10,Thu,Europa Lg,Round of 16,Away,L 0–1,eng West Ham,es Sevilla,N,LM,8,0,0,0,0,0,0,0,0,15.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,92.9,1.0,13.0,0.0,0.0,0.0,/en/matches/c7803d18/Sevilla-West-Ham-United-March-10-2022-Europa-League,0.0,0.6666666666666666,0.5
15,15,15,15,15,15,15,15,15,2022-03-17,Thu,Europa Lg,Round of 16,Home,W 2–0,eng West Ham,es Sevilla,N,LM,6,0,0,0,0,0,0,0,0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,/en/matches/0ac22e7b/West-Ham-United-Sevilla-March-17-2022-Europa-League,1.0,0.3333333333333333,0.5
16,16,16,16,16,16,16,16,16,2022-04-03,Sun,Premier League,Matchweek 31,Home,W 2–1,West Ham,Everton,N,"LM,DM",21,0,0,0,0,0,0,0,0,29.0,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,27.0,28.0,96.4,0.0,21.0,0.0,0.0,0.0,/en/matches/b22e54c4/West-Ham-United-Everton-April-3-2022-Premier-League,1.0,0.3333333333333333,0.5
17,17,17,17,17,17,17,17,17,2022-04-14,Thu,Europa Lg,Quarter-finals,Away,W 3–0,eng West Ham,fr Lyon,N,"AM,DM",14,0,0,0,0,0,0,0,0,8.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,87.5,0.0,6.0,0.0,0.0,0.0,/en/matches/5ede2e41/Lyon-West-Ham-United-April-14-2022-Europa-League,1.0,0.6666666666666666,0.5
18,18,18,18,18,18,18,18,18,2022-04-24,Sun,Premier League,Matchweek 34,Away,L 0–1,West Ham,Chelsea,Y*,CM,61,0,0,0,0,0,0,0,0,43.0,4.0,1,2.0,0.0,0.0,0.0,1.0,0.0,26.0,33.0,78.8,2.0,12.0,0.0,1.0,1.0,/en/matches/cfcd90ed/Chelsea-West-Ham-United-April-24-2022-Premier-League,0.0,1.0,0.5
19,19,19,19,19,19,19,19,19,2022-05-01,Sun,Premier League,Matchweek 35,Home,L 1–2,West Ham,Arsenal,Y*,DM,76,0,0,0,0,0,0,0,0,75.0,3.0,0,2.0,0.0,0.0,0.0,2.0,0.0,66.0,71.0,93.0,2.0,63.0,2.0,2.0,2.0,/en/matches/5290c2da/West-Ham-United-Arsenal-May-1-2022-Premier-League,0.0,0.6666666666666666,0.5
20,20,20,20,20,20,20,20,20,2022-05-08,Sun,Premier League,Matchweek 36,Away,W 4–0,West Ham,Norwich City,N,DM,24,0,0,0,0,0,0,0,0,52.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,50.0,51.0,98.0,0.0,45.0,0.0,0.0,0.0,/en/matches/a370b8d5/Norwich-City-West-Ham-United-May-8-2022-Premier-League,1.0,0.3333333333333333,0.5
21,21,21,21,21,21,21,21,21,2022-05-15,Sun,Premier League,Matchweek 37,Home,D 2–2,West Ham,Manchester City,N,"AM,CM",14,0,0,0,0,0,0,0,0,7.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,16.7,0.0,3.0,0.0,0.0,0.0,/en/matches/f94c5f85/West-Ham-United-Manchester-City-May-15-2022-Premier-League,0.5,0.3333333333333333,0.5
22,22,22,22,22,22,22,22,22,2022-05-22,Sun,Premier League,Matchweek 38,Away,L 1–3,West Ham,Brighton,N,DM,10,0,0,0,0,0,0,0,0,11.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,11.0,90.9,1.0,7.0,0.0,0.0,0.0,/en/matches/70a81794/Brighton-and-Hove-Albion-West-Ham-United-May-22-2022-Premier-League,0.0,0.5,0.5
