,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
10,10,10,10,10,10,10,10,10,10,10,10,10,2021-12-21,Tue,EFL Cup,Quarter-finals,Home,W 5–1,Arsenal,Sunderland,Y,DM,90,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/072fa153/Arsenal-Sunderland-December-21-2021-EFL-Cup,1.0,0.3333333333333333,0.5
11,11,11,11,11,11,11,11,11,11,11,11,11,2021-12-26,Sun,Premier League,Matchweek 19,Away,W 5–0,Arsenal,Norwich City,N,DM,16,0,0,0,0,0.0,0.0,0,0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,100.0,1.0,3.0,0.0,0.0,0.0,/en/matches/83ce723b/Norwich-City-Arsenal-December-26-2021-Premier-League,1.0,0.6666666666666666,0.1666666666666666
12,12,12,12,12,12,12,12,12,12,12,12,12,2022-01-01,Sat,Premier League,Matchweek 21,Home,L 1–2,Arsenal,Manchester City,N,DM,7,0,0,0,0,0.0,0.0,0,0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,100.0,1.0,4.0,0.0,0.0,0.0,/en/matches/a9903a63/Arsenal-Manchester-City-January-1-2022-Premier-League,0.0,0.6666666666666666,0.5
13,13,13,13,13,13,13,13,13,13,13,13,13,2022-01-11,Tue,Africa Cup of Nations,Group stage,Neutral,L 0–1,eg Egypt,ng Nigeria,Y,CM,90,0,0,0,0,0.0,0.0,0,0,,,2.0,,,,,,,,,,,,,,,/en/matches/9f0fc8e7/Nigeria-Egypt-January-11-2022-Africa-Cup-of-Nations,0.0,0.6666666666666666,0.5
14,14,14,14,14,14,14,14,14,14,14,14,14,2022-01-15,Sat,Africa Cup of Nations,Group stage,Neutral,W 1–0,eg Egypt,gw Guinea-Bissau,Y,CM,77,0,0,0,0,0.0,0.0,1,0,,,0.0,,,,,,,,,,,,,,,/en/matches/c80d5628/Guinea-Bissau-Egypt-January-15-2022-Africa-Cup-of-Nations,1.0,0.3333333333333333,0.5
15,15,15,15,15,15,15,15,15,15,15,15,15,2022-01-19,Wed,Africa Cup of Nations,Group stage,Neutral,W 1–0,eg Egypt,sd Sudan,Y,CM,90,0,0,0,0,1.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/5eecca28/Egypt-Sudan-January-19-2022-Africa-Cup-of-Nations,1.0,0.3333333333333333,0.5
16,16,16,16,16,16,16,16,16,16,16,16,16,2022-01-26,Wed,Africa Cup of Nations,Round of 16,Neutral,D 0 (5)–0 (4),eg Egypt,ci Côte d'Ivoire,Y,CM,120,0,0,0,0,1.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/ddd18729/Cote-dIvoire-Egypt-January-26-2022-Africa-Cup-of-Nations,0.5,0.6666666666666666,0.5
17,17,17,17,17,17,17,17,17,17,17,17,17,2022-01-30,Sun,Africa Cup of Nations,Quarter-finals,Neutral,W 2–1,eg Egypt,ma Morocco,Y,DM,120,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/5b66173c/Egypt-Morocco-January-30-2022-Africa-Cup-of-Nations,1.0,0.8333333333333334,0.5
18,18,18,18,18,18,18,18,18,18,18,18,18,2022-02-03,Thu,Africa Cup of Nations,Semi-finals,Neutral,D 0 (3)–0 (1),eg Egypt,cm Cameroon,Y,CM,85,0,0,0,0,0.0,0.0,1,0,,,1.0,,,,,,,,,,,,,,,/en/matches/409101a3/Cameroon-Egypt-February-3-2022-Africa-Cup-of-Nations,0.5,0.8333333333333334,0.5
19,19,19,19,19,19,19,19,19,19,19,19,19,2022-02-06,Sun,Africa Cup of Nations,Final,Neutral,D 0 (2)–0 (4),eg Egypt,sn Senegal,Y,CM,120,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/2ca5b81c/Senegal-Egypt-February-6-2022-Africa-Cup-of-Nations,0.5,0.6666666666666666,0.5
20,20,20,20,20,20,20,20,20,20,20,20,20,2022-03-25,Fri,WCQ,Third round,Home,W 1–0,eg Egypt,sn Senegal,Y,CM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/d430cf43/Egypt-Senegal-March-25-2022-WCQ----CAF-M,1.0,0.6666666666666666,0.5
21,21,21,21,21,21,21,21,21,21,21,21,21,2022-03-29,Tue,WCQ,Third round,Away,L 0 (1)–1 (3),eg Egypt,sn Senegal,Y,CM,69,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/03a95112/Senegal-Egypt-March-29-2022-WCQ----CAF-M,0.0,0.6666666666666666,0.5
22,22,22,22,22,22,22,22,22,22,22,22,22,2022-04-20,Wed,Premier League,Matchweek 25,Away,W 4–2,Arsenal,Chelsea,Y,"DM,CM",90,0,0,0,0,1.0,0.0,0,0,52.0,1.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,38.0,42.0,90.5,4.0,24.0,1.0,0.0,0.0,/en/matches/cf8c0df6/North-West-London-Derby-Chelsea-Arsenal-April-20-2022-Premier-League,1.0,0.5,0.5
23,23,23,23,23,23,23,23,23,23,23,23,23,2022-04-23,Sat,Premier League,Matchweek 34,Home,W 3–1,Arsenal,Manchester Utd,Y,"DM,CM",90,0,1,0,0,1.0,1.0,1,0,80.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,63.0,71.0,88.7,4.0,48.0,0.0,0.0,0.0,/en/matches/b9f7c065/Arsenal-Manchester-United-April-23-2022-Premier-League,1.0,0.6666666666666666,0.5
24,24,24,24,24,24,24,24,24,24,24,24,24,2022-05-01,Sun,Premier League,Matchweek 35,Away,W 2–1,Arsenal,West Ham,Y,"DM,CM",90,0,0,0,0,1.0,0.0,0,0,62.0,1.0,1.0,0.0,0.0,0.0,0.1,1.0,0.0,49.0,54.0,90.7,1.0,32.0,0.0,0.0,0.0,/en/matches/5290c2da/West-Ham-United-Arsenal-May-1-2022-Premier-League,1.0,0.6666666666666666,0.5
25,25,25,25,25,25,25,25,25,25,25,25,25,2022-05-08,Sun,Premier League,Matchweek 36,Home,W 2–1,Arsenal,Leeds United,Y,DM,90,0,0,0,0,0.0,0.0,0,0,86.0,3.0,1.0,1.0,0.0,0.0,0.1,1.0,0.0,80.0,82.0,97.6,5.0,55.0,0.0,0.0,0.0,/en/matches/ef41dec1/Arsenal-Leeds-United-May-8-2022-Premier-League,1.0,1.0,0.5
26,26,26,26,26,26,26,26,26,26,26,26,26,2022-05-12,Thu,Premier League,Matchweek 22,Away,L 0–3,Arsenal,Tottenham,Y,"CM,DM",90,0,0,0,0,0.0,0.0,0,0,58.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,48.0,52.0,92.3,0.0,22.0,1.0,0.0,0.0,/en/matches/607d0562/North-London-Derby-Tottenham-Hotspur-Arsenal-May-12-2022-Premier-League,0.0,1.0,0.5
27,27,27,27,27,27,27,27,27,27,27,27,27,2022-05-16,Mon,Premier League,Matchweek 37,Away,L 0–2,Arsenal,Newcastle Utd,Y,DM,90,0,0,0,0,2.0,1.0,0,0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,39.0,41.0,95.1,5.0,20.0,0.0,0.0,0.0,/en/matches/a3b3a0d5/Newcastle-United-Arsenal-May-16-2022-Premier-League,0.0,0.6666666666666666,0.5
28,28,28,28,28,28,28,28,28,28,28,28,28,2022-05-22,Sun,Premier League,Matchweek 38,Home,W 5–1,Arsenal,Everton,Y,DM,90,0,0,0,0,2.0,0.0,0,0,105.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,97.0,100.0,97.0,13.0,79.0,1.0,0.0,0.0,/en/matches/4100d195/Arsenal-Everton-May-22-2022-Premier-League,1.0,0.3333333333333333,0.5
