,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
15,15,15,15,15,15,15,15,15,2020-03-07,Sat,Premier League,Matchweek 29,Home,W 1–0,Arsenal,West Ham,N,RB,2,0,0,0,0,0.0,0.0,0,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,/en/matches/bf382825/Arsenal-West-Ham-United-March-7-2020-Premier-League,1.0,0.6666666666666666,0.5
16,16,16,16,16,16,16,16,16,2020-06-17,Wed,Premier League,Matchweek 28,Away,L 0–3,Arsenal,Manchester City,Y,RB,90,0,0,0,0,0.0,0.0,0,0,38.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,27.0,30.0,90.0,5.0,18.0,0.0,0.0,0.0,/en/matches/5825b217/Manchester-City-Arsenal-June-17-2020-Premier-League,0.0,0.6666666666666666,0.5
17,17,17,17,17,17,17,17,17,2020-06-20,Sat,Premier League,Matchweek 30,Away,L 1–2,Arsenal,Brighton,Y,RB,90,0,0,0,0,0.0,0.0,0,0,57.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,36.0,46.0,78.3,6.0,25.0,1.0,3.0,0.0,/en/matches/1abcdcde/Brighton-and-Hove-Albion-Arsenal-June-20-2020-Premier-League,0.0,0.3333333333333333,0.5
18,18,18,18,18,18,18,18,18,2020-06-25,Thu,Premier League,Matchweek 31,Away,W 2–0,Arsenal,Southampton,Y,RM,90,0,0,0,0,1.0,0.0,0,0,72.0,1.0,3.0,2.0,0.1,0.1,0.0,1.0,0.0,38.0,56.0,67.9,2.0,37.0,2.0,3.0,2.0,/en/matches/38757aa1/Southampton-Arsenal-June-25-2020-Premier-League,1.0,0.3333333333333333,0.5
19,19,19,19,19,19,19,19,19,2020-07-01,Wed,Premier League,Matchweek 32,Home,W 4–0,Arsenal,Norwich City,Y,RM,76,0,0,0,0,0.0,0.0,0,0,45.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,38.0,86.8,3.0,27.0,3.0,1.0,1.0,/en/matches/cb52b4c8/Arsenal-Norwich-City-July-1-2020-Premier-League,1.0,0.3333333333333333,0.5
20,20,20,20,20,20,20,20,20,2020-07-04,Sat,Premier League,Matchweek 33,Away,W 2–0,Arsenal,Wolves,N,RM,15,0,0,0,0,0.0,0.0,0,0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,75.0,0.0,1.0,0.0,0.0,0.0,/en/matches/df13ee5b/Wolverhampton-Wanderers-Arsenal-July-4-2020-Premier-League,1.0,0.6666666666666666,0.5
21,21,21,21,21,21,21,21,21,2020-07-07,Tue,Premier League,Matchweek 34,Home,D 1–1,Arsenal,Leicester City,Y,"RM,RB",90,0,0,0,0,1.0,1.0,0,0,51.0,0.0,0.0,0.0,0.1,0.1,0.3,1.0,0.0,35.0,45.0,77.8,5.0,24.0,4.0,2.0,1.0,/en/matches/a26b0a22/Arsenal-Leicester-City-July-7-2020-Premier-League,0.5,1.0,0.5
22,22,22,22,22,22,22,22,22,2020-07-12,Sun,Premier League,Matchweek 35,Away,L 1–2,Arsenal,Tottenham,Y,RM,83,0,0,0,0,1.0,0.0,0,0,73.0,1.0,0.0,3.0,0.0,0.0,0.0,7.0,0.0,55.0,63.0,87.3,4.0,43.0,4.0,6.0,4.0,/en/matches/6630c721/North-London-Derby-Tottenham-Hotspur-Arsenal-July-12-2020-Premier-League,0.0,0.8333333333333334,0.5
23,23,23,23,23,23,23,23,23,2020-07-18,Sat,FA Cup,Semi-finals,Neutral,W 2–0,Arsenal,Manchester City,Y,RM,90,0,0,0,0,0.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/93b61e4d/Arsenal-Manchester-City-July-18-2020-FA-Cup,1.0,0.5,0.5
24,24,24,24,24,24,24,24,24,2020-08-01,Sat,FA Cup,Final,Neutral,W 2–1,Arsenal,Chelsea,Y,RM,90,0,0,0,0,1.0,0.0,0,0,,,2.0,,,,,,,,,,,,,,,/en/matches/04ddece3/North-West-London-Derby-Arsenal-Chelsea-August-1-2020-FA-Cup,1.0,0.5,0.5
