,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
10,10,10,10,10,10,10,2021-01-30,Sat,Primeira Liga,Matchweek 16,Away,L 1–2,Famalicão,Nacional,Y,LB,90,0,0,0,0,0.0,0.0,0,0,71.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,42.0,56.0,75.0,3.0,46.0,3.0,4.0,2.0,/en/matches/27a93631/Nacional-Famalicao-January-30-2021-Primeira-Liga,0.0,0.3333333333333333,0.5
11,11,11,11,11,11,11,2021-02-04,Thu,Primeira Liga,Matchweek 17,Home,L 0–2,Famalicão,Moreirense,Y,WB,90,0,0,0,0,0.0,0.0,0,0,66.0,4.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,44.0,60.0,73.3,3.0,39.0,2.0,2.0,1.0,/en/matches/fd891298/Famalicao-Moreirense-February-4-2021-Primeira-Liga,0.0,0.3333333333333333,0.5
12,12,12,12,12,12,12,2021-02-08,Mon,Primeira Liga,Matchweek 18,Away,L 0–2,Famalicão,Benfica,Y,"WB,LB",90,0,0,0,0,2.0,0.0,1,0,67.0,4.0,2.0,1.0,0.1,0.1,0.0,1.0,0.0,38.0,57.0,66.7,1.0,30.0,2.0,2.0,2.0,/en/matches/9bbff14f/Benfica-Famalicao-February-8-2021-Primeira-Liga,0.0,0.0,0.5
13,13,13,13,13,13,13,2021-02-12,Fri,Primeira Liga,Matchweek 19,Home,D 0–0,Famalicão,B-SAD,Y,LB,32,0,0,0,0,0.0,0.0,0,0,16.0,0.0,0.0,2.0,0.0,0.0,0.1,1.0,0.0,11.0,14.0,78.6,3.0,8.0,0.0,0.0,0.0,/en/matches/6df32bdd/Famalicao-Belenenses-SAD-February-12-2021-Primeira-Liga,0.5,0.0,0.5
14,14,14,14,14,14,14,2021-02-21,Sun,Primeira Liga,Matchweek 20,Away,W 1–0,Famalicão,Rio Ave,Y,WB,90,0,0,0,0,0.0,0.0,1,0,53.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,32.0,43.0,74.4,3.0,30.0,8.0,9.0,7.0,/en/matches/97fb9092/Rio-Ave-Famalicao-February-21-2021-Primeira-Liga,1.0,0.1666666666666666,0.5
15,15,15,15,15,15,15,2021-02-27,Sat,Primeira Liga,Matchweek 21,Home,D 0–0,Famalicão,Farense,Y,"WB,LB",90,0,0,0,0,1.0,0.0,0,0,55.0,0.0,1.0,0.0,0.1,0.1,0.1,3.0,0.0,38.0,45.0,84.4,1.0,27.0,2.0,6.0,6.0,/en/matches/c31d68d9/Famalicao-Farense-February-27-2021-Primeira-Liga,0.5,0.5,0.5
16,16,16,16,16,16,16,2021-03-06,Sat,Primeira Liga,Matchweek 22,Away,L 0–3,Famalicão,Boavista,Y,"WB,LB",81,0,0,0,0,1.0,0.0,0,0,62.0,1.0,2.0,1.0,0.1,0.1,0.0,1.0,0.0,33.0,47.0,70.2,3.0,42.0,2.0,8.0,3.0,/en/matches/5143b06b/Boavista-Famalicao-March-6-2021-Primeira-Liga,0.0,0.6666666666666666,0.5
17,17,17,17,17,17,17,2021-03-15,Mon,Primeira Liga,Matchweek 23,Home,D 2–2,Famalicão,Braga,Y,LB,90,0,0,0,0,1.0,0.0,0,0,68.0,1.0,1.0,0.0,0.1,0.1,0.3,5.0,0.0,44.0,56.0,78.6,2.0,36.0,3.0,4.0,0.0,/en/matches/5b18641b/Famalicao-Braga-March-15-2021-Primeira-Liga,0.5,0.5,0.5
18,18,18,18,18,18,18,2021-03-21,Sun,Primeira Liga,Matchweek 24,Away,W 4–0,Famalicão,Marítimo,Y,LB,90,0,0,0,0,1.0,0.0,0,0,68.0,1.0,1.0,0.0,0.0,0.0,0.4,1.0,0.0,39.0,54.0,72.2,4.0,38.0,4.0,3.0,0.0,/en/matches/5fb85862/Maritimo-Famalicao-March-21-2021-Primeira-Liga,1.0,0.3333333333333333,0.5
19,19,19,19,19,19,19,2021-04-04,Sun,Primeira Liga,Matchweek 25,Home,W 2–0,Famalicão,Paços,Y,LB,90,0,1,0,0,0.0,0.0,0,0,60.0,1.0,3.0,1.0,0.0,0.0,0.3,3.0,2.0,35.0,48.0,72.9,3.0,26.0,2.0,8.0,6.0,/en/matches/08ae6a9f/Famalicao-Pacos-de-Ferreira-April-4-2021-Primeira-Liga,1.0,0.5,0.5
20,20,20,20,20,20,20,2021-04-11,Sun,Primeira Liga,Matchweek 26,Away,D 1–1,Famalicão,Sporting CP,Y,LB,90,0,0,0,0,0.0,0.0,0,0,49.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,34.0,40.0,85.0,4.0,27.0,3.0,6.0,4.0,/en/matches/65f30512/Sporting-CP-Famalicao-April-11-2021-Primeira-Liga,0.5,0.8333333333333334,0.5
21,21,21,21,21,21,21,2021-04-18,Sun,Primeira Liga,Matchweek 27,Home,L 0–1,Famalicão,Portimonense,Y,LB,74,0,0,0,0,1.0,0.0,0,0,38.0,1.0,0.0,1.0,0.1,0.1,0.5,6.0,0.0,25.0,30.0,83.3,3.0,17.0,5.0,2.0,2.0,/en/matches/0f5269bb/Famalicao-Portimonense-April-18-2021-Primeira-Liga,0.0,0.8333333333333334,0.5
22,22,22,22,22,22,22,2021-04-22,Thu,Primeira Liga,Matchweek 28,Away,W 3–0,Famalicão,Gil Vicente FC,Y,LB,90,0,1,0,0,0.0,0.0,0,0,57.0,1.0,1.0,0.0,0.0,0.0,0.5,2.0,1.0,35.0,46.0,76.1,2.0,21.0,3.0,0.0,0.0,/en/matches/6bba781a/Gil-Vicente-FC-Famalicao-April-22-2021-Primeira-Liga,1.0,0.5,0.5
23,23,23,23,23,23,23,2021-04-26,Mon,Primeira Liga,Matchweek 29,Home,D 2–2,Famalicão,Tondela,Y,LB,71,0,0,0,0,0.0,0.0,0,0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.0,48.0,75.0,2.0,34.0,1.0,5.0,2.0,/en/matches/29f1f34f/Famalicao-Tondela-April-26-2021-Primeira-Liga,0.5,0.5,0.5
24,24,24,24,24,24,24,2021-05-07,Fri,Primeira Liga,Matchweek 31,Home,W 1–0,Famalicão,Santa Clara,Y,LB,73,0,0,0,0,0.0,0.0,0,0,62.0,0.0,1.0,0.0,0.0,0.0,0.1,2.0,0.0,53.0,59.0,89.8,5.0,37.0,1.0,1.0,1.0,/en/matches/809701af/Famalicao-Santa-Clara-May-7-2021-Primeira-Liga,1.0,0.5,0.5
25,25,25,25,25,25,25,2021-05-12,Wed,Primeira Liga,Matchweek 32,Away,W 2–1,Famalicão,Vitória,Y,LB,90,0,1,0,0,0.0,0.0,0,0,50.0,0.0,1.0,2.0,0.0,0.0,0.5,4.0,2.0,37.0,43.0,86.0,2.0,34.0,4.0,1.0,1.0,/en/matches/058924a9/Vitoria-Guimaraes-Famalicao-May-12-2021-Primeira-Liga,1.0,0.8333333333333334,0.5
26,26,26,26,26,26,26,2021-05-16,Sun,Primeira Liga,Matchweek 33,Home,W 3–0,Famalicão,Nacional,Y,LB,90,0,0,0,0,0.0,0.0,0,0,57.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,35.0,45.0,77.8,3.0,27.0,2.0,7.0,2.0,/en/matches/8378e5ce/Famalicao-Nacional-May-16-2021-Primeira-Liga,1.0,0.8333333333333334,0.5
