,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
20,20,20,20,20,20,20,20,20,20,2023-04-15,Sat,Premier League,Matchweek 31,Home,W 3–1,Manchester City,Leicester City,Y,LB,90,0,0,0,0,0,0,0,0,117.0,2.0,0,0.0,0.0,0.0,0.0,3.0,0.0,108.0,112.0,96.4,13.0,80.0,4.0,0.0,0.0,/en/matches/ce8df388/Manchester-City-Leicester-City-April-15-2023-Premier-League,1.0,0.8333333333333334,0.5
21,21,21,21,21,21,21,21,21,21,2023-04-19,Wed,Champions Lg,Quarter-finals,Away,D 1–1,eng Manchester City,de Bayern Munich,N,"LB,LM",25,0,0,0,0,0,0,1,0,18.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,12.0,15.0,80.0,1.0,7.0,0.0,0.0,0.0,/en/matches/3b8c18de/Bayern-Munich-Manchester-City-April-19-2023-Champions-League,0.5,1.0,0.5
22,22,22,22,22,22,22,22,22,22,2023-04-22,Sat,FA Cup,Semi-finals,Neutral,W 3–0,Manchester City,Sheffield Utd,Y,CB,90,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,/en/matches/d9e93a05/Manchester-City-Sheffield-United-April-22-2023-FA-Cup,1.0,0.8333333333333334,0.5
23,23,23,23,23,23,23,23,23,23,2023-05-06,Sat,Premier League,Matchweek 35,Home,W 2–1,Manchester City,Leeds United,Y,"CB,LB",90,0,0,0,0,0,0,0,0,113.0,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,102.0,110.0,92.7,7.0,72.0,0.0,0.0,0.0,/en/matches/7ee695ea/Manchester-City-Leeds-United-May-6-2023-Premier-League,1.0,0.8333333333333334,0.5
24,24,24,24,24,24,24,24,24,24,2023-05-14,Sun,Premier League,Matchweek 36,Away,W 3–0,Manchester City,Everton,Y,CB,90,0,0,0,0,0,0,0,0,118.0,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,103.0,112.0,92.0,13.0,81.0,5.0,0.0,0.0,/en/matches/704aa0f3/Everton-Manchester-City-May-14-2023-Premier-League,1.0,0.8333333333333334,0.5
25,25,25,25,25,25,25,25,25,25,2023-05-21,Sun,Premier League,Matchweek 37,Home,W 1–0,Manchester City,Chelsea,Y,CB,77,0,0,0,0,0,0,0,0,84.0,2.0,0,1.0,0.0,0.0,0.0,0.0,0.0,75.0,79.0,94.9,5.0,60.0,2.0,0.0,0.0,/en/matches/589e447b/Manchester-City-Chelsea-May-21-2023-Premier-League,1.0,1.0,0.5
26,26,26,26,26,26,26,26,26,26,2023-05-28,Sun,Premier League,Matchweek 38,Away,L 0–1,Manchester City,Brentford,Y,CB,90,0,0,0,0,1,0,0,0,78.0,2.0,1,0.0,0.1,0.1,0.0,0.0,0.0,63.0,69.0,91.3,1.0,44.0,2.0,2.0,1.0,/en/matches/e7e969e9/Brentford-Manchester-City-May-28-2023-Premier-League,0.0,1.0,0.5
27,27,27,27,27,27,27,27,27,27,2023-06-03,Sat,FA Cup,Final,Neutral,W 2–1,Manchester City,Manchester Utd,N,,1,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/5c9f0cd1/Manchester-Derby-Manchester-City-Manchester-United-June-3-2023-FA-Cup,1.0,0.6666666666666666,0.5
28,28,28,28,28,28,28,28,28,28,2023-06-15,Thu,UEFA Nations League,Semi-finals,Neutral,W 2–1,es Spain,it Italy,Y,CB,90,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,/en/matches/d5acf882/Spain-Italy-June-15-2023-UEFA-Nations-League,1.0,0.6666666666666666,0.5
29,29,29,29,29,29,29,29,29,29,2023-06-18,Sun,UEFA Nations League,Final,Neutral,D 0 (5)–0 (4),es Spain,hr Croatia,Y,CB,120,0,0,0,0,1,1,0,0,,,1,,,,,,,,,,,,,,,/en/matches/c7cc0ff5/Croatia-Spain-June-18-2023-UEFA-Nations-League,0.5,0.6666666666666666,0.5
