,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
30,30,30,30,30,30,30,30,30,30,30,30,30,30,2022-02-06,Sun,La Liga,Matchweek 23,Away,W 2–0,Villarreal,Betis,N,LM,14,0,0,0,0,0.0,0.0,0,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,18.0,21.0,85.7,4.0,17.0,1.0,0.0,0.0,/en/matches/f2ea0e98/Real-Betis-Villarreal-February-6-2022-La-Liga,1.0,1.0,0.5
31,31,31,31,31,31,31,31,31,31,31,31,31,31,2022-02-12,Sat,La Liga,Matchweek 24,Home,D 0–0,Villarreal,Real Madrid,Y,FW,86,0,0,0,0,3.0,1.0,0,0,67.0,3.0,0.0,0.0,0.1,0.1,0.2,2.0,0.0,45.0,55.0,81.8,2.0,42.0,2.0,5.0,4.0,/en/matches/07873dc8/Villarreal-Real-Madrid-February-12-2022-La-Liga,0.5,1.0,0.5
32,32,32,32,32,32,32,32,32,32,32,32,32,32,2022-02-19,Sat,La Liga,Matchweek 25,Away,W 4–1,Villarreal,Granada,Y,FW,68,0,0,0,0,1.0,1.0,1,0,31.0,2.0,1.0,0.0,0.0,0.0,0.6,5.0,0.0,22.0,27.0,81.5,2.0,23.0,4.0,4.0,4.0,/en/matches/fea8bbc8/Granada-Villarreal-February-19-2022-La-Liga,1.0,0.8333333333333334,0.5
33,33,33,33,33,33,33,33,33,33,33,33,33,33,2022-02-22,Tue,Champions Lg,Round of 16,Home,D 1–1,es Villarreal,it Juventus,Y,FW,90,0,0,0,0,1.0,0.0,0,0,67.0,3.0,1.0,3.0,0.1,0.1,0.0,3.0,0.0,45.0,53.0,84.9,8.0,56.0,4.0,2.0,1.0,/en/matches/ae29a4e9/Villarreal-Juventus-February-22-2022-Champions-League,0.5,0.8333333333333334,0.5
34,34,34,34,34,34,34,34,34,34,34,34,34,34,2022-02-27,Sun,La Liga,Matchweek 26,Home,W 5–1,Villarreal,Espanyol,Y,FW,62,0,0,0,0,1.0,0.0,0,0,45.0,0.0,1.0,0.0,0.0,0.0,0.1,3.0,0.0,33.0,38.0,86.8,7.0,27.0,1.0,1.0,1.0,/en/matches/ce97f705/Villarreal-Espanyol-February-27-2022-La-Liga,1.0,0.6666666666666666,0.5
35,35,35,35,35,35,35,35,35,35,35,35,35,35,2022-03-05,Sat,La Liga,Matchweek 27,Away,L 0–1,Villarreal,Osasuna,Y,FW,76,0,0,0,0,1.0,0.0,0,0,58.0,3.0,1.0,0.0,0.1,0.1,0.1,3.0,0.0,38.0,46.0,82.6,6.0,34.0,4.0,6.0,3.0,/en/matches/e4d7234c/Osasuna-Villarreal-March-5-2022-La-Liga,0.0,0.8333333333333334,0.5
36,36,36,36,36,36,36,36,36,36,36,36,36,36,2022-03-12,Sat,La Liga,Matchweek 28,Home,W 1–0,Villarreal,Celta Vigo,Y,FW,79,0,0,0,0,1.0,1.0,0,0,45.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,33.0,37.0,89.2,2.0,33.0,0.0,1.0,1.0,/en/matches/aaf3e992/Villarreal-Celta-Vigo-March-12-2022-La-Liga,1.0,0.5,0.5
37,37,37,37,37,37,37,37,37,37,37,37,37,37,2022-03-16,Wed,Champions Lg,Round of 16,Away,W 3–0,es Villarreal,it Juventus,Y,FW,73,0,0,0,0,2.0,0.0,0,0,44.0,3.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,28.0,36.0,77.8,0.0,30.0,0.0,0.0,0.0,/en/matches/a918bfe1/Juventus-Villarreal-March-16-2022-Champions-League,1.0,0.6666666666666666,0.5
38,38,38,38,38,38,38,38,38,38,38,38,38,38,2022-03-20,Sun,La Liga,Matchweek 29,Away,L 0–1,Villarreal,Cádiz,Y,"LM,FW",90,0,0,0,0,0.0,0.0,0,0,75.0,3.0,0.0,0.0,0.0,0.0,0.1,2.0,0.0,45.0,62.0,72.6,9.0,50.0,5.0,6.0,5.0,/en/matches/0511a8eb/Cadiz-Villarreal-March-20-2022-La-Liga,0.0,0.6666666666666666,0.5
39,39,39,39,39,39,39,39,39,39,39,39,39,39,2022-04-02,Sat,La Liga,Matchweek 30,Away,L 0–2,Villarreal,Levante,N,LM,29,0,0,0,0,2.0,0.0,0,0,19.0,1.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,9.0,11.0,81.8,2.0,12.0,2.0,2.0,0.0,/en/matches/e4df833b/Levante-Villarreal-April-2-2022-La-Liga,0.0,0.6666666666666666,0.5
40,40,40,40,40,40,40,40,40,40,40,40,40,40,2022-04-06,Wed,Champions Lg,Quarter-finals,Home,W 1–0,es Villarreal,de Bayern Munich,Y,"RM,FW",90,0,0,0,0,1.0,0.0,0,0,65.0,4.0,2.0,3.0,0.0,0.0,0.6,7.0,0.0,37.0,43.0,86.0,9.0,36.0,3.0,5.0,1.0,/en/matches/a3ffc004/Villarreal-Bayern-Munich-April-6-2022-Champions-League,1.0,0.3333333333333333,0.5
41,41,41,41,41,41,41,41,41,41,41,41,41,41,2022-04-09,Sat,La Liga,Matchweek 31,Home,D 1–1,Villarreal,Athletic Club,N,"LM,RM",30,0,0,0,0,1.0,0.0,0,0,18.0,0.0,0.0,1.0,0.1,0.1,0.0,1.0,0.0,9.0,14.0,64.3,1.0,11.0,0.0,0.0,0.0,/en/matches/eca6f082/Villarreal-Athletic-Club-April-9-2022-La-Liga,0.5,0.3333333333333333,0.5
42,42,42,42,42,42,42,42,42,42,42,42,42,42,2022-04-12,Tue,Champions Lg,Quarter-finals,Away,D 1–1,es Villarreal,de Bayern Munich,Y,RM,90,0,0,0,0,0.0,0.0,1,0,31.0,1.0,0.0,0.0,0.0,0.0,0.1,2.0,1.0,15.0,22.0,68.2,7.0,20.0,6.0,2.0,2.0,/en/matches/173ffe68/Bayern-Munich-Villarreal-April-12-2022-Champions-League,0.5,0.5,0.5
43,43,43,43,43,43,43,43,43,43,43,43,43,43,2022-04-16,Sat,La Liga,Matchweek 32,Away,W 2–1,Villarreal,Getafe,N,FW,30,0,0,0,0,1.0,0.0,0,0,12.0,1.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,8.0,11.0,72.7,2.0,8.0,0.0,0.0,0.0,/en/matches/bcdf22b5/Getafe-Villarreal-April-16-2022-La-Liga,1.0,0.6666666666666666,0.5
44,44,44,44,44,44,44,44,44,44,44,44,44,44,2022-04-19,Tue,La Liga,Matchweek 33,Home,W 2–0,Villarreal,Valencia,Y,FW,70,0,0,0,0,2.0,1.0,0,0,62.0,3.0,0.0,0.0,0.1,0.1,0.2,1.0,0.0,41.0,50.0,82.0,3.0,47.0,4.0,5.0,3.0,/en/matches/c910f5b5/Villarreal-Valencia-April-19-2022-La-Liga,1.0,0.6666666666666666,0.5
45,45,45,45,45,45,45,45,45,45,45,45,45,45,2022-04-27,Wed,Champions Lg,Semi-finals,Away,L 0–2,es Villarreal,eng Liverpool,Y,RM,90,0,0,0,0,1.0,0.0,1,0,39.0,4.0,0.0,2.0,0.1,0.1,0.0,0.0,0.0,13.0,18.0,72.2,1.0,19.0,0.0,4.0,3.0,/en/matches/b2776c0c/Liverpool-Villarreal-April-27-2022-Champions-League,0.0,0.8333333333333334,0.5
46,46,46,46,46,46,46,46,46,46,46,46,46,46,2022-04-30,Sat,La Liga,Matchweek 34,Away,L 1–2,Villarreal,Alavés,N,DM,45,0,1,0,0,1.0,0.0,0,0,36.0,0.0,0.0,0.0,0.1,0.1,0.4,5.0,0.0,26.0,32.0,81.3,6.0,33.0,2.0,0.0,0.0,/en/matches/4ea03cad/Alaves-Villarreal-April-30-2022-La-Liga,0.0,0.6666666666666666,0.5
47,47,47,47,47,47,47,47,47,47,47,47,47,47,2022-05-03,Tue,Champions Lg,Semi-finals,Home,L 2–3,es Villarreal,eng Liverpool,Y,"RM,AM",90,0,0,0,0,0.0,0.0,1,0,51.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,28.0,39.0,71.8,4.0,22.0,2.0,5.0,2.0,/en/matches/884c627f/Villarreal-Liverpool-May-3-2022-Champions-League,0.0,0.3333333333333333,0.5
48,48,48,48,48,48,48,48,48,48,48,48,48,48,2022-05-08,Sun,La Liga,Matchweek 35,Home,D 1–1,Villarreal,Sevilla,Y,"FW,RM",90,1,0,0,0,3.0,2.0,1,0,52.0,0.0,1.0,0.0,0.4,0.4,0.6,5.0,0.0,35.0,43.0,81.4,7.0,35.0,1.0,2.0,0.0,/en/matches/99b54d59/Villarreal-Sevilla-May-8-2022-La-Liga,0.5,0.0,0.5
49,49,49,49,49,49,49,49,49,49,49,49,49,49,2022-05-12,Thu,La Liga,Matchweek 36,Away,W 5–1,Villarreal,Rayo Vallecano,Y,RW,45,0,0,0,0,0.0,0.0,0,0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,16.0,19.0,84.2,5.0,18.0,1.0,3.0,2.0,/en/matches/ea53f5b2/Rayo-Vallecano-Villarreal-May-12-2022-La-Liga,1.0,0.1666666666666666,0.5
50,50,50,50,50,50,50,50,50,50,50,50,50,50,2022-05-15,Sun,La Liga,Matchweek 37,Home,L 1–2,Villarreal,Real Sociedad,Y,FW,90,0,0,0,0,1.0,0.0,1,0,43.0,1.0,1.0,1.0,0.1,0.1,0.2,3.0,1.0,30.0,34.0,88.2,6.0,27.0,2.0,3.0,2.0,/en/matches/2fad4a55/Villarreal-Real-Sociedad-May-15-2022-La-Liga,0.0,0.5,0.5
51,51,51,51,51,51,51,51,51,51,51,51,51,51,2022-05-22,Sun,La Liga,Matchweek 38,Away,W 2–0,Villarreal,Barcelona,Y,FW,90,0,0,0,0,0.0,0.0,0,0,42.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,26.0,34.0,76.5,4.0,29.0,4.0,2.0,1.0,/en/matches/3afd4f9f/Barcelona-Villarreal-May-22-2022-La-Liga,1.0,0.5,0.5
