,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
15,15,15,15,15,15,15,15,15,15,2021-12-11,Sat,Premier League,Matchweek 16,Home,W 1–0,Liverpool,Aston Villa,N,LW,3,0,0,0,0,0.0,0.0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,1.0,0.0,0.0,0.0,/en/matches/678d7dca/Liverpool-Aston-Villa-December-11-2021-Premier-League,1.0,1.0,0.6547619047619048
16,16,16,16,16,16,16,16,16,16,2021-12-22,Wed,EFL Cup,Quarter-finals,Home,D 3 (5)–3 (4),Liverpool,Leicester City,Y,FW,90,1,1,0,0,5.0,1.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/7d868ad3/Liverpool-Leicester-City-December-22-2021-EFL-Cup,0.5,1.0,0.5
17,17,17,17,17,17,17,17,17,17,2022-01-09,Sun,FA Cup,Third round proper,Home,W 4–1,Liverpool,Shrewsbury,N,,45,0,0,0,0,1.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/0d022826/Liverpool-Shrewsbury-Town-January-9-2022-FA-Cup,1.0,0.8333333333333334,0.5
18,18,18,18,18,18,18,18,18,18,2022-01-13,Thu,EFL Cup,Semi-finals,Home,D 0–0,Liverpool,Arsenal,Y,FW,90,0,0,0,0,6.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/16ed0d3e/Liverpool-Arsenal-January-13-2022-EFL-Cup,0.5,0.8333333333333334,0.5
19,19,19,19,19,19,19,19,19,19,2022-01-16,Sun,Premier League,Matchweek 22,Home,W 3–0,Liverpool,Brentford,N,RW,17,1,0,0,0,2.0,1.0,0,0,10.0,1.0,0.0,0.0,0.4,0.4,0.4,3.0,1.0,5.0,7.0,71.4,2.0,4.0,0.0,0.0,0.0,/en/matches/c8c457d6/Liverpool-Brentford-January-16-2022-Premier-League,1.0,0.6666666666666666,0.5
20,20,20,20,20,20,20,20,20,20,2022-01-20,Thu,EFL Cup,Semi-finals,Away,W 2–0,Liverpool,Arsenal,N,,28,0,0,0,0,1.0,0.0,1,0,,,0.0,,,,,,,,,,,,,,,/en/matches/cae31df4/Arsenal-Liverpool-January-20-2022-EFL-Cup,1.0,0.8333333333333334,0.5
21,21,21,21,21,21,21,21,21,21,2022-01-23,Sun,Premier League,Matchweek 23,Away,W 3–1,Liverpool,Crystal Palace,N,"RW,FW",31,0,0,0,0,0.0,0.0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,50.0,0.0,4.0,0.0,0.0,0.0,/en/matches/60ad7e25/Crystal-Palace-Liverpool-January-23-2022-Premier-League,1.0,0.8333333333333334,0.5
22,22,22,22,22,22,22,22,22,22,2022-01-27,Thu,WCQ,Third round,Home,W 2–0,jp Japan,cn China PR,Y,FW,84,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/377b7af0/Japan-China-PR-January-27-2022-WCQ----AFC-M,1.0,1.0,0.5
23,23,23,23,23,23,23,23,23,23,2022-02-01,Tue,WCQ,Third round,Home,W 2–0,jp Japan,sa Saudi Arabia,Y,FW,77,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/54201ca9/Japan-Saudi-Arabia-February-1-2022-WCQ----AFC-M,1.0,1.0,0.5
24,24,24,24,24,24,24,24,24,24,2022-02-06,Sun,FA Cup,Fourth round proper,Home,W 3–1,Liverpool,Cardiff City,Y,FW,68,1,0,0,0,1.0,1.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/53dbcb87/Liverpool-Cardiff-City-February-6-2022-FA-Cup,1.0,1.0,0.5
25,25,25,25,25,25,25,25,25,25,2022-02-10,Thu,Premier League,Matchweek 24,Home,W 2–0,Liverpool,Leicester City,N,LW,1,0,0,0,0,0.0,0.0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,1.0,0.0,/en/matches/911fa284/Liverpool-Leicester-City-February-10-2022-Premier-League,1.0,1.0,0.5
26,26,26,26,26,26,26,26,26,26,2022-02-19,Sat,Premier League,Matchweek 26,Home,W 3–1,Liverpool,Norwich City,N,AM,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,/en/matches/700c9eaf/Liverpool-Norwich-City-February-19-2022-Premier-League,1.0,1.0,0.5
27,27,27,27,27,27,27,27,27,27,2022-03-02,Wed,FA Cup,Fifth round proper,Home,W 2–1,Liverpool,Norwich City,Y,FW,90,2,0,0,0,3.0,2.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/8edc7255/Liverpool-Norwich-City-March-2-2022-FA-Cup,1.0,1.0,0.5
28,28,28,28,28,28,28,28,28,28,2022-03-20,Sun,FA Cup,Quarter-finals,Away,W 1–0,Liverpool,Nott'ham Forest,N,,27,0,0,0,0,1.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/1f41527b/Nottingham-Forest-Liverpool-March-20-2022-FA-Cup,1.0,1.0,0.5
29,29,29,29,29,29,29,29,29,29,2022-03-24,Thu,WCQ,Third round,Away,W 2–0,jp Japan,au Australia,Y,FW,83,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/5e90edde/Australia-Japan-March-24-2022-WCQ----AFC-M,1.0,1.0,0.5
30,30,30,30,30,30,30,30,30,30,2022-03-29,Tue,WCQ,Third round,Home,D 1–1,jp Japan,vn Vietnam,N,,29,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/424f8b1d/Japan-Vietnam-March-29-2022-WCQ----AFC-M,0.5,1.0,0.5
31,31,31,31,31,31,31,31,31,31,2022-05-17,Tue,Premier League,Matchweek 37,Away,W 2–1,Liverpool,Southampton,Y,RW,90,1,0,0,0,4.0,2.0,0,0,44.0,1.0,1.0,1.0,0.3,0.3,0.1,3.0,0.0,26.0,31.0,83.9,2.0,29.0,1.0,3.0,1.0,/en/matches/733409b2/Southampton-Liverpool-May-17-2022-Premier-League,1.0,0.8333333333333334,0.5
32,32,32,32,32,32,32,32,32,32,2022-06-06,Mon,Friendlies (M),Friendlies (M),Neutral,L 0–1,jp Japan,br Brazil,Y,CM,72,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/f3f835c8/Japan-Brazil-June-6-2022-Friendlies-M,0.0,0.8333333333333334,0.5
