,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
19,19,19,19,19,19,19,19,19,19,2021-02-07,Sun,Premier League,Matchweek 23,Away,W 2–1,Chelsea,Sheffield Utd,Y*,CB,90,0,0,0,0,0,0,0,0,106.0,0.0,1,0.0,0.0,0.0,0.0,2.0,0.0,83.0,99.0,83.8,9.0,67.0,2.0,1.0,1.0,/en/matches/d3467620/Sheffield-United-Chelsea-February-7-2021-Premier-League,1.0,0.8333333333333334,0.5
20,20,20,20,20,20,20,20,20,20,2021-02-15,Mon,Premier League,Matchweek 24,Home,W 2–0,Chelsea,Newcastle Utd,Y*,CB,90,0,0,0,0,1,0,0,0,67.0,5.0,2,0.0,0.1,0.1,0.0,2.0,0.0,40.0,52.0,76.9,2.0,28.0,1.0,0.0,0.0,/en/matches/dd033287/Chelsea-Newcastle-United-February-15-2021-Premier-League,1.0,1.0,0.5
21,21,21,21,21,21,21,21,21,21,2021-02-20,Sat,Premier League,Matchweek 25,Away,D 1–1,Chelsea,Southampton,Y*,CB,90,0,0,0,0,0,0,0,0,134.0,3.0,2,2.0,0.0,0.0,0.0,0.0,0.0,110.0,125.0,88.0,4.0,78.0,0.0,0.0,0.0,/en/matches/9e4c8c99/Southampton-Chelsea-February-20-2021-Premier-League,0.5,1.0,0.5
22,22,22,22,22,22,22,22,22,22,2021-02-23,Tue,Champions Lg,Round of 16,Away,W 1–0,eng Chelsea,es Atlético Madrid,Y*,CB,90,0,0,0,0,1,1,0,0,115.0,2.0,1,2.0,0.0,0.0,0.1,3.0,0.0,89.0,104.0,85.6,18.0,51.0,2.0,1.0,1.0,/en/matches/70de7028/Atletico-Madrid-Chelsea-February-23-2021-Champions-League,1.0,0.8333333333333334,0.5
23,23,23,23,23,23,23,23,23,23,2021-02-28,Sun,Premier League,Matchweek 26,Home,D 0–0,Chelsea,Manchester Utd,Y*,CB,90,0,0,0,0,1,1,0,0,89.0,3.0,0,0.0,0.0,0.0,0.1,2.0,0.0,72.0,80.0,90.0,4.0,46.0,0.0,1.0,1.0,/en/matches/9ba4df6a/Chelsea-Manchester-United-February-28-2021-Premier-League,0.5,0.8333333333333334,0.5
24,24,24,24,24,24,24,24,24,24,2021-03-04,Thu,Premier League,Matchweek 29,Away,W 1–0,Chelsea,Liverpool,Y*,CB,90,0,0,0,0,1,0,0,0,84.0,1.0,1,0.0,0.0,0.0,0.5,3.0,1.0,65.0,72.0,90.3,7.0,39.0,0.0,1.0,1.0,/en/matches/86920e88/Liverpool-Chelsea-March-4-2021-Premier-League,1.0,0.6666666666666666,0.5
25,25,25,25,25,25,25,25,25,25,2021-03-08,Mon,Premier League,Matchweek 27,Home,W 2–0,Chelsea,Everton,Y*,CB,90,0,0,0,0,0,0,0,0,105.0,2.0,2,1.0,0.0,0.0,0.4,1.0,0.0,88.0,96.0,91.7,2.0,47.0,1.0,1.0,0.0,/en/matches/7e4a240e/Chelsea-Everton-March-8-2021-Premier-League,1.0,0.8333333333333334,0.5
26,26,26,26,26,26,26,26,26,26,2021-03-13,Sat,Premier League,Matchweek 28,Away,D 0–0,Chelsea,Leeds United,Y*,"RB,CB",90,0,0,0,0,0,0,0,0,75.0,0.0,1,0.0,0.0,0.0,0.1,2.0,0.0,51.0,67.0,76.1,2.0,48.0,2.0,1.0,0.0,/en/matches/a711769f/Leeds-United-Chelsea-March-13-2021-Premier-League,0.5,0.8333333333333334,0.5
27,27,27,27,27,27,27,27,27,27,2021-03-17,Wed,Champions Lg,Round of 16,Home,W 2–0,eng Chelsea,es Atlético Madrid,Y*,CB,90,0,0,0,0,0,0,0,0,98.0,3.0,1,1.0,0.0,0.0,0.0,1.0,0.0,78.0,90.0,86.7,6.0,61.0,2.0,0.0,0.0,/en/matches/757bf605/Chelsea-Atletico-Madrid-March-17-2021-Champions-League,1.0,0.8333333333333334,0.5
28,28,28,28,28,28,28,28,28,28,2021-03-21,Sun,FA Cup,Quarter-finals,Home,W 2–0,Chelsea,Sheffield Utd,N,,28,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/42982e25/Chelsea-Sheffield-United-March-21-2021-FA-Cup,1.0,0.8333333333333334,0.5
29,29,29,29,29,29,29,29,29,29,2021-04-03,Sat,Premier League,Matchweek 30,Home,L 2–5,Chelsea,West Brom,Y*,CB,90,0,0,0,0,0,0,0,0,99.0,1.0,2,3.0,0.0,0.0,0.1,2.0,0.0,78.0,96.0,81.3,9.0,40.0,4.0,0.0,0.0,/en/matches/c5d6a493/Chelsea-West-Bromwich-Albion-April-3-2021-Premier-League,0.0,0.8333333333333334,0.5
30,30,30,30,30,30,30,30,30,30,2021-04-07,Wed,Champions Lg,Quarter-finals,Away,W 2–0,eng Chelsea,pt Porto,Y*,"CB,WB",90,0,0,0,0,1,0,0,0,86.0,2.0,1,3.0,0.5,0.5,0.0,0.0,0.0,62.0,76.0,81.6,2.0,58.0,0.0,0.0,0.0,/en/matches/d0f7ab16/Porto-Chelsea-April-7-2021-Champions-League,1.0,0.6666666666666666,0.5
31,31,31,31,31,31,31,31,31,31,2021-04-10,Sat,Premier League,Matchweek 31,Away,W 4–1,Chelsea,Crystal Palace,Y*,CB,90,0,0,0,0,0,0,0,0,93.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,84.0,89.0,94.4,6.0,66.0,3.0,0.0,0.0,/en/matches/54b07679/Crystal-Palace-Chelsea-April-10-2021-Premier-League,1.0,0.6666666666666666,0.5
32,32,32,32,32,32,32,32,32,32,2021-04-13,Tue,Champions Lg,Quarter-finals,Home,L 0–1,eng Chelsea,pt Porto,Y*,CB,90,0,0,0,0,0,0,0,0,50.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,27.0,44.0,61.4,0.0,10.0,0.0,0.0,0.0,/en/matches/9cc1ec07/Chelsea-Porto-April-13-2021-Champions-League,0.0,0.6666666666666666,0.5
33,33,33,33,33,33,33,33,33,33,2021-04-17,Sat,FA Cup,Semi-finals,Home,W 1–0,Chelsea,Manchester City,Y*,CB,90,0,0,0,0,0,0,1,0,,,1,,,,,,,,,,,,,,,/en/matches/6ac1f629/Chelsea-Manchester-City-April-17-2021-FA-Cup,1.0,0.6666666666666666,0.5
34,34,34,34,34,34,34,34,34,34,2021-04-24,Sat,Premier League,Matchweek 33,Away,W 1–0,Chelsea,West Ham,Y*,WB,85,0,0,0,0,0,0,0,0,65.0,2.0,1,1.0,0.0,0.0,0.1,3.0,0.0,41.0,56.0,73.2,5.0,30.0,0.0,0.0,0.0,/en/matches/ea1579bb/West-Ham-United-Chelsea-April-24-2021-Premier-League,1.0,0.6666666666666666,0.5
35,35,35,35,35,35,35,35,35,35,2021-04-27,Tue,Champions Lg,Semi-finals,Away,D 1–1,eng Chelsea,es Real Madrid,Y*,WB,65,0,0,0,0,0,0,0,0,59.0,3.0,2,1.0,0.0,0.0,0.0,0.0,0.0,41.0,50.0,82.0,2.0,14.0,1.0,0.0,0.0,/en/matches/8fc28915/Real-Madrid-Chelsea-April-27-2021-Champions-League,0.5,0.6666666666666666,0.5
36,36,36,36,36,36,36,36,36,36,2021-05-05,Wed,Champions Lg,Semi-finals,Home,W 2–0,eng Chelsea,es Real Madrid,Y*,RW,87,0,0,0,0,0,0,0,0,46.0,1.0,0,2.0,0.0,0.0,0.0,1.0,0.0,28.0,39.0,71.8,2.0,14.0,1.0,0.0,0.0,/en/matches/0da2e01d/Chelsea-Real-Madrid-May-5-2021-Champions-League,1.0,0.8333333333333334,0.5
37,37,37,37,37,37,37,37,37,37,2021-05-08,Sat,Premier League,Matchweek 35,Away,W 2–1,Chelsea,Manchester City,Y*,CB,90,0,1,0,0,0,0,0,0,95.0,6.0,2,1.0,0.0,0.0,0.1,1.0,1.0,74.0,82.0,90.2,4.0,39.0,2.0,0.0,0.0,/en/matches/b657d658/Manchester-City-Chelsea-May-8-2021-Premier-League,1.0,0.8333333333333334,0.5
38,38,38,38,38,38,38,38,38,38,2021-05-12,Wed,Premier League,Matchweek 36,Home,L 0–1,Chelsea,Arsenal,Y*,CB,77,0,0,0,0,0,0,0,0,108.0,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,95.0,103.0,92.2,10.0,70.0,1.0,0.0,0.0,/en/matches/51632a55/North-West-London-Derby-Chelsea-Arsenal-May-12-2021-Premier-League,0.0,0.8333333333333334,0.5
39,39,39,39,39,39,39,39,39,39,2021-05-15,Sat,FA Cup,Final,Neutral,L 0–1,Chelsea,Leicester City,Y*,DM,75,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/49aa79e1/Chelsea-Leicester-City-May-15-2021-FA-Cup,0.0,0.6666666666666666,0.5
40,40,40,40,40,40,40,40,40,40,2021-05-18,Tue,Premier League,Matchweek 37,Home,W 2–1,Chelsea,Leicester City,Y*,WB,87,0,0,0,0,0,0,1,0,65.0,4.0,2,2.0,0.0,0.0,0.2,3.0,0.0,45.0,53.0,84.9,3.0,28.0,0.0,2.0,0.0,/en/matches/509c9927/Chelsea-Leicester-City-May-18-2021-Premier-League,1.0,0.3333333333333333,0.5
41,41,41,41,41,41,41,41,41,41,2021-05-23,Sun,Premier League,Matchweek 38,Away,L 1–2,Chelsea,Aston Villa,Y*,"WB,RB",88,0,0,0,0,1,0,0,1,78.0,2.0,2,1.0,0.0,0.0,0.5,5.0,0.0,59.0,71.0,83.1,9.0,33.0,4.0,0.0,0.0,/en/matches/0143966a/Aston-Villa-Chelsea-May-23-2021-Premier-League,0.0,0.3333333333333333,0.5
42,42,42,42,42,42,42,42,42,42,2021-05-29,Sat,Champions Lg,Final,Away,W 1–0,eng Chelsea,eng Manchester City,Y*,CB,90,0,0,0,0,0,0,0,0,63.0,1.0,0,2.0,0.0,0.0,0.0,0.0,0.0,46.0,56.0,82.1,1.0,37.0,0.0,0.0,0.0,/en/matches/74010cc4/Manchester-City-Chelsea-May-29-2021-Champions-League,1.0,0.3333333333333333,0.5
43,43,43,43,43,43,43,43,43,43,2021-06-23,Wed,UEFA Euro,Group stage,Neutral,W 5–0,es Spain,sk Slovakia,Y,RB,76,0,0,0,0,2,0,0,0,82.0,0.0,0,0.0,0.1,0.1,0.1,3.0,0.0,66.0,78.0,84.6,8.0,46.0,1.0,0.0,0.0,/en/matches/7b46b857/Slovakia-Spain-June-23-2021-UEFA-Euro,1.0,0.6666666666666666,0.5
44,44,44,44,44,44,44,44,44,44,2021-06-28,Mon,UEFA Euro,Round of 16,Neutral,W 5–3,es Spain,hr Croatia,Y,RB,120,1,0,0,0,2,2,0,0,101.0,3.0,0,3.0,0.6,0.6,0.0,1.0,0.0,68.0,84.0,81.0,8.0,41.0,3.0,1.0,0.0,/en/matches/799efcfc/Croatia-Spain-June-28-2021-UEFA-Euro,1.0,0.6666666666666666,0.5
45,45,45,45,45,45,45,45,45,45,2021-10-06,Wed,UEFA Nations League,Semi-finals,Neutral,W 2–1,es Spain,it Italy,Y,RB,90,0,0,0,0,0,0,1,0,,,0,,,,,,,,,,,,,,,/en/matches/5c6a2cfd/Italy-Spain-October-6-2021-UEFA-Nations-League,1.0,1.0,0.5
46,46,46,46,46,46,46,46,46,46,2021-10-10,Sun,UEFA Nations League,Final,Neutral,L 1–2,es Spain,fr France,Y,RB,90,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/82df6636/Spain-France-October-10-2021-UEFA-Nations-League,0.0,1.0,0.5
