,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
10,10,10,10,10,10,10,10,10,10,10,2021-01-16,Sat,Premier League,Matchweek 19,Away,W 1–0,Brighton,Leeds United,Y,AM,61,0,1,0,0,0,0,0,0,24.0,0.0,0,1.0,0.0,0.0,0.7,2.0,1.0,16.0,22.0,72.7,2.0,16.0,1.0,1.0,0.0,/en/matches/ade7aac2/Leeds-United-Brighton-and-Hove-Albion-January-16-2021-Premier-League,1.0,0.1666666666666666,0.5
11,11,11,11,11,11,11,11,11,11,11,2021-01-23,Sat,FA Cup,Fourth round proper,Home,W 2–1,Brighton,Blackpool,Y,AM,60,0,1,0,0,4,1,0,0,,,0,,,,,,,,,,,,,,,/en/matches/c238e356/Brighton-and-Hove-Albion-Blackpool-January-23-2021-FA-Cup,1.0,0.5,0.5
12,12,12,12,12,12,12,12,12,12,12,2021-01-27,Wed,Premier League,Matchweek 20,Home,D 0–0,Brighton,Fulham,Y,CM,82,0,0,0,0,0,0,1,0,47.0,4.0,1,4.0,0.0,0.0,0.1,3.0,0.0,19.0,29.0,65.5,4.0,20.0,0.0,5.0,4.0,/en/matches/ea5464bd/Brighton-and-Hove-Albion-Fulham-January-27-2021-Premier-League,0.5,0.6666666666666666,0.5
13,13,13,13,13,13,13,13,13,13,13,2021-01-31,Sun,Premier League,Matchweek 21,Home,W 1–0,Brighton,Tottenham,Y,"AM,LM",90,0,0,0,0,7,1,0,0,62.0,2.0,2,2.0,0.3,0.3,0.2,7.0,1.0,33.0,42.0,78.6,7.0,43.0,1.0,3.0,2.0,/en/matches/4663c253/Brighton-and-Hove-Albion-Tottenham-Hotspur-January-31-2021-Premier-League,1.0,0.8333333333333334,0.5
14,14,14,14,14,14,14,14,14,14,14,2021-02-06,Sat,Premier League,Matchweek 23,Away,D 1–1,Brighton,Burnley,Y,"AM,CM,LM",90,0,0,0,0,0,0,0,0,41.0,2.0,0,1.0,0.0,0.0,0.0,1.0,0.0,26.0,30.0,86.7,4.0,28.0,2.0,0.0,0.0,/en/matches/4400251e/Burnley-Brighton-and-Hove-Albion-February-6-2021-Premier-League,0.5,0.8333333333333334,0.5
15,15,15,15,15,15,15,15,15,15,15,2021-02-10,Wed,FA Cup,Fifth round proper,Away,L 0–1,Brighton,Leicester City,N,,12,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/96f85815/Leicester-City-Brighton-and-Hove-Albion-February-10-2021-FA-Cup,0.0,0.6666666666666666,0.5
16,16,16,16,16,16,16,16,16,16,16,2021-02-13,Sat,Premier League,Matchweek 24,Home,D 0–0,Brighton,Aston Villa,Y,CM,90,0,0,0,0,6,1,0,0,56.0,1.0,1,1.0,0.5,0.5,0.0,3.0,0.0,36.0,41.0,87.8,3.0,31.0,2.0,3.0,0.0,/en/matches/c7922348/Brighton-and-Hove-Albion-Aston-Villa-February-13-2021-Premier-League,0.5,0.5,0.5
17,17,17,17,17,17,17,17,17,17,17,2021-02-22,Mon,Premier League,Matchweek 25,Home,L 1–2,Brighton,Crystal Palace,Y,"CM,RM",67,0,0,0,0,2,0,0,0,28.0,0.0,1,1.0,0.1,0.1,0.0,3.0,0.0,17.0,20.0,85.0,4.0,16.0,0.0,3.0,1.0,/en/matches/86f378b6/Brighton-and-Hove-Albion-Crystal-Palace-February-22-2021-Premier-League,0.0,0.3333333333333333,0.5
18,18,18,18,18,18,18,18,18,18,18,2021-02-27,Sat,Premier League,Matchweek 26,Away,L 0–1,Brighton,West Brom,Y,AM,45,0,0,0,0,0,0,0,0,13.0,2.0,0,1.0,0.0,0.0,0.1,2.0,0.0,8.0,11.0,72.7,2.0,9.0,1.0,0.0,0.0,/en/matches/ff18265a/West-Bromwich-Albion-Brighton-and-Hove-Albion-February-27-2021-Premier-League,0.0,0.1666666666666666,0.5
19,19,19,19,19,19,19,19,19,19,19,2021-03-06,Sat,Premier League,Matchweek 27,Home,L 1–2,Brighton,Leicester City,Y,CM,67,0,0,0,0,0,0,0,0,43.0,5.0,0,1.0,0.0,0.0,0.0,1.0,0.0,23.0,30.0,76.7,5.0,18.0,0.0,1.0,0.0,/en/matches/6fc64077/Brighton-and-Hove-Albion-Leicester-City-March-6-2021-Premier-League,0.0,0.1666666666666666,0.5
20,20,20,20,20,20,20,20,20,20,20,2021-03-20,Sat,Premier League,Matchweek 29,Home,W 3–0,Brighton,Newcastle Utd,N,AM,12,0,0,0,0,0,0,0,0,7.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,85.7,0.0,4.0,1.0,0.0,0.0,/en/matches/1daf63a9/Brighton-and-Hove-Albion-Newcastle-United-March-20-2021-Premier-League,1.0,0.0,0.5
21,21,21,21,21,21,21,21,21,21,21,2021-04-04,Sun,Premier League,Matchweek 30,Away,L 1–2,Brighton,Manchester Utd,N,AM,28,0,0,0,0,0,0,0,0,13.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,90.0,1.0,3.0,0.0,0.0,0.0,/en/matches/de17a70e/Manchester-United-Brighton-and-Hove-Albion-April-4-2021-Premier-League,0.0,0.3333333333333333,0.5
22,22,22,22,22,22,22,22,22,22,22,2021-04-20,Tue,Premier League,Matchweek 32,Away,D 0–0,Brighton,Chelsea,Y,"CM,AM",73,0,0,0,0,1,0,0,0,38.0,1.0,0,0.0,0.0,0.0,0.0,2.0,0.0,23.0,32.0,71.9,2.0,11.0,2.0,2.0,2.0,/en/matches/07b4e58b/Chelsea-Brighton-and-Hove-Albion-April-20-2021-Premier-League,0.5,0.3333333333333333,0.5
23,23,23,23,23,23,23,23,23,23,23,2021-05-01,Sat,Premier League,Matchweek 34,Home,W 2–0,Brighton,Leeds United,N,CM,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,/en/matches/1e2ba709/Brighton-and-Hove-Albion-Leeds-United-May-1-2021-Premier-League,1.0,0.5,0.5
24,24,24,24,24,24,24,24,24,24,24,2021-05-09,Sun,Premier League,Matchweek 35,Away,L 1–2,Brighton,Wolves,N,LM,33,0,0,0,0,0,0,0,0,22.0,1.0,1,4.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,72.7,1.0,8.0,0.0,0.0,0.0,/en/matches/ad903480/Wolverhampton-Wanderers-Brighton-and-Hove-Albion-May-9-2021-Premier-League,0.0,0.5,0.5
25,25,25,25,25,25,25,25,25,25,25,2021-05-18,Tue,Premier League,Matchweek 37,Home,W 3–2,Brighton,Manchester City,Y,"FW,AM",90,0,0,0,0,3,0,0,0,39.0,0.0,0,0.0,0.1,0.1,0.2,5.0,0.0,22.0,27.0,81.5,4.0,23.0,1.0,1.0,1.0,/en/matches/3b1cd656/Brighton-and-Hove-Albion-Manchester-City-May-18-2021-Premier-League,1.0,0.5,0.5
26,26,26,26,26,26,26,26,26,26,26,2021-05-23,Sun,Premier League,Matchweek 38,Away,L 0–2,Brighton,Arsenal,Y,FW,65,0,0,0,0,0,0,0,0,23.0,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,16.0,20.0,80.0,2.0,16.0,1.0,0.0,0.0,/en/matches/9f6c52f8/Arsenal-Brighton-and-Hove-Albion-May-23-2021-Premier-League,0.0,0.6666666666666666,0.5
