,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
12,12,12,12,12,12,12,2020-12-08,Tue,Champions Lg,Group stage,Home,D 1–1,eng Chelsea,ru Krasnodar,Y,CB,90,0,0,0,0,0.0,0.0,0,0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,83.0,88.0,3.0,59.0,1.0,0.0,0.0,/en/matches/58e872f7/Chelsea-Krasnodar-December-8-2020-Champions-League,0.5,0.6666666666666666,0.5
13,13,13,13,13,13,13,2020-12-28,Mon,Premier League,Matchweek 16,Home,D 1–1,Chelsea,Aston Villa,Y,CB,90,0,0,0,0,0.0,0.0,0,0,72.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,57.0,65.0,87.7,2.0,37.0,0.0,0.0,0.0,/en/matches/ac7d1071/Chelsea-Aston-Villa-December-28-2020-Premier-League,0.5,0.5,0.8076923076923077
14,14,14,14,14,14,14,2021-01-24,Sun,FA Cup,Fourth round proper,Home,W 3–1,Chelsea,Luton Town,Y,CB,90,0,0,0,0,0.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/ccaad220/Chelsea-Luton-Town-January-24-2021-FA-Cup,1.0,0.6666666666666666,0.5
15,15,15,15,15,15,15,2021-02-04,Thu,Premier League,Matchweek 22,Away,W 1–0,Chelsea,Tottenham,N,CB,55,0,0,0,0,0.0,0.0,0,0,52.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,44.0,48.0,91.7,3.0,32.0,0.0,0.0,0.0,/en/matches/7d98a679/Tottenham-Hotspur-Chelsea-February-4-2021-Premier-League,1.0,0.6666666666666666,0.5
16,16,16,16,16,16,16,2021-02-07,Sun,Premier League,Matchweek 23,Away,W 2–1,Chelsea,Sheffield Utd,Y,CB,90,0,0,0,0,0.0,0.0,0,0,92.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,85.0,90.6,4.0,59.0,0.0,1.0,1.0,/en/matches/d3467620/Sheffield-United-Chelsea-February-7-2021-Premier-League,1.0,0.8333333333333334,0.5
17,17,17,17,17,17,17,2021-02-11,Thu,FA Cup,Fifth round proper,Away,W 1–0,Chelsea,Barnsley,Y,CB,45,0,0,0,0,0.0,0.0,0,0,,,2.0,,,,,,,,,,,,,,,/en/matches/a8b5d7dc/Barnsley-Chelsea-February-11-2021-FA-Cup,1.0,1.0,0.5
18,18,18,18,18,18,18,2021-02-15,Mon,Premier League,Matchweek 24,Home,W 2–0,Chelsea,Newcastle Utd,Y,CB,90,0,0,0,0,0.0,0.0,0,0,79.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,68.0,72.0,94.4,2.0,51.0,0.0,0.0,0.0,/en/matches/dd033287/Chelsea-Newcastle-United-February-15-2021-Premier-League,1.0,1.0,0.5
19,19,19,19,19,19,19,2021-02-23,Tue,Champions Lg,Round of 16,Away,W 1–0,eng Chelsea,es Atlético Madrid,Y,CB,90,0,0,0,0,1.0,0.0,0,0,82.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,72.0,75.0,96.0,1.0,56.0,2.0,0.0,0.0,/en/matches/70de7028/Atletico-Madrid-Chelsea-February-23-2021-Champions-League,1.0,1.0,0.5
20,20,20,20,20,20,20,2021-02-28,Sun,Premier League,Matchweek 26,Home,D 0–0,Chelsea,Manchester Utd,Y,CB,90,0,0,0,0,1.0,0.0,0,0,86.0,1.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,77.0,77.0,100.0,2.0,55.0,0.0,2.0,2.0,/en/matches/9ba4df6a/Chelsea-Manchester-United-February-28-2021-Premier-League,0.5,1.0,0.5
21,21,21,21,21,21,21,2021-03-04,Thu,Premier League,Matchweek 29,Away,W 1–0,Chelsea,Liverpool,Y,CB,90,0,0,0,0,0.0,0.0,0,0,86.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,75.0,90.7,0.0,56.0,0.0,0.0,0.0,/en/matches/86920e88/Liverpool-Chelsea-March-4-2021-Premier-League,1.0,0.8333333333333334,0.5
22,22,22,22,22,22,22,2021-03-08,Mon,Premier League,Matchweek 27,Home,W 2–0,Chelsea,Everton,Y,CB,90,0,0,0,0,0.0,0.0,0,0,103.0,2.0,0.0,1.0,0.0,0.0,0.1,1.0,0.0,94.0,99.0,94.9,3.0,73.0,0.0,0.0,0.0,/en/matches/7e4a240e/Chelsea-Everton-March-8-2021-Premier-League,1.0,0.8333333333333334,0.5
23,23,23,23,23,23,23,2021-03-13,Sat,Premier League,Matchweek 28,Away,D 0–0,Chelsea,Leeds United,Y,CB,90,0,0,0,0,0.0,0.0,0,0,77.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,66.0,71.0,93.0,6.0,58.0,1.0,2.0,2.0,/en/matches/a711769f/Leeds-United-Chelsea-March-13-2021-Premier-League,0.5,0.8333333333333334,0.5
24,24,24,24,24,24,24,2021-03-21,Sun,FA Cup,Quarter-finals,Home,W 2–0,Chelsea,Sheffield Utd,Y,CB,62,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/42982e25/Chelsea-Sheffield-United-March-21-2021-FA-Cup,1.0,0.8333333333333334,0.5
25,25,25,25,25,25,25,2021-03-25,Thu,WCQ,First round,Away,W 2–0,dk Denmark,il Israel,Y,CB,90,0,0,0,0,1.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/baedbd16/Israel-Denmark-March-25-2021-WCQ----UEFA-M,1.0,0.8333333333333334,0.5
26,26,26,26,26,26,26,2021-03-31,Wed,WCQ,First round,Away,W 4–0,dk Denmark,at Austria,Y,CB,90,0,0,0,0,0.0,0.0,0,0,,,3.0,,,,,,,,,,,,,,,/en/matches/7b1b2a8c/Austria-Denmark-March-31-2021-WCQ----UEFA-M,1.0,0.8333333333333334,0.5
27,27,27,27,27,27,27,2021-04-03,Sat,Premier League,Matchweek 30,Home,L 2–5,Chelsea,West Brom,N,CB,58,0,0,0,0,1.0,0.0,0,0,50.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,38.0,42.0,90.5,1.0,29.0,1.0,0.0,0.0,/en/matches/c5d6a493/Chelsea-West-Bromwich-Albion-April-3-2021-Premier-League,0.0,1.0,0.5
28,28,28,28,28,28,28,2021-04-07,Wed,Champions Lg,Quarter-finals,Away,W 2–0,eng Chelsea,pt Porto,Y,CB,90,0,0,0,0,0.0,0.0,0,0,90.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,78.0,83.0,94.0,2.0,65.0,0.0,0.0,0.0,/en/matches/d0f7ab16/Porto-Chelsea-April-7-2021-Champions-League,1.0,0.6666666666666666,0.5
29,29,29,29,29,29,29,2021-04-20,Tue,Premier League,Matchweek 32,Home,D 0–0,Chelsea,Brighton,Y,"CB,RB",90,0,0,0,0,0.0,0.0,0,0,102.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,84.0,100.0,84.0,5.0,66.0,2.0,1.0,1.0,/en/matches/07b4e58b/Chelsea-Brighton-and-Hove-Albion-April-20-2021-Premier-League,0.5,0.6666666666666666,0.5
30,30,30,30,30,30,30,2021-04-24,Sat,Premier League,Matchweek 33,Away,W 1–0,Chelsea,West Ham,Y,CB,90,0,0,0,0,0.0,0.0,1,0,75.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,54.0,63.0,85.7,5.0,42.0,0.0,0.0,0.0,/en/matches/ea1579bb/West-Ham-United-Chelsea-April-24-2021-Premier-League,1.0,0.5,0.5
31,31,31,31,31,31,31,2021-04-27,Tue,Champions Lg,Semi-finals,Away,D 1–1,eng Chelsea,es Real Madrid,Y,CB,90,0,0,0,0,0.0,0.0,0,0,68.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,60.0,88.3,2.0,36.0,1.0,0.0,0.0,/en/matches/8fc28915/Real-Madrid-Chelsea-April-27-2021-Champions-League,0.5,0.8333333333333334,0.5
32,32,32,32,32,32,32,2021-05-01,Sat,Premier League,Matchweek 34,Home,W 2–0,Chelsea,Fulham,Y,CB,90,0,0,0,0,0.0,0.0,0,0,67.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,51.0,57.0,89.5,1.0,27.0,1.0,1.0,1.0,/en/matches/44d49bd5/Chelsea-Fulham-May-1-2021-Premier-League,1.0,0.6666666666666666,0.5
33,33,33,33,33,33,33,2021-05-05,Wed,Champions Lg,Semi-finals,Home,W 2–0,eng Chelsea,es Real Madrid,Y,CB,90,0,0,0,0,0.0,0.0,1,0,50.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,42.0,81.0,2.0,23.0,0.0,0.0,0.0,/en/matches/0da2e01d/Chelsea-Real-Madrid-May-5-2021-Champions-League,1.0,0.8333333333333334,0.5
34,34,34,34,34,34,34,2021-05-08,Sat,Premier League,Matchweek 35,Away,W 2–1,Chelsea,Manchester City,Y,CB,44,0,0,0,0,0.0,0.0,0,0,28.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,24.0,95.8,0.0,12.0,0.0,0.0,0.0,/en/matches/b657d658/Manchester-City-Chelsea-May-8-2021-Premier-League,1.0,0.8333333333333334,0.5
35,35,35,35,35,35,35,2021-05-29,Sat,Champions Lg,Final,Away,W 1–0,eng Chelsea,eng Manchester City,N,CB,52,0,0,0,0,0.0,0.0,0,0,31.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,24.0,83.3,0.0,13.0,0.0,0.0,0.0,/en/matches/74010cc4/Manchester-City-Chelsea-May-29-2021-Champions-League,1.0,1.0,0.5
36,36,36,36,36,36,36,2021-06-06,Sun,Friendlies (M),Friendlies (M),Home,W 2–0,dk Denmark,ba Bosnia & Herz'na,Y,CB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/0bc65071/Denmark-Bosnia-and-Herzegovina-June-6-2021-Friendlies-M,1.0,1.0,0.5
37,37,37,37,37,37,37,2021-06-12,Sat,UEFA Euro,Group stage,Neutral,L 0–1,dk Denmark,fi Finland,Y,CB,90,0,0,0,0,0.0,0.0,0,0,82.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,74.0,77.0,96.1,3.0,55.0,1.0,1.0,1.0,/en/matches/c3c2ffa2/Denmark-Finland-June-12-2021-UEFA-Euro,0.0,1.0,0.5
38,38,38,38,38,38,38,2021-06-17,Thu,UEFA Euro,Group stage,Neutral,L 1–2,dk Denmark,be Belgium,Y,CB,90,0,0,0,0,0.0,0.0,0,0,62.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,57.0,93.0,3.0,44.0,2.0,0.0,0.0,/en/matches/25bb1fa2/Denmark-Belgium-June-17-2021-UEFA-Euro,0.0,0.6666666666666666,0.5
39,39,39,39,39,39,39,2021-06-21,Mon,UEFA Euro,Group stage,Neutral,W 4–1,dk Denmark,ru Russia,Y,CB,90,1,0,0,0,3.0,2.0,0,0,77.0,2.0,1.0,0.0,0.2,0.2,0.0,0.0,0.0,54.0,61.0,88.5,2.0,34.0,1.0,0.0,0.0,/en/matches/04188c5c/Russia-Denmark-June-21-2021-UEFA-Euro,1.0,0.3333333333333333,0.5
40,40,40,40,40,40,40,2021-06-26,Sat,UEFA Euro,Round of 16,Neutral,W 4–0,dk Denmark,wls Wales,Y,"CB,CM",90,0,0,0,0,0.0,0.0,0,0,30.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,23.0,78.3,0.0,5.0,0.0,0.0,0.0,/en/matches/b5659aa3/Wales-Denmark-June-26-2021-UEFA-Euro,1.0,0.3333333333333333,0.5
