,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
10,10,10,10,10,10,10,10,10,10,10,10,10,2021-10-10,Sun,WCQ,WCQ — CONMEBOL (M),Home,D 0–0,co Colombia,br Brazil,Y,CB,90,0,0,0,0,0,0,0,0,,,4,,,,,,,,,,,,,,,/en/matches/397cba16/Colombia-Brazil-October-10-2021-WCQ----CONMEBOL-M,0.5,0.6666666666666666,0.5
11,11,11,11,11,11,11,11,11,11,11,11,11,2021-10-14,Thu,WCQ,WCQ — CONMEBOL (M),Home,D 0–0,co Colombia,ec Ecuador,Y,CB,90,0,0,0,0,1,0,0,0,,,2,,,,,,,,,,,,,,,/en/matches/6e01b176/Colombia-Ecuador-October-14-2021-WCQ----CONMEBOL-M,0.5,0.5,0.5
12,12,12,12,12,12,12,12,12,12,12,12,12,2021-12-06,Mon,Premier League,Matchweek 15,Home,W 2–1,Everton,Arsenal,Y,CB,30,0,0,0,0,0,0,0,0,21.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,20.0,95.0,3.0,16.0,0.0,0.0,0.0,/en/matches/5fdb6c19/Everton-Arsenal-December-6-2021-Premier-League,1.0,0.5,0.4404761904761903
13,13,13,13,13,13,13,13,13,13,13,13,13,2022-01-15,Sat,Premier League,Matchweek 22,Away,L 1–2,Everton,Norwich City,N,CB,37,0,0,0,0,0,0,0,0,37.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,33.0,78.8,5.0,26.0,1.0,0.0,0.0,/en/matches/4574a1a6/Norwich-City-Everton-January-15-2022-Premier-League,0.0,0.6666666666666666,0.5
14,14,14,14,14,14,14,14,14,14,14,14,14,2022-01-22,Sat,Premier League,Matchweek 23,Home,L 0–1,Everton,Aston Villa,Y*,CB,90,0,0,0,0,2,0,1,0,58.0,3.0,0,1.0,0.1,0.1,0.0,1.0,0.0,43.0,50.0,86.0,5.0,29.0,0.0,0.0,0.0,/en/matches/83bac3da/Everton-Aston-Villa-January-22-2022-Premier-League,0.0,0.5,0.5
15,15,15,15,15,15,15,15,15,15,15,15,15,2022-01-28,Fri,WCQ,WCQ — CONMEBOL (M),Home,L 0–1,co Colombia,pe Peru,Y,CB,90,0,0,0,0,2,0,1,0,,,1,,,,,,,,,,,,,,,/en/matches/a0776529/Colombia-Peru-January-28-2022-WCQ----CONMEBOL-M,0.0,0.3333333333333333,0.5
16,16,16,16,16,16,16,16,16,16,16,16,16,2022-02-05,Sat,FA Cup,Fourth round proper,Home,W 4–1,Everton,Brentford,N,,77,1,0,0,0,1,1,0,0,,,1,,,,,,,,,,,,,,,/en/matches/311b1a4c/Everton-Brentford-February-5-2022-FA-Cup,1.0,0.0,0.5
17,17,17,17,17,17,17,17,17,17,17,17,17,2022-02-08,Tue,Premier League,Matchweek 24,Away,L 1–3,Everton,Newcastle Utd,Y,CB,34,0,0,0,0,1,0,0,0,25.0,0.0,0,0.0,0.1,0.1,0.0,0.0,0.0,19.0,23.0,82.6,0.0,15.0,0.0,0.0,0.0,/en/matches/fde8d97d/Newcastle-United-Everton-February-8-2022-Premier-League,0.0,0.3333333333333333,0.5
18,18,18,18,18,18,18,18,18,18,18,18,18,2022-04-20,Wed,Premier League,Matchweek 18,Home,D 1–1,Everton,Leicester City,Y,CB,90,0,0,0,0,1,1,1,0,67.0,3.0,1,1.0,0.0,0.0,0.0,0.0,0.0,47.0,59.0,79.7,1.0,35.0,0.0,0.0,0.0,/en/matches/46471203/Everton-Leicester-City-April-20-2022-Premier-League,0.5,0.3333333333333333,0.5
19,19,19,19,19,19,19,19,19,19,19,19,19,2022-05-01,Sun,Premier League,Matchweek 35,Home,W 1–0,Everton,Chelsea,Y,CB,90,0,0,0,0,0,0,0,0,24.0,0.0,1,3.0,0.0,0.0,0.0,1.0,0.0,10.0,13.0,76.9,1.0,7.0,0.0,0.0,0.0,/en/matches/4ed4a295/Everton-Chelsea-May-1-2022-Premier-League,1.0,0.5,0.5
20,20,20,20,20,20,20,20,20,20,20,20,20,2022-05-08,Sun,Premier League,Matchweek 36,Away,W 2–1,Everton,Leicester City,Y,CB,17,0,0,0,0,0,0,0,0,10.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,66.7,0.0,3.0,0.0,0.0,0.0,/en/matches/4a972389/Leicester-City-Everton-May-8-2022-Premier-League,1.0,0.5,0.5
