,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2019-11-30,Sat,Premier League,Matchweek 14,Home,L 0–1,Chelsea,West Ham,N,DM,28,0,0,0,0,0,0,0,0,29.0,1.0,1,1.0,0.0,0.0,0.2,2.0,0.0,17.0,23.0,73.9,4.0,20.0,4.0,0.0,0.0,/en/matches/aa1ff9cd/Chelsea-West-Ham-United-November-30-2019-Premier-League,0.0,0.5,0.2023809523809523
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2019-12-04,Wed,Premier League,Matchweek 15,Home,W 2–1,Chelsea,Aston Villa,Y,"DM,RM",90,0,0,0,0,2,0,0,0,126.0,0.0,3,2.0,0.0,0.0,0.3,9.0,0.0,101.0,116.0,87.1,11.0,70.0,2.0,1.0,0.0,/en/matches/3f316110/Chelsea-Aston-Villa-December-4-2019-Premier-League,1.0,0.1666666666666666,0.6025641025641025
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2019-12-07,Sat,Premier League,Matchweek 16,Away,L 1–3,Chelsea,Everton,Y,"DM,CM",90,0,0,0,0,0,0,0,0,89.0,3.0,2,1.0,0.0,0.0,0.2,6.0,1.0,61.0,74.0,82.4,12.0,54.0,4.0,3.0,3.0,/en/matches/1b69dd66/Everton-Chelsea-December-7-2019-Premier-League,0.0,0.5,0.119047619047619
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2019-12-10,Tue,Champions Lg,Group stage,Home,W 2–1,eng Chelsea,fr Lille,Y,RM,90,0,0,0,0,2,0,0,0,88.0,4.0,1,2.0,0.1,0.1,0.1,5.0,0.0,60.0,69.0,87.0,8.0,52.0,5.0,3.0,2.0,/en/matches/d931b181/Chelsea-Lille-December-10-2019-Champions-League,1.0,0.3333333333333333,0.5
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2019-12-14,Sat,Premier League,Matchweek 17,Home,L 0–1,Chelsea,Bournemouth,Y,"RM,DM",90,0,0,0,0,0,0,0,0,53.0,1.0,2,2.0,0.0,0.0,0.0,2.0,0.0,39.0,45.0,86.7,4.0,30.0,3.0,1.0,0.0,/en/matches/b75094e0/Chelsea-Bournemouth-December-14-2019-Premier-League,0.0,0.6666666666666666,0.0972222222222222
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2019-12-22,Sun,Premier League,Matchweek 18,Away,W 2–0,Chelsea,Tottenham,Y,CM,90,0,0,0,0,1,0,0,0,66.0,1.0,3,0.0,0.0,0.0,0.1,2.0,1.0,47.0,54.0,87.0,6.0,40.0,3.0,4.0,3.0,/en/matches/a1a20337/Tottenham-Hotspur-Chelsea-December-22-2019-Premier-League,1.0,0.3333333333333333,0.6428571428571429
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2019-12-26,Thu,Premier League,Matchweek 19,Home,L 0–2,Chelsea,Southampton,Y,"DM,CM",90,0,0,0,0,0,0,1,0,94.0,3.0,1,1.0,0.0,0.0,0.0,3.0,0.0,67.0,79.0,84.8,14.0,55.0,3.0,4.0,3.0,/en/matches/d9a73d72/Chelsea-Southampton-December-26-2019-Premier-League,0.0,0.6666666666666666,0.41666666666666663
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,2019-12-29,Sun,Premier League,Matchweek 20,Away,W 2–1,Chelsea,Arsenal,Y,"RM,CM",90,0,0,0,0,1,0,1,0,60.0,7.0,1,2.0,0.0,0.0,0.0,1.0,0.0,34.0,47.0,72.3,4.0,31.0,1.0,1.0,1.0,/en/matches/850e18c6/North-West-London-Derby-Arsenal-Chelsea-December-29-2019-Premier-League,1.0,0.3333333333333333,0.4047619047619047
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,2020-01-01,Wed,Premier League,Matchweek 21,Away,D 1–1,Chelsea,Brighton,Y,RM,90,0,0,0,0,1,1,0,0,68.0,4.0,3,0.0,0.0,0.0,0.2,5.0,0.0,42.0,54.0,77.8,5.0,30.0,3.0,3.0,2.0,/en/matches/9b72407a/Brighton-and-Hove-Albion-Chelsea-January-1-2020-Premier-League,0.5,0.6666666666666666,0.5
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2020-01-18,Sat,Premier League,Matchweek 23,Away,L 0–1,Chelsea,Newcastle Utd,Y,RM,90,0,0,0,0,2,2,0,0,77.0,2.0,3,2.0,0.1,0.1,0.1,3.0,0.0,49.0,61.0,80.3,6.0,26.0,0.0,1.0,1.0,/en/matches/e5a20f1e/Newcastle-United-Chelsea-January-18-2020-Premier-League,0.0,0.5,0.5
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2020-01-21,Tue,Premier League,Matchweek 24,Home,D 2–2,Chelsea,Arsenal,Y,RM,68,0,0,0,0,1,0,0,0,41.0,1.0,0,3.0,0.1,0.1,0.0,1.0,0.0,27.0,30.0,90.0,4.0,22.0,1.0,2.0,1.0,/en/matches/38d058ad/North-West-London-Derby-Chelsea-Arsenal-January-21-2020-Premier-League,0.5,0.5,0.5
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,2020-02-01,Sat,Premier League,Matchweek 25,Away,D 2–2,Chelsea,Leicester City,Y,DM,90,0,0,0,0,1,0,0,0,54.0,3.0,3,3.0,0.0,0.0,0.0,1.0,0.0,27.0,37.0,73.0,1.0,26.0,1.0,4.0,2.0,/en/matches/270dc7ba/Leicester-City-Chelsea-February-1-2020-Premier-League,0.5,0.3333333333333333,0.5
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2020-02-17,Mon,Premier League,Matchweek 26,Home,L 0–2,Chelsea,Manchester Utd,Y,RM,11,0,0,0,0,0,0,0,0,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,50.0,0.0,2.0,0.0,0.0,0.0,/en/matches/2619bcb9/Chelsea-Manchester-United-February-17-2020-Premier-League,0.0,0.3333333333333333,0.5
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,2020-06-21,Sun,Premier League,Matchweek 30,Away,W 2–1,Chelsea,Aston Villa,Y,CM,90,0,0,0,0,0,0,1,0,97.0,2.0,1,0.0,0.0,0.0,0.1,5.0,0.0,79.0,92.0,85.9,19.0,43.0,4.0,0.0,0.0,/en/matches/827d4651/Aston-Villa-Chelsea-June-21-2020-Premier-League,1.0,0.3333333333333333,0.5
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,2020-06-25,Thu,Premier League,Matchweek 31,Home,W 2–1,Chelsea,Manchester City,Y,CM,90,0,0,0,0,0,0,0,0,46.0,0.0,3,1.0,0.0,0.0,0.0,0.0,0.0,34.0,40.0,85.0,2.0,28.0,0.0,0.0,0.0,/en/matches/bc237647/Chelsea-Manchester-City-June-25-2020-Premier-League,1.0,0.5,0.5
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2020-06-28,Sun,FA Cup,Quarter-finals,Away,W 1–0,Chelsea,Leicester City,Y,CM,90,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/40607a06/Leicester-City-Chelsea-June-28-2020-FA-Cup,1.0,0.6666666666666666,0.5
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,2020-07-01,Wed,Premier League,Matchweek 32,Away,L 2–3,Chelsea,West Ham,Y,CM,90,0,0,0,0,1,0,0,0,85.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,69.0,75.0,92.0,7.0,56.0,1.0,2.0,2.0,/en/matches/5df18070/West-Ham-United-Chelsea-July-1-2020-Premier-League,0.0,1.0,0.5
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,2020-07-04,Sat,Premier League,Matchweek 33,Home,W 3–0,Chelsea,Watford,Y,CM,77,0,0,0,0,1,0,0,0,83.0,1.0,2,2.0,0.0,0.0,0.0,2.0,0.0,68.0,72.0,94.4,4.0,49.0,2.0,1.0,1.0,/en/matches/ee7944f1/Chelsea-Watford-July-4-2020-Premier-League,1.0,0.6666666666666666,0.5
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,2020-08-08,Sat,Champions Lg,Round of 16,Away,L 1–4,eng Chelsea,de Bayern Munich,Y*,CM,90,0,0,0,0,1,0,0,0,58.0,1.0,4,3.0,0.0,0.0,0.0,4.0,1.0,37.0,43.0,86.0,2.0,43.0,0.0,2.0,2.0,/en/matches/a3601739/Bayern-Munich-Chelsea-August-8-2020-Champions-League,0.0,0.6666666666666666,0.5
