,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
10,10,10,10,10,10,10,10,10,10,10,10,10,2021-10-30,Sat,Premier League,Matchweek 10,Away,W 3–0,Manchester Utd,Tottenham,Y,FW,81,1,0,0,0,4.0,1.0,0,0,32.0,1.0,0.0,1.0,0.9,0.9,0.0,0.0,0.0,16.0,22.0,72.7,1.0,23.0,1.0,1.0,1.0,/en/matches/5a2b8c26/Tottenham-Hotspur-Manchester-United-October-30-2021-Premier-League,1.0,0.3333333333333333,0.5833333333333334
11,11,11,11,11,11,11,11,11,11,11,11,11,2021-11-02,Tue,Champions Lg,Group stage,Away,D 2–2,eng Manchester Utd,it Atalanta,N,LW,22,0,0,0,0,0.0,0.0,0,0,16.0,0.0,0.0,0.0,0.0,0.0,0.1,2.0,0.0,11.0,14.0,78.6,0.0,8.0,0.0,1.0,1.0,/en/matches/16b0abb7/Atalanta-Manchester-United-November-2-2021-Champions-League,0.5,0.6666666666666666,0.5
12,12,12,12,12,12,12,12,12,12,12,12,12,2021-12-27,Mon,Premier League,Matchweek 19,Away,D 1–1,Manchester Utd,Newcastle Utd,N,FW,45,1,0,0,0,5.0,1.0,0,0,20.0,0.0,0.0,0.0,1.1,1.1,0.0,1.0,1.0,8.0,10.0,80.0,0.0,16.0,0.0,0.0,0.0,/en/matches/f91fee43/Newcastle-United-Manchester-United-December-27-2021-Premier-League,0.5,0.5,0.13095238095238093
13,13,13,13,13,13,13,13,13,13,13,13,13,2021-12-30,Thu,Premier League,Matchweek 20,Home,W 3–1,Manchester Utd,Burnley,Y,FW,90,0,0,0,0,1.0,0.0,0,0,25.0,0.0,0.0,0.0,0.1,0.1,0.1,1.0,0.0,17.0,21.0,81.0,3.0,11.0,0.0,1.0,1.0,/en/matches/bbfa96c9/Manchester-United-Burnley-December-30-2021-Premier-League,1.0,0.6666666666666666,0.369047619047619
14,14,14,14,14,14,14,14,14,14,14,14,14,2022-01-03,Mon,Premier League,Matchweek 21,Home,L 0–1,Manchester Utd,Wolves,Y,"AM,FW",90,0,0,0,0,1.0,0.0,0,0,40.0,1.0,0.0,1.0,0.1,0.1,0.0,0.0,0.0,23.0,33.0,69.7,2.0,15.0,0.0,2.0,2.0,/en/matches/8e966b52/Manchester-United-Wolverhampton-Wanderers-January-3-2022-Premier-League,0.0,0.6666666666666666,0.5
15,15,15,15,15,15,15,15,15,15,15,15,15,2022-01-10,Mon,FA Cup,Third round proper,Home,W 1–0,Manchester Utd,Aston Villa,Y,FW,71,0,0,0,0,2.0,1.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/bbe2d026/Manchester-United-Aston-Villa-January-10-2022-FA-Cup,1.0,0.5,0.5
16,16,16,16,16,16,16,16,16,16,16,16,16,2022-01-15,Sat,Premier League,Matchweek 22,Away,D 2–2,Manchester Utd,Aston Villa,Y,FW,90,0,0,0,0,0.0,0.0,0,0,32.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,27.0,70.4,0.0,17.0,0.0,0.0,0.0,/en/matches/745dc664/Aston-Villa-Manchester-United-January-15-2022-Premier-League,0.5,0.6666666666666666,0.5
17,17,17,17,17,17,17,17,17,17,17,17,17,2022-01-22,Sat,Premier League,Matchweek 23,Home,W 1–0,Manchester Utd,West Ham,N,FW,9,0,1,0,0,0.0,0.0,0,0,6.0,0.0,0.0,1.0,0.0,0.0,0.9,1.0,1.0,5.0,5.0,100.0,0.0,2.0,0.0,0.0,0.0,/en/matches/7c23f694/Manchester-United-West-Ham-United-January-22-2022-Premier-League,1.0,0.5,0.5
18,18,18,18,18,18,18,18,18,18,18,18,18,2022-01-27,Thu,WCQ,WCQ — CONMEBOL (M),Away,W 1–0,uy Uruguay,py Paraguay,N,,21,0,0,0,0,1.0,1.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/e2711cae/Paraguay-Uruguay-January-27-2022-WCQ----CONMEBOL-M,1.0,0.8333333333333334,0.5
19,19,19,19,19,19,19,19,19,19,19,19,19,2022-02-01,Tue,WCQ,WCQ — CONMEBOL (M),Home,W 4–1,uy Uruguay,ve Venezuela,Y,FW,66,1,0,0,0,3.0,1.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/7a366fd8/Uruguay-Venezuela-February-1-2022-WCQ----CONMEBOL-M,1.0,0.8333333333333334,0.5
20,20,20,20,20,20,20,20,20,20,20,20,20,2022-02-08,Tue,Premier League,Matchweek 24,Away,D 1–1,Manchester Utd,Burnley,Y,FW,67,0,0,0,0,2.0,1.0,0,0,22.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,14.0,17.0,82.4,0.0,13.0,0.0,0.0,0.0,/en/matches/cb262ab8/Burnley-Manchester-United-February-8-2022-Premier-League,0.5,1.0,0.5
21,21,21,21,21,21,21,21,21,21,21,21,21,2022-03-12,Sat,Premier League,Matchweek 29,Home,W 3–2,Manchester Utd,Tottenham,N,FW,11,0,0,0,0,0.0,0.0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,42.9,0.0,4.0,1.0,1.0,0.0,/en/matches/e5e7becb/Manchester-United-Tottenham-Hotspur-March-12-2022-Premier-League,1.0,0.8333333333333334,0.5
22,22,22,22,22,22,22,22,22,22,22,22,22,2022-03-15,Tue,Champions Lg,Round of 16,Home,L 0–1,eng Manchester Utd,es Atlético Madrid,N,FW,16,0,0,0,0,0.0,0.0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,50.0,0.0,3.0,0.0,0.0,0.0,/en/matches/bac82b39/Manchester-United-Atletico-Madrid-March-15-2022-Champions-League,0.0,0.8333333333333334,0.5
23,23,23,23,23,23,23,23,23,23,23,23,23,2022-03-24,Thu,WCQ,WCQ — CONMEBOL (M),Home,W 1–0,uy Uruguay,pe Peru,N,,24,0,0,0,0,1.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/2c7cca3b/Uruguay-Peru-March-24-2022-WCQ----CONMEBOL-M,1.0,0.5,0.5
24,24,24,24,24,24,24,24,24,24,24,24,24,2022-03-29,Tue,WCQ,WCQ — CONMEBOL (M),Away,W 2–0,uy Uruguay,cl Chile,Y,FW,28,0,0,0,0,1.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/b0fdaa5b/Chile-Uruguay-March-29-2022-WCQ----CONMEBOL-M,1.0,0.6666666666666666,0.5
25,25,25,25,25,25,25,25,25,25,25,25,25,2022-05-02,Mon,Premier League,Matchweek 35,Home,W 3–0,Manchester Utd,Brentford,N,FW,16,0,0,0,0,0.0,0.0,0,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,7.0,71.4,0.0,5.0,0.0,0.0,0.0,/en/matches/c9b4c96a/Manchester-United-Brentford-May-2-2022-Premier-League,1.0,0.6666666666666666,0.5
26,26,26,26,26,26,26,26,26,26,26,26,26,2022-05-07,Sat,Premier League,Matchweek 36,Away,L 0–4,Manchester Utd,Brighton,N,FW,45,0,0,0,0,1.0,1.0,0,0,21.0,0.0,0.0,0.0,0.2,0.2,0.0,3.0,0.0,15.0,19.0,78.9,1.0,6.0,0.0,0.0,0.0,/en/matches/efa43305/Brighton-and-Hove-Albion-Manchester-United-May-7-2022-Premier-League,0.0,1.0,0.5
27,27,27,27,27,27,27,27,27,27,27,27,27,2022-05-22,Sun,Premier League,Matchweek 38,Away,L 0–1,Manchester Utd,Crystal Palace,Y,FW,90,0,0,0,0,1.0,1.0,0,0,30.0,0.0,0.0,0.0,0.1,0.1,0.2,2.0,0.0,20.0,26.0,76.9,2.0,15.0,0.0,0.0,0.0,/en/matches/19173099/Crystal-Palace-Manchester-United-May-22-2022-Premier-League,0.0,0.6666666666666666,0.5
28,28,28,28,28,28,28,28,28,28,28,28,28,2022-06-02,Thu,Friendlies (M),Friendlies (M),Neutral,W 3–0,uy Uruguay,mx Mexico,Y*,FW,77,2,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/471f58e1/Mexico-Uruguay-June-2-2022-Friendlies-M,1.0,0.3333333333333333,0.5
