,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
11,11,11,11,11,11,11,11,11,11,2023-01-14,Sat,Premier League,Matchweek 20,Home,W 3–0,Brighton,Liverpool,Y,CB,90,0,0,0,0,0.0,0.0,0,0,99.0,0.0,0.0,0.0,0.0,0.0,0.1,2.0,0.0,89.0,96.0,92.7,4.0,69.0,1.0,0.0,0.0,/en/matches/cfc2a193/Brighton-and-Hove-Albion-Liverpool-January-14-2023-Premier-League,1.0,0.6666666666666666,0.5
12,12,12,12,12,12,12,12,12,12,2023-03-05,Sun,PL2 — Div. 1,Matchweek 21,Home,W 3–1,Brighton,Wolverhampton Wanderers,Y,CB,45,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/0354b6e7/Brighton-and-Hove-Albion-U21-Wolverhampton-Wanderers-U21-March-5-2023-Premier-League-2----Division-1,1.0,1.0,0.5
13,13,13,13,13,13,13,13,13,13,2023-03-15,Wed,Premier League,Matchweek 8,Home,W 1–0,Brighton,Crystal Palace,Y,CB,90,0,0,0,0,0.0,0.0,0,0,99.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,83.0,93.0,89.2,4.0,71.0,0.0,0.0,0.0,/en/matches/d23a30cc/Brighton-and-Hove-Albion-Crystal-Palace-March-15-2023-Premier-League,1.0,1.0,0.5
14,14,14,14,14,14,14,14,14,14,2023-03-19,Sun,FA Cup,Quarter-finals,Home,W 5–0,Brighton,Grimsby Town,N,,45,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/850b6941/Brighton-and-Hove-Albion-Grimsby-Town-March-19-2023-FA-Cup,1.0,1.0,0.5
15,15,15,15,15,15,15,15,15,15,2023-04-01,Sat,Premier League,Matchweek 29,Home,D 3–3,Brighton,Brentford,Y,CB,90,0,0,0,0,2.0,0.0,0,0,88.0,0.0,0.0,1.0,0.2,0.2,0.0,2.0,0.0,68.0,82.0,82.9,6.0,56.0,4.0,0.0,0.0,/en/matches/ead2251e/Brighton-and-Hove-Albion-Brentford-April-1-2023-Premier-League,0.5,1.0,0.5
16,16,16,16,16,16,16,16,16,16,2023-04-08,Sat,Premier League,Matchweek 30,Away,L 1–2,Brighton,Tottenham,Y,CB,68,0,0,0,0,0.0,0.0,0,0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,55.0,89.1,5.0,31.0,1.0,0.0,0.0,/en/matches/b3ad7bd4/Tottenham-Hotspur-Brighton-and-Hove-Albion-April-8-2023-Premier-League,0.0,0.8333333333333334,0.5
17,17,17,17,17,17,17,17,17,17,2023-04-26,Wed,Premier League,Matchweek 33,Away,L 1–3,Brighton,Nott'ham Forest,Y,CB,90,0,0,0,0,1.0,0.0,0,0,129.0,1.0,1.0,0.0,0.3,0.3,0.0,1.0,0.0,112.0,120.0,93.3,12.0,102.0,2.0,0.0,0.0,/en/matches/76db2de1/Nottingham-Forest-Brighton-and-Hove-Albion-April-26-2023-Premier-League,0.0,0.5,0.5
18,18,18,18,18,18,18,18,18,18,2023-05-04,Thu,Premier League,Matchweek 28,Home,W 1–0,Brighton,Manchester Utd,N,CB,16,0,0,0,0,0.0,0.0,1,0,20.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,12.0,16.0,75.0,0.0,10.0,0.0,0.0,0.0,/en/matches/16209587/Brighton-and-Hove-Albion-Manchester-United-May-4-2023-Premier-League,1.0,0.1666666666666666,0.5
19,19,19,19,19,19,19,19,19,19,2023-05-08,Mon,Premier League,Matchweek 35,Home,L 1–5,Brighton,Everton,N,CB,45,0,0,0,0,3.0,0.0,0,0,51.0,0.0,2.0,0.0,0.7,0.7,0.0,0.0,0.0,38.0,45.0,84.4,8.0,38.0,3.0,0.0,0.0,/en/matches/bf8d9047/Brighton-and-Hove-Albion-Everton-May-8-2023-Premier-League,0.0,0.3333333333333333,0.5
20,20,20,20,20,20,20,20,20,20,2023-05-14,Sun,Premier League,Matchweek 36,Away,W 3–0,Brighton,Arsenal,Y,CB,90,0,0,0,0,0.0,0.0,0,0,110.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,85.0,99.0,85.9,1.0,74.0,0.0,0.0,0.0,/en/matches/dc6fb985/Arsenal-Brighton-and-Hove-Albion-May-14-2023-Premier-League,1.0,0.3333333333333333,0.5
21,21,21,21,21,21,21,21,21,21,2023-05-21,Sun,Premier League,Matchweek 37,Home,W 3–1,Brighton,Southampton,Y,CB,88,0,1,0,0,1.0,0.0,0,0,126.0,2.0,1.0,0.0,0.0,0.0,0.2,4.0,0.0,108.0,117.0,92.3,6.0,103.0,0.0,1.0,1.0,/en/matches/017addef/Brighton-and-Hove-Albion-Southampton-May-21-2023-Premier-League,1.0,0.6666666666666666,0.5
22,22,22,22,22,22,22,22,22,22,2023-05-24,Wed,Premier League,Matchweek 32,Home,D 1–1,Brighton,Manchester City,Y,CB,90,0,1,0,0,0.0,0.0,0,0,44.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,33.0,40.0,82.5,2.0,18.0,0.0,0.0,0.0,/en/matches/d4bee10d/Brighton-and-Hove-Albion-Manchester-City-May-24-2023-Premier-League,0.5,0.6666666666666666,0.5
23,23,23,23,23,23,23,23,23,23,2023-05-28,Sun,Premier League,Matchweek 38,Away,L 1–2,Brighton,Aston Villa,Y,CB,90,0,0,0,0,0.0,0.0,0,0,83.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,60.0,74.0,81.1,6.0,45.0,0.0,0.0,0.0,/en/matches/ac0e65e2/Aston-Villa-Brighton-and-Hove-Albion-May-28-2023-Premier-League,0.0,0.8333333333333334,0.5
