,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2022-10-05,Wed,Champions Lg,Group stage,Home,W 3–0,eng Chelsea,it Milan,N,FW,17,0,0,0,0,0.0,0.0,0,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,83.3,0.0,8.0,0.0,1.0,0.0,/en/matches/012a9877/Chelsea-Milan-October-5-2022-Champions-League,1.0,0.5,0.5
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2022-10-08,Sat,Premier League,Matchweek 10,Home,W 3–0,Chelsea,Wolves,N,FW,19,1,0,0,0,1.0,1.0,0,0,3.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,1.0,2.0,50.0,0.0,3.0,1.0,0.0,0.0,/en/matches/c83cb314/Chelsea-Wolverhampton-Wanderers-October-8-2022-Premier-League,1.0,0.8333333333333334,0.3444444444444444
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2022-10-16,Sun,Premier League,Matchweek 11,Away,W 2–0,Chelsea,Aston Villa,N,FW,2,0,0,0,0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,/en/matches/7113ce7f/Aston-Villa-Chelsea-October-16-2022-Premier-League,1.0,1.0,0.619047619047619
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2022-10-19,Wed,Premier League,Matchweek 12,Away,D 0–0,Chelsea,Brentford,Y,FW,61,0,0,0,0,1.0,0.0,0,0,26.0,1.0,0.0,2.0,0.1,0.1,0.0,0.0,0.0,8.0,13.0,61.5,1.0,12.0,3.0,5.0,2.0,/en/matches/b7a32aeb/Brentford-Chelsea-October-19-2022-Premier-League,0.5,1.0,0.5444444444444445
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2022-10-22,Sat,Premier League,Matchweek 13,Home,D 1–1,Chelsea,Manchester Utd,N,FW,12,0,0,0,0,0.0,0.0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,/en/matches/7ad85c8a/Chelsea-Manchester-United-October-22-2022-Premier-League,0.5,0.8333333333333334,0.8444444444444446
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2022-10-25,Tue,Champions Lg,Group stage,Away,W 2–1,eng Chelsea,at RB Salzburg,N,FW,16,0,0,0,0,0.0,0.0,0,0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,/en/matches/e8dbb123/Red-Bull-Salzburg-Chelsea-October-25-2022-Champions-League,1.0,0.6666666666666666,0.5
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2022-10-29,Sat,Premier League,Matchweek 14,Away,L 1–4,Chelsea,Brighton,N,FW,12,0,0,0,0,0.0,0.0,0,0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,66.7,0.0,4.0,0.0,0.0,0.0,/en/matches/ac6abad1/Brighton-and-Hove-Albion-Chelsea-October-29-2022-Premier-League,0.0,0.6666666666666666,0.2142857142857142
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,2022-11-02,Wed,Champions Lg,Group stage,Home,W 2–1,eng Chelsea,hr Dinamo Zagreb,N,FW,26,0,0,0,0,0.0,0.0,0,0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,10.0,80.0,0.0,9.0,1.0,2.0,1.0,/en/matches/eb2990f8/Chelsea-Dinamo-Zagreb-November-2-2022-Champions-League,1.0,0.5,0.5
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,2022-11-06,Sun,Premier League,Matchweek 15,Home,L 0–1,Chelsea,Arsenal,N,FW,27,0,0,0,0,0.0,0.0,0,0,12.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,50.0,0.0,9.0,2.0,3.0,2.0,/en/matches/af9dc838/North-West-London-Derby-Chelsea-Arsenal-November-6-2022-Premier-League,0.0,0.6666666666666666,0.6190476190476192
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2022-11-09,Wed,EFL Cup,Third round,Away,L 0–2,Chelsea,Manchester City,Y,FW,67,0,0,0,0,1.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/828fe798/Manchester-City-Chelsea-November-9-2022-EFL-Cup,0.0,0.3333333333333333,0.5
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2022-11-12,Sat,Premier League,Matchweek 16,Away,L 0–1,Chelsea,Newcastle Utd,Y,FW,72,0,0,0,0,1.0,1.0,0,0,21.0,0.0,0.0,1.0,0.1,0.1,0.1,1.0,0.0,10.0,11.0,90.9,1.0,13.0,0.0,3.0,1.0,/en/matches/e1b3eb1b/Newcastle-United-Chelsea-November-12-2022-Premier-League,0.0,0.3333333333333333,0.8444444444444446
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,2022-11-16,Wed,Friendlies (M),Friendlies (M),Neutral,L 1–3,al Albania,it Italy,Y,FW,50,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/c69404b2/Albania-Italy-November-16-2022-Friendlies-M,0.0,0.0,0.5
