,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2019-10-15,Tue,WCQ,Second round,Away,W 3–0,jp Japan,tj Tajikistan,Y*,CB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/cfe8cdf6/Tajikistan-Japan-October-15-2019-WCQ----AFC-M,1.0,0.3333333333333333,0.5
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2019-10-19,Sat,Premier League,Matchweek 9,Away,D 1–1,Southampton,Wolves,Y,CB,90,0,0,0,0,0.0,0.0,0,0,45.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,29.0,34.0,85.3,0.0,19.0,0.0,0.0,0.0,/en/matches/644a3723/Wolverhampton-Wanderers-Southampton-October-19-2019-Premier-League,0.5,0.6666666666666666,0.8095238095238094
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2019-10-25,Fri,Premier League,Matchweek 10,Home,L 0–9,Southampton,Leicester City,Y,CB,90,0,0,0,0,0.0,0.0,0,0,37.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,27.0,63.0,1.0,18.0,0.0,1.0,1.0,/en/matches/3e9712d7/Southampton-Leicester-City-October-25-2019-Premier-League,0.0,0.8333333333333334,0.717948717948718
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2019-11-14,Thu,WCQ,Second round,Away,W 2–0,jp Japan,kg Kyrgyz Republic,Y*,CB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/9b2d823a/Kyrgyz-Republic-Japan-November-14-2019-WCQ----AFC-M,1.0,0.5,0.5
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2019-12-04,Wed,Premier League,Matchweek 15,Home,W 2–1,Southampton,Norwich City,N,CB,6,0,0,0,0,0.0,0.0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,/en/matches/367829b6/Southampton-Norwich-City-December-4-2019-Premier-League,1.0,0.5,0.4523809523809524
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2020-01-04,Sat,FA Cup,Third round,Home,W 2–0,Southampton,Huddersfield,Y,CB,90,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/c880e3a6/Southampton-Huddersfield-Town-January-4-2020-FA-Cup,1.0,0.6666666666666666,0.5
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2020-03-08,Sun,Serie A,Matchweek 26,Home,W 2–1,Sampdoria,Hellas Verona,Y,CB,90,0,0,0,0,1.0,0.0,0,0,49.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,40.0,45.0,88.9,4.0,25.0,0.0,0.0,0.0,/en/matches/9cfb3488/Sampdoria-Hellas-Verona-March-8-2020-Serie-A,1.0,1.0,0.5
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,2020-06-21,Sun,Serie A,Matchweek 25,Away,L 1–2,Sampdoria,Inter,Y,CB,90,0,0,0,0,0.0,0.0,0,0,51.0,1.0,5.0,3.0,0.0,0.0,0.0,1.0,0.0,24.0,35.0,68.6,2.0,21.0,0.0,0.0,0.0,/en/matches/8eee2633/Internazionale-Sampdoria-June-21-2020-Serie-A,0.0,1.0,0.5
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,2020-06-24,Wed,Serie A,Matchweek 27,Away,L 1–2,Sampdoria,Roma,Y,CB,90,0,0,0,0,1.0,1.0,0,0,53.0,0.0,1.0,1.0,0.1,0.1,0.0,0.0,0.0,37.0,43.0,86.0,0.0,30.0,0.0,0.0,0.0,/en/matches/ab192cc2/Roma-Sampdoria-June-24-2020-Serie-A,0.0,0.6666666666666666,0.5
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2020-06-28,Sun,Serie A,Matchweek 28,Home,L 1–2,Sampdoria,Bologna,N,CB,17,0,0,0,0,0.0,0.0,1,0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,55.6,0.0,4.0,0.0,0.0,0.0,/en/matches/1cba2796/Sampdoria-Bologna-June-28-2020-Serie-A,0.0,0.3333333333333333,0.5
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2020-07-01,Wed,Serie A,Matchweek 29,Away,W 2–1,Sampdoria,Lecce,Y,CB,90,0,0,0,0,0.0,0.0,0,0,52.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,40.0,45.0,88.9,0.0,29.0,0.0,0.0,0.0,/en/matches/52d389e6/Lecce-Sampdoria-July-1-2020-Serie-A,1.0,0.0,0.5
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,2020-07-05,Sun,Serie A,Matchweek 30,Home,W 3–0,Sampdoria,SPAL,Y,CB,90,0,0,0,0,0.0,0.0,0,0,53.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,31.0,36.0,86.1,0.0,28.0,0.0,0.0,0.0,/en/matches/7a311dd9/Sampdoria-SPAL-July-5-2020-Serie-A,1.0,0.3333333333333333,0.5
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2020-07-08,Wed,Serie A,Matchweek 31,Away,L 0–2,Sampdoria,Atalanta,Y,CB,90,0,0,0,0,1.0,0.0,0,0,41.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,31.0,67.7,2.0,18.0,0.0,0.0,0.0,/en/matches/2fdd3ca1/Atalanta-Sampdoria-July-8-2020-Serie-A,0.0,0.6666666666666666,0.5
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,2020-07-12,Sun,Serie A,Matchweek 32,Away,W 3–1,Sampdoria,Udinese,Y,CB,90,0,1,0,0,0.0,0.0,0,0,73.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,63.0,66.0,95.5,1.0,48.0,1.0,0.0,0.0,/en/matches/c7aef1f9/Udinese-Sampdoria-July-12-2020-Serie-A,1.0,0.6666666666666666,0.5
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,2020-07-15,Wed,Serie A,Matchweek 33,Home,W 3–0,Sampdoria,Cagliari,Y,CB,90,0,0,0,0,0.0,0.0,0,0,61.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,45.0,50.0,90.0,0.0,26.0,1.0,0.0,0.0,/en/matches/11ba6feb/Sampdoria-Cagliari-July-15-2020-Serie-A,1.0,0.6666666666666666,0.5
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2020-07-19,Sun,Serie A,Matchweek 34,Away,W 3–2,Sampdoria,Parma,Y,CB,90,0,0,0,0,2.0,0.0,0,0,44.0,2.0,2.0,0.0,0.1,0.1,0.0,0.0,0.0,25.0,29.0,86.2,0.0,24.0,0.0,0.0,0.0,/en/matches/71c493e6/Parma-Sampdoria-July-19-2020-Serie-A,1.0,0.6666666666666666,0.5
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,2020-07-22,Wed,Serie A,Matchweek 35,Home,L 1–2,Sampdoria,Genoa,Y,CB,90,0,0,0,0,0.0,0.0,0,0,74.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,67.0,85.1,2.0,54.0,0.0,0.0,0.0,/en/matches/4f400c38/Sampdoria-Genoa-July-22-2020-Serie-A,0.0,1.0,0.5
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,2020-07-26,Sun,Serie A,Matchweek 36,Away,L 0–2,Sampdoria,Juventus,Y,CB,90,0,0,0,0,0.0,0.0,0,0,43.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,22.0,27.0,81.5,0.0,17.0,0.0,1.0,1.0,/en/matches/d2da585b/Juventus-Sampdoria-July-26-2020-Serie-A,0.0,0.6666666666666666,0.5
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,2020-07-29,Wed,Serie A,Matchweek 37,Home,L 1–4,Sampdoria,Milan,Y,CB,90,0,0,0,0,1.0,0.0,0,0,63.0,0.0,3.0,2.0,0.0,0.0,0.2,2.0,0.0,45.0,53.0,84.9,2.0,34.0,0.0,0.0,0.0,/en/matches/f37d9898/Sampdoria-Milan-July-29-2020-Serie-A,0.0,0.3333333333333333,0.5
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,2020-08-01,Sat,Serie A,Matchweek 38,Away,D 1–1,Sampdoria,Brescia,Y,CB,90,0,0,0,0,0.0,0.0,0,0,45.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,38.0,89.5,1.0,26.0,1.0,1.0,1.0,/en/matches/d1352c1c/Brescia-Sampdoria-August-1-2020-Serie-A,0.5,0.0,0.5
