,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2020-11-08,Sun,Premier League,Matchweek 8,Away,D 1–1,Liverpool,Manchester City,N,RB,28,0,0,0,0,0,0,0,0,22.0,3.0,0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,17.0,64.7,0.0,9.0,2.0,0.0,0.0,/en/matches/26382194/Manchester-City-Liverpool-November-8-2020-Premier-League,0.5,1.0,0.9305555555555556
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2020-11-22,Sun,Premier League,Matchweek 9,Home,W 3–0,Liverpool,Leicester City,Y*,"RB,LM",90,0,1,0,0,1,0,0,0,96.0,2.0,1,4.0,0.0,0.0,0.5,5.0,1.0,65.0,82.0,79.3,12.0,46.0,2.0,0.0,0.0,/en/matches/cc230451/Liverpool-Leicester-City-November-22-2020-Premier-League,1.0,0.8333333333333334,0.9230769230769232
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2020-11-25,Wed,Champions Lg,Group stage,Home,L 0–2,eng Liverpool,it Atalanta,Y*,"LM,CM",90,0,0,0,0,1,0,0,0,81.0,2.0,0,2.0,0.0,0.0,0.0,1.0,0.0,56.0,70.0,80.0,4.0,49.0,2.0,1.0,1.0,/en/matches/827bc8a4/Liverpool-Atalanta-November-25-2020-Champions-League,0.0,0.8333333333333334,0.5
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2020-11-28,Sat,Premier League,Matchweek 10,Away,D 1–1,Liverpool,Brighton,Y*,"LM,RB",73,0,0,0,0,0,0,0,0,82.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,59.0,70.0,84.3,7.0,50.0,2.0,3.0,2.0,/en/matches/31baf354/Brighton-and-Hove-Albion-Liverpool-November-28-2020-Premier-League,0.5,0.5,0.4880952380952381
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2020-12-30,Wed,Premier League,Matchweek 16,Away,D 0–0,Liverpool,Newcastle Utd,Y,LM,72,0,0,0,0,2,1,1,0,91.0,2.0,2,3.0,0.0,0.0,0.0,1.0,0.0,74.0,84.0,88.1,10.0,42.0,0.0,0.0,0.0,/en/matches/385cda3f/Newcastle-United-Liverpool-December-30-2020-Premier-League,0.5,0.5,0.1666666666666666
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2021-01-04,Mon,Premier League,Matchweek 17,Away,L 0–1,Liverpool,Southampton,N,RB,14,0,0,0,0,0,0,0,0,20.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,19.0,57.9,1.0,5.0,0.0,0.0,0.0,/en/matches/d0482032/Southampton-Liverpool-January-4-2021-Premier-League,0.0,0.3333333333333333,0.5
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2021-01-08,Fri,FA Cup,Third round proper,Away,W 4–1,Liverpool,Aston Villa,Y,LB,90,0,0,0,0,3,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/24cfaad6/Aston-Villa-Liverpool-January-8-2021-FA-Cup,1.0,0.3333333333333333,0.5
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,2021-01-17,Sun,Premier League,Matchweek 19,Home,D 0–0,Liverpool,Manchester Utd,N,LM,2,0,0,0,0,0,0,0,0,3.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,/en/matches/7e1384ef/North-West-Derby-Liverpool-Manchester-United-January-17-2021-Premier-League,0.5,0.5,0.5
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,2021-01-24,Sun,FA Cup,Fourth round proper,Away,L 2–3,Liverpool,Manchester Utd,Y*,CM,90,0,0,0,0,2,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/4b27e418/North-West-Derby-Manchester-United-Liverpool-January-24-2021-FA-Cup,0.0,0.5,0.5
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2021-01-28,Thu,Premier League,Matchweek 20,Away,W 3–1,Liverpool,Tottenham,Y,LM,90,0,0,0,0,0,0,0,0,72.0,2.0,3,1.0,0.0,0.0,0.1,5.0,0.0,57.0,67.0,85.1,6.0,51.0,2.0,1.0,1.0,/en/matches/17bac3d1/Tottenham-Hotspur-Liverpool-January-28-2021-Premier-League,1.0,0.5,0.5
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2021-01-31,Sun,Premier League,Matchweek 21,Away,W 3–1,Liverpool,West Ham,Y,LM,56,0,0,0,0,0,0,0,0,64.0,0.0,0,4.0,0.0,0.0,0.0,0.0,0.0,45.0,56.0,80.4,6.0,45.0,1.0,1.0,0.0,/en/matches/3de3a736/West-Ham-United-Liverpool-January-31-2021-Premier-League,1.0,0.5,0.5
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,2021-02-03,Wed,Premier League,Matchweek 22,Home,L 0–1,Liverpool,Brighton,Y,LM,90,0,0,0,0,1,0,0,0,90.0,2.0,0,1.0,0.0,0.0,0.0,3.0,0.0,70.0,81.0,86.4,7.0,58.0,1.0,0.0,0.0,/en/matches/314c860f/Liverpool-Brighton-and-Hove-Albion-February-3-2021-Premier-League,0.0,0.6666666666666666,0.5
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2021-02-07,Sun,Premier League,Matchweek 23,Home,L 1–4,Liverpool,Manchester City,N,LM,23,0,0,0,0,0,0,0,0,20.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,15.0,73.3,1.0,12.0,1.0,3.0,1.0,/en/matches/e044d71d/Liverpool-Manchester-City-February-7-2021-Premier-League,0.0,0.6666666666666666,0.5
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,2021-02-13,Sat,Premier League,Matchweek 24,Away,L 1–3,Liverpool,Leicester City,Y,RM,16,0,0,0,0,0,0,0,0,12.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,75.0,1.0,8.0,0.0,0.0,0.0,/en/matches/666f6961/Leicester-City-Liverpool-February-13-2021-Premier-League,0.0,0.3333333333333333,0.5
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,2021-02-28,Sun,Premier League,Matchweek 26,Away,W 2–0,Liverpool,Sheffield Utd,N,RM,15,0,0,0,0,0,0,0,0,25.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,100.0,1.0,18.0,0.0,0.0,0.0,/en/matches/3826d9aa/Sheffield-United-Liverpool-February-28-2021-Premier-League,1.0,0.0,0.5
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2021-03-04,Thu,Premier League,Matchweek 29,Home,L 0–1,Liverpool,Chelsea,N,RM,11,0,0,0,0,0,0,0,0,16.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,81.3,2.0,8.0,1.0,0.0,0.0,/en/matches/86920e88/Liverpool-Chelsea-March-4-2021-Premier-League,0.0,0.3333333333333333,0.5
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,2021-03-07,Sun,Premier League,Matchweek 27,Home,L 0–1,Liverpool,Fulham,Y*,"RM,CM",75,0,0,0,0,1,0,0,0,86.0,1.0,2,1.0,0.1,0.1,0.0,0.0,0.0,58.0,75.0,77.3,8.0,48.0,2.0,0.0,0.0,/en/matches/5826a836/Liverpool-Fulham-March-7-2021-Premier-League,0.0,0.3333333333333333,0.5
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,2021-03-10,Wed,Champions Lg,Round of 16,Home,W 2–0,eng Liverpool,de RB Leipzig,N,LM,9,0,0,0,0,0,0,0,0,8.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,71.4,1.0,5.0,0.0,1.0,1.0,/en/matches/0120c1ad/Liverpool-RB-Leipzig-March-10-2021-Champions-League,1.0,0.3333333333333333,0.5
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,2021-03-15,Mon,Premier League,Matchweek 28,Away,W 1–0,Liverpool,Wolves,N,LM,24,0,0,0,0,0,0,0,0,15.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,10.0,13.0,76.9,1.0,9.0,0.0,0.0,0.0,/en/matches/ad3063c2/Wolverhampton-Wanderers-Liverpool-March-15-2021-Premier-League,1.0,0.3333333333333333,0.5
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,2021-04-03,Sat,Premier League,Matchweek 30,Away,W 3–0,Liverpool,Arsenal,Y*,"LM,LB",90,0,0,0,0,2,0,0,0,84.0,0.0,0,1.0,0.1,0.1,0.1,2.0,0.0,70.0,78.0,89.7,5.0,55.0,3.0,1.0,1.0,/en/matches/562d1981/Arsenal-Liverpool-April-3-2021-Premier-League,1.0,0.6666666666666666,0.5
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,2021-04-10,Sat,Premier League,Matchweek 31,Home,W 2–1,Liverpool,Aston Villa,Y*,LM,90,0,0,0,0,1,1,1,0,76.0,3.0,1,1.0,0.0,0.0,0.0,5.0,0.0,55.0,67.0,82.1,11.0,37.0,1.0,0.0,0.0,/en/matches/20bdebdc/Liverpool-Aston-Villa-April-10-2021-Premier-League,1.0,1.0,0.5
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,2021-04-14,Wed,Champions Lg,Quarter-finals,Home,D 0–0,eng Liverpool,es Real Madrid,Y*,LM,59,0,0,0,0,1,1,0,0,50.0,1.0,1,3.0,0.0,0.0,0.0,0.0,0.0,33.0,42.0,78.6,4.0,30.0,0.0,0.0,0.0,/en/matches/1af472a2/Liverpool-Real-Madrid-April-14-2021-Champions-League,0.5,1.0,0.5
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,2021-04-19,Mon,Premier League,Matchweek 32,Away,D 1–1,Liverpool,Leeds United,Y*,LM,90,0,0,0,0,2,0,0,0,52.0,2.0,1,5.0,0.0,0.0,0.0,1.0,0.0,26.0,35.0,74.3,11.0,24.0,3.0,3.0,1.0,/en/matches/6c0666e6/Leeds-United-Liverpool-April-19-2021-Premier-League,0.5,0.8333333333333334,0.5
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,2021-04-24,Sat,Premier League,Matchweek 33,Home,D 1–1,Liverpool,Newcastle Utd,N,LM,33,0,0,0,0,2,1,0,0,38.0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,28.0,32.0,87.5,3.0,20.0,0.0,0.0,0.0,/en/matches/81e8aaf4/Liverpool-Newcastle-United-April-24-2021-Premier-League,0.5,0.6666666666666666,0.5
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,2021-05-19,Wed,Premier League,Matchweek 37,Away,W 3–0,Liverpool,Burnley,N,LM,4,0,0,0,0,0,0,0,0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,0.0,3.0,0.0,0.0,0.0,/en/matches/33d72496/Burnley-Liverpool-May-19-2021-Premier-League,1.0,0.5,0.5
35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,2021-05-23,Sun,Premier League,Matchweek 38,Home,W 2–0,Liverpool,Crystal Palace,N,"LM,LB",13,0,0,0,0,0,0,1,0,13.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,90.0,1.0,6.0,0.0,0.0,0.0,/en/matches/c2fc07f0/Liverpool-Crystal-Palace-May-23-2021-Premier-League,1.0,0.6666666666666666,0.5
