,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
10,10,10,10,10,10,10,10,10,10,10,2022-11-06,Sun,Premier League,Matchweek 15,Away,L 1–3,Manchester Utd,Aston Villa,Y,CB,90,0,0,0,0,0.0,0.0,0,0,64.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,56.0,60.0,93.3,3.0,41.0,0.0,0.0,0.0,/en/matches/6638574f/Aston-Villa-Manchester-United-November-6-2022-Premier-League,0.0,0.8333333333333334,0.3645833333333333
11,11,11,11,11,11,11,11,11,11,11,2022-11-10,Thu,EFL Cup,Third round,Home,W 4–2,Manchester Utd,Aston Villa,Y,CB,86,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/067d8b49/Manchester-United-Aston-Villa-November-10-2022-EFL-Cup,1.0,0.6666666666666666,0.5
12,12,12,12,12,12,12,12,12,12,12,2022-11-13,Sun,Premier League,Matchweek 16,Away,W 2–1,Manchester Utd,Fulham,Y,CB,90,0,0,0,0,0.0,0.0,0,0,61.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,39.0,44.0,88.6,2.0,24.0,0.0,0.0,0.0,/en/matches/af75b6b0/Fulham-Manchester-United-November-13-2022-Premier-League,1.0,0.6666666666666666,0.5384615384615384
13,13,13,13,13,13,13,13,13,13,13,2022-11-16,Wed,Friendlies (M),Friendlies (M),Neutral,W 2–1,se Sweden,mx Mexico,Y*,CB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/48370637/Mexico-Sweden-November-16-2022-Friendlies-M,1.0,0.6666666666666666,0.5
14,14,14,14,14,14,14,14,14,14,14,2022-11-19,Sat,Friendlies (M),Friendlies (M),Neutral,W 2–0,se Sweden,dz Algeria,Y*,CB,45,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/7d4af900/Sweden-Algeria-November-19-2022-Friendlies-M,1.0,1.0,0.5
15,15,15,15,15,15,15,15,15,15,15,2022-12-21,Wed,EFL Cup,Fourth round,Home,W 2–0,Manchester Utd,Burnley,Y,CB,90,0,0,0,0,1.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/19231fc9/Manchester-United-Burnley-December-21-2022-EFL-Cup,1.0,1.0,0.5
16,16,16,16,16,16,16,16,16,16,16,2023-01-03,Tue,Premier League,Matchweek 19,Home,W 3–0,Manchester Utd,Bournemouth,Y,CB,87,0,0,0,0,0.0,0.0,0,0,90.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,78.0,84.0,92.9,4.0,65.0,0.0,0.0,0.0,/en/matches/63fc7f12/Manchester-United-Bournemouth-January-3-2023-Premier-League,1.0,1.0,0.5
17,17,17,17,17,17,17,17,17,17,17,2023-01-25,Wed,EFL Cup,Semi-finals,Away,W 3–0,Manchester Utd,Nott'ham Forest,Y,CB,90,0,0,0,0,0.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/1c57bae4/Nottingham-Forest-Manchester-United-January-25-2023-EFL-Cup,1.0,1.0,0.5
18,18,18,18,18,18,18,18,18,18,18,2023-01-28,Sat,FA Cup,Fourth round proper,Home,W 3–1,Manchester Utd,Reading,Y,CB,90,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/a39e232c/Manchester-United-Reading-January-28-2023-FA-Cup,1.0,1.0,0.5
19,19,19,19,19,19,19,19,19,19,19,2023-02-01,Wed,EFL Cup,Semi-finals,Home,W 2–0,Manchester Utd,Nott'ham Forest,N,,11,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/3e823bed/Manchester-United-Nottingham-Forest-February-1-2023-EFL-Cup,1.0,1.0,0.5
20,20,20,20,20,20,20,20,20,20,20,2023-02-04,Sat,Premier League,Matchweek 22,Home,W 2–1,Manchester Utd,Crystal Palace,N,RB,4,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,/en/matches/dca5ea6c/Manchester-United-Crystal-Palace-February-4-2023-Premier-League,1.0,1.0,0.5
21,21,21,21,21,21,21,21,21,21,21,2023-02-08,Wed,Premier League,Matchweek 8,Home,D 2–2,Manchester Utd,Leeds United,N,DM,9,0,0,0,0,0.0,0.0,0,0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,62.5,0.0,4.0,0.0,0.0,0.0,/en/matches/80532a54/Manchester-United-Leeds-United-February-8-2023-Premier-League,0.5,1.0,0.5
22,22,22,22,22,22,22,22,22,22,22,2023-02-19,Sun,Premier League,Matchweek 24,Home,W 3–0,Manchester Utd,Leicester City,Y,CB,90,0,0,0,0,0.0,0.0,0,0,91.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,69.0,75.0,92.0,2.0,58.0,0.0,1.0,0.0,/en/matches/d6e88163/Manchester-United-Leicester-City-February-19-2023-Premier-League,1.0,0.8333333333333334,0.5
23,23,23,23,23,23,23,23,23,23,23,2023-03-01,Wed,FA Cup,Fifth round proper,Home,W 3–1,Manchester Utd,West Ham,Y,CB,57,0,0,0,0,0.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/9ee6ee82/Manchester-United-West-Ham-United-March-1-2023-FA-Cup,1.0,0.8333333333333334,0.5
24,24,24,24,24,24,24,24,24,24,24,2023-03-16,Thu,Europa Lg,Round of 16,Away,W 1–0,eng Manchester Utd,es Betis,N,CB,16,0,0,0,0,0.0,0.0,0,0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,17.0,94.1,0.0,9.0,0.0,0.0,0.0,/en/matches/2f7b523a/Real-Betis-Manchester-United-March-16-2023-Europa-League,1.0,0.8333333333333334,0.5
25,25,25,25,25,25,25,25,25,25,25,2023-03-24,Fri,Euro Qualifying,Group stage,Home,L 0–3,se Sweden,be Belgium,Y*,CB,90,0,0,0,0,0.0,0.0,1,0,,,0.0,,,,,,,,,,,,,,,/en/matches/1c47dc70/Sweden-Belgium-March-24-2023-Euro-Qualifying,0.0,1.0,0.5
26,26,26,26,26,26,26,26,26,26,26,2023-03-27,Mon,Euro Qualifying,Group stage,Home,W 5–0,se Sweden,az Azerbaijan,Y*,CB,90,0,0,0,0,0.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/4e5b1d45/Sweden-Azerbaijan-March-27-2023-Euro-Qualifying,1.0,0.6666666666666666,0.5
27,27,27,27,27,27,27,27,27,27,27,2023-04-02,Sun,Premier League,Matchweek 29,Away,L 0–2,Manchester Utd,Newcastle Utd,N,CB,8,0,0,0,0,1.0,0.0,0,0,11.0,0.0,1.0,1.0,0.1,0.1,0.0,0.0,0.0,6.0,6.0,100.0,0.0,7.0,1.0,0.0,0.0,/en/matches/1ed948f6/Newcastle-United-Manchester-United-April-2-2023-Premier-League,0.0,0.6666666666666666,0.5
28,28,28,28,28,28,28,28,28,28,28,2023-04-05,Wed,Premier League,Matchweek 25,Home,W 1–0,Manchester Utd,Brentford,N,CB,5,0,0,0,0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,0.0,0.0,/en/matches/f3e6e475/Manchester-United-Brentford-April-5-2023-Premier-League,1.0,0.3333333333333333,0.5
29,29,29,29,29,29,29,29,29,29,29,2023-04-16,Sun,Premier League,Matchweek 31,Away,W 2–0,Manchester Utd,Nott'ham Forest,Y,CB,90,0,0,0,0,0.0,0.0,0,0,69.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,63.0,66.0,95.5,2.0,49.0,0.0,2.0,2.0,/en/matches/4ca8f9f6/Nottingham-Forest-Manchester-United-April-16-2023-Premier-League,1.0,0.6666666666666666,0.5
30,30,30,30,30,30,30,30,30,30,30,2023-04-20,Thu,Europa Lg,Quarter-finals,Away,L 0–3,eng Manchester Utd,es Sevilla,Y,CB,90,0,0,0,0,0.0,0.0,0,0,67.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,52.0,55.0,94.5,2.0,47.0,2.0,0.0,0.0,/en/matches/d76a64a2/Sevilla-Manchester-United-April-20-2023-Europa-League,0.0,0.6666666666666666,0.5
31,31,31,31,31,31,31,31,31,31,31,2023-04-23,Sun,FA Cup,Semi-finals,Neutral,D 0 (7)–0 (6),Manchester Utd,Brighton,Y,CB,120,0,0,0,0,0.0,0.0,1,0,,,1.0,,,,,,,,,,,,,,,/en/matches/995328b3/Brighton-and-Hove-Albion-Manchester-United-April-23-2023-FA-Cup,0.5,0.6666666666666666,0.5
32,32,32,32,32,32,32,32,32,32,32,2023-04-27,Thu,Premier League,Matchweek 33,Away,D 2–2,Manchester Utd,Tottenham,Y,CB,90,0,0,0,0,0.0,0.0,1,0,77.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,63.0,67.0,94.0,3.0,55.0,0.0,0.0,0.0,/en/matches/8c9a5c5c/Tottenham-Hotspur-Manchester-United-April-27-2023-Premier-League,0.5,0.5,0.5
33,33,33,33,33,33,33,33,33,33,33,2023-04-30,Sun,Premier League,Matchweek 34,Home,W 1–0,Manchester Utd,Aston Villa,Y,CB,90,0,0,0,0,1.0,0.0,0,0,73.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,63.0,66.0,95.5,1.0,41.0,1.0,0.0,0.0,/en/matches/08607696/Manchester-United-Aston-Villa-April-30-2023-Premier-League,1.0,0.3333333333333333,0.5
34,34,34,34,34,34,34,34,34,34,34,2023-05-04,Thu,Premier League,Matchweek 28,Away,L 0–1,Manchester Utd,Brighton,Y,CB,90,0,0,0,0,0.0,0.0,0,0,33.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,24.0,95.8,2.0,12.0,0.0,0.0,0.0,/en/matches/16209587/Brighton-and-Hove-Albion-Manchester-United-May-4-2023-Premier-League,0.0,0.6666666666666666,0.5
35,35,35,35,35,35,35,35,35,35,35,2023-05-07,Sun,Premier League,Matchweek 35,Away,L 0–1,Manchester Utd,West Ham,Y,CB,90,0,0,0,0,0.0,0.0,0,0,104.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,77.0,86.0,89.5,2.0,60.0,0.0,0.0,0.0,/en/matches/98f0c145/West-Ham-United-Manchester-United-May-7-2023-Premier-League,0.0,0.5,0.5
36,36,36,36,36,36,36,36,36,36,36,2023-05-13,Sat,Premier League,Matchweek 36,Home,W 2–0,Manchester Utd,Wolves,Y,CB,90,0,0,0,0,1.0,0.0,0,0,53.0,0.0,0.0,0.0,0.2,0.2,0.1,3.0,0.0,44.0,47.0,93.6,2.0,29.0,0.0,0.0,0.0,/en/matches/f5d61382/Manchester-United-Wolverhampton-Wanderers-May-13-2023-Premier-League,1.0,0.3333333333333333,0.5
37,37,37,37,37,37,37,37,37,37,37,2023-05-20,Sat,Premier League,Matchweek 37,Away,W 1–0,Manchester Utd,Bournemouth,Y,CB,90,0,0,0,0,0.0,0.0,0,0,82.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,64.0,71.0,90.1,1.0,48.0,0.0,0.0,0.0,/en/matches/ec496eca/Bournemouth-Manchester-United-May-20-2023-Premier-League,1.0,0.3333333333333333,0.5
38,38,38,38,38,38,38,38,38,38,38,2023-05-25,Thu,Premier League,Matchweek 32,Home,W 4–1,Manchester Utd,Chelsea,Y,CB,90,0,0,0,0,0.0,0.0,0,0,51.0,5.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,41.0,42.0,97.6,2.0,28.0,0.0,0.0,0.0,/en/matches/d2f2263d/Manchester-United-Chelsea-May-25-2023-Premier-League,1.0,0.6666666666666666,0.5
39,39,39,39,39,39,39,39,39,39,39,2023-05-28,Sun,Premier League,Matchweek 38,Home,W 2–1,Manchester Utd,Fulham,Y,CB,90,0,0,0,0,0.0,0.0,0,0,71.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,60.0,63.0,95.2,4.0,39.0,0.0,0.0,0.0,/en/matches/64823dc9/Manchester-United-Fulham-May-28-2023-Premier-League,1.0,1.0,0.5
40,40,40,40,40,40,40,40,40,40,40,2023-06-03,Sat,FA Cup,Final,Neutral,L 1–2,Manchester Utd,Manchester City,Y,CB,82,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/5c9f0cd1/Manchester-Derby-Manchester-City-Manchester-United-June-3-2023-FA-Cup,0.0,1.0,0.5
41,41,41,41,41,41,41,41,41,41,41,2023-06-20,Tue,Euro Qualifying,Group stage,Away,L 0–2,se Sweden,at Austria,Y*,CB,90,0,0,0,0,1.0,1.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/237a3893/Austria-Sweden-June-20-2023-Euro-Qualifying,0.0,0.6666666666666666,0.5
