,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
10,10,10,10,10,10,10,10,10,10,10,10,2022-01-29,Sat,Championship,Matchweek 29,Home,W 1–0,Middlesbrough,Coventry City,Y,FW,55,0,0,0,0,3,1,0,0,14.0,1.0,0,0.0,0.3,0.3,0.0,0.0,0.0,5.0,7.0,71.4,2.0,9.0,1.0,0.0,0.0,/en/matches/037c317e/Middlesbrough-Coventry-City-January-29-2022-Championship,1.0,0.3333333333333333,0.5
11,11,11,11,11,11,11,11,11,11,11,11,2022-02-04,Fri,FA Cup,Fourth round proper,Away,D 1 (8)–1 (7),Middlesbrough,Manchester Utd,N,,30,0,0,0,0,1,1,0,0,,,0,,,,,,,,,,,,,,,/en/matches/77616e9d/Manchester-United-Middlesbrough-February-4-2022-FA-Cup,0.5,0.6666666666666666,0.5
12,12,12,12,12,12,12,12,12,12,12,12,2022-02-09,Wed,Championship,Matchweek 31,Away,D 2–2,Middlesbrough,QPR,N,FW,9,0,0,0,0,1,1,0,0,6.0,0.0,0,1.0,0.1,0.1,0.0,0.0,0.0,3.0,3.0,100.0,1.0,4.0,0.0,0.0,0.0,/en/matches/72e907e5/Queens-Park-Rangers-Middlesbrough-February-9-2022-Championship,0.5,0.5,0.5
13,13,13,13,13,13,13,13,13,13,13,13,2022-02-12,Sat,Championship,Matchweek 32,Home,W 4–1,Middlesbrough,Derby County,Y,FW,87,1,0,0,0,5,3,0,0,27.0,1.0,0,2.0,0.4,0.4,0.0,3.0,0.0,11.0,13.0,84.6,3.0,18.0,2.0,3.0,1.0,/en/matches/9f5e6b4e/Middlesbrough-Derby-County-February-12-2022-Championship,1.0,0.6666666666666666,0.5
14,14,14,14,14,14,14,14,14,14,14,14,2022-02-19,Sat,Championship,Matchweek 33,Away,L 1–2,Middlesbrough,Bristol City,Y,FW,90,0,0,0,0,8,3,0,0,27.0,0.0,0,0.0,1.1,1.1,0.1,5.0,0.0,10.0,14.0,71.4,3.0,18.0,4.0,3.0,3.0,/en/matches/8c6609bd/Bristol-City-Middlesbrough-February-19-2022-Championship,0.0,0.6666666666666666,0.5
15,15,15,15,15,15,15,15,15,15,15,15,2022-02-22,Tue,Championship,Matchweek 34,Home,W 2–1,Middlesbrough,West Brom,Y,"FW,LW",82,0,0,0,0,3,0,0,0,19.0,0.0,0,1.0,0.3,0.3,0.0,2.0,0.0,9.0,11.0,81.8,1.0,12.0,0.0,1.0,1.0,/en/matches/9874f59c/Middlesbrough-West-Bromwich-Albion-February-22-2022-Championship,1.0,0.5,0.5
16,16,16,16,16,16,16,16,16,16,16,16,2022-02-26,Sat,Championship,Matchweek 35,Away,L 2–3,Middlesbrough,Barnsley,N,"AM,CM",45,0,0,0,0,1,0,0,0,13.0,0.0,0,1.0,0.1,0.1,0.1,2.0,0.0,4.0,7.0,57.1,1.0,8.0,0.0,0.0,0.0,/en/matches/e295418b/Barnsley-Middlesbrough-February-26-2022-Championship,0.0,0.6666666666666666,0.5
17,17,17,17,17,17,17,17,17,17,17,17,2022-03-05,Sat,Championship,Matchweek 36,Home,W 2–1,Middlesbrough,Luton Town,Y,FW,82,0,0,0,0,2,1,0,0,22.0,0.0,0,0.0,0.1,0.1,0.0,1.0,0.0,4.0,11.0,36.4,0.0,18.0,1.0,0.0,0.0,/en/matches/7a30b04a/Middlesbrough-Luton-Town-March-5-2022-Championship,1.0,0.3333333333333333,0.5
18,18,18,18,18,18,18,18,18,18,18,18,2022-03-08,Tue,Championship,Matchweek 26,Away,L 1–4,Middlesbrough,Sheffield Utd,Y,FW,90,0,0,0,0,1,0,0,0,25.0,0.0,0,1.0,0.0,0.0,0.1,3.0,0.0,8.0,12.0,66.7,2.0,17.0,2.0,1.0,0.0,/en/matches/7cee049c/Sheffield-United-Middlesbrough-March-8-2022-Championship,0.0,0.6666666666666666,0.5
19,19,19,19,19,19,19,19,19,19,19,19,2022-03-12,Sat,Championship,Matchweek 37,Away,D 0–0,Middlesbrough,Millwall,Y,FW,73,0,0,0,0,1,1,0,0,23.0,0.0,0,0.0,0.1,0.1,0.1,2.0,0.0,8.0,11.0,72.7,0.0,14.0,1.0,2.0,1.0,/en/matches/4d809c72/Millwall-Middlesbrough-March-12-2022-Championship,0.5,0.3333333333333333,0.5
20,20,20,20,20,20,20,20,20,20,20,20,2022-03-15,Tue,Championship,Matchweek 38,Away,W 2–0,Middlesbrough,Birmingham City,Y,FW,90,1,0,0,0,2,2,0,0,17.0,0.0,1,0.0,0.4,0.4,0.0,1.0,0.0,5.0,7.0,71.4,2.0,13.0,2.0,0.0,0.0,/en/matches/33a4c34a/Birmingham-City-Middlesbrough-March-15-2022-Championship,1.0,0.5,0.5
21,21,21,21,21,21,21,21,21,21,21,21,2022-03-19,Sat,FA Cup,Quarter-finals,Home,L 0–2,Middlesbrough,Chelsea,Y,FW,57,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/9e92546e/Middlesbrough-Chelsea-March-19-2022-FA-Cup,0.0,0.5,0.5
22,22,22,22,22,22,22,22,22,22,22,22,2022-04-02,Sat,Championship,Matchweek 40,Away,W 4–0,Middlesbrough,P'borough Utd,Y,FW,74,0,0,0,0,3,1,0,0,25.0,0.0,0,1.0,0.1,0.1,0.0,1.0,0.0,9.0,14.0,64.3,1.0,19.0,1.0,4.0,2.0,/en/matches/d72b3615/Peterborough-United-Middlesbrough-April-2-2022-Championship,1.0,0.5,0.5
23,23,23,23,23,23,23,23,23,23,23,23,2022-04-09,Sat,Championship,Matchweek 41,Home,L 0–1,Middlesbrough,Hull City,Y,FW,90,0,0,0,0,2,1,1,0,24.0,0.0,0,0.0,0.1,0.1,0.2,2.0,0.0,12.0,14.0,85.7,1.0,19.0,2.0,2.0,1.0,/en/matches/8f651958/Middlesbrough-Hull-City-April-9-2022-Championship,0.0,0.6666666666666666,0.5
24,24,24,24,24,24,24,24,24,24,24,24,2022-04-15,Fri,Championship,Matchweek 42,Away,D 0–0,Middlesbrough,Bournemouth,Y,FW,81,0,0,0,0,0,0,0,0,15.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,85.7,1.0,8.0,1.0,0.0,0.0,/en/matches/e995280f/Bournemouth-Middlesbrough-April-15-2022-Championship,0.5,0.3333333333333333,0.5
25,25,25,25,25,25,25,25,25,25,25,25,2022-04-18,Mon,Championship,Matchweek 43,Home,L 0–2,Middlesbrough,Huddersfield,N,CM,13,0,0,0,0,1,0,0,0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,2.0,0.0,0.0,0.0,/en/matches/65035a76/Middlesbrough-Huddersfield-Town-April-18-2022-Championship,0.0,0.5,0.5
26,26,26,26,26,26,26,26,26,26,26,26,2022-04-23,Sat,Championship,Matchweek 44,Away,D 1–1,Middlesbrough,Swansea City,N,FW,26,0,0,0,0,1,0,0,0,3.0,0.0,0,0.0,0.3,0.3,0.0,0.0,0.0,1.0,2.0,50.0,0.0,3.0,0.0,0.0,0.0,/en/matches/760cf5ed/Swansea-City-Middlesbrough-April-23-2022-Championship,0.5,0.1666666666666666,0.5
27,27,27,27,27,27,27,27,27,27,27,27,2022-04-27,Wed,Championship,Matchweek 39,Home,W 2–0,Middlesbrough,Cardiff City,N,FW,15,0,0,0,0,0,0,0,0,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,/en/matches/415d371b/Middlesbrough-Cardiff-City-April-27-2022-Championship,1.0,0.3333333333333333,0.5
28,28,28,28,28,28,28,28,28,28,28,28,2022-05-07,Sat,Championship,Matchweek 46,Away,L 1–4,Middlesbrough,Preston,N,CB,25,0,0,0,0,1,1,0,0,3.0,0.0,0,0.0,0.1,0.1,0.0,0.0,0.0,1.0,1.0,100.0,0.0,2.0,0.0,0.0,0.0,/en/matches/bb70884b/Preston-North-End-Middlesbrough-May-7-2022-Championship,0.0,0.5,0.5
