,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
13,13,13,13,13,13,13,13,13,13,13,2020-12-20,Sun,Premier League,Matchweek 14,Home,L 0–2,Tottenham,Leicester City,N,RW,45,0,0,0,0,1.0,0.0,0,0,25.0,1.0,0.0,0.0,0.0,0.0,0.1,3.0,0.0,11.0,21.0,52.4,2.0,16.0,0.0,3.0,2.0,/en/matches/56ffe356/Tottenham-Hotspur-Leicester-City-December-20-2020-Premier-League,0.0,0.8333333333333334,0.7023809523809523
14,14,14,14,14,14,14,14,14,14,14,2020-12-23,Wed,EFL Cup,Quarter-finals,Away,W 3–1,Tottenham,Stoke City,Y,AM,45,1,0,0,0,2.0,1.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/6fefab43/Stoke-City-Tottenham-Hotspur-December-23-2020-EFL-Cup,1.0,0.5,0.5
15,15,15,15,15,15,15,15,15,15,15,2021-01-10,Sun,FA Cup,Third round proper,Away,W 5–0,Tottenham,Marine,N,,26,0,0,0,0,2.0,1.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/a8feb6b7/Marine-Tottenham-Hotspur-January-10-2021-FA-Cup,1.0,0.6666666666666666,0.5
16,16,16,16,16,16,16,16,16,16,16,2021-01-25,Mon,FA Cup,Fourth round proper,Away,W 4–1,Tottenham,Wycombe,Y,AM,90,1,0,0,0,8.0,2.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/1561819d/Wycombe-Wanderers-Tottenham-Hotspur-January-25-2021-FA-Cup,1.0,0.6666666666666666,0.5
17,17,17,17,17,17,17,17,17,17,17,2021-01-28,Thu,Premier League,Matchweek 20,Home,L 1–3,Tottenham,Liverpool,N,LW,10,0,0,0,0,0.0,0.0,0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,83.3,1.0,4.0,2.0,0.0,0.0,/en/matches/17bac3d1/Tottenham-Hotspur-Liverpool-January-28-2021-Premier-League,0.0,1.0,0.5
18,18,18,18,18,18,18,18,18,18,18,2021-01-31,Sun,Premier League,Matchweek 21,Away,L 0–1,Tottenham,Brighton,Y,"AM,RW",60,0,0,0,0,0.0,0.0,0,0,31.0,1.0,0.0,1.0,0.0,0.0,0.1,2.0,0.0,15.0,24.0,62.5,1.0,15.0,2.0,2.0,0.0,/en/matches/4663c253/Brighton-and-Hove-Albion-Tottenham-Hotspur-January-31-2021-Premier-League,0.0,0.6666666666666666,0.5
19,19,19,19,19,19,19,19,19,19,19,2021-02-13,Sat,Premier League,Matchweek 24,Away,L 0–3,Tottenham,Manchester City,N,RW,19,0,0,0,0,2.0,1.0,0,0,14.0,2.0,1.0,0.0,0.1,0.1,0.0,2.0,0.0,3.0,8.0,37.5,0.0,6.0,2.0,4.0,4.0,/en/matches/5d0cd646/Manchester-City-Tottenham-Hotspur-February-13-2021-Premier-League,0.0,0.3333333333333333,0.5
20,20,20,20,20,20,20,20,20,20,20,2021-02-18,Thu,Europa Lg,Round of 32,Neutral,W 4–1,eng Tottenham,at Wolfsberger AC,Y,RW,64,1,1,0,0,2.0,2.0,0,0,36.0,4.0,0.0,0.0,0.4,0.4,0.3,5.0,2.0,20.0,23.0,87.0,4.0,18.0,1.0,5.0,3.0,/en/matches/69877b3e/Wolfsberger-AC-Tottenham-Hotspur-February-18-2021-Europa-League,1.0,0.0,0.5
21,21,21,21,21,21,21,21,21,21,21,2021-02-21,Sun,Premier League,Matchweek 25,Away,L 1–2,Tottenham,West Ham,N,"RW,WB",45,0,1,0,0,3.0,1.0,0,0,45.0,1.0,0.0,1.0,0.1,0.1,0.1,3.0,1.0,24.0,34.0,70.6,6.0,26.0,4.0,4.0,1.0,/en/matches/59222b5f/West-Ham-United-Tottenham-Hotspur-February-21-2021-Premier-League,0.0,0.3333333333333333,0.5
22,22,22,22,22,22,22,22,22,22,22,2021-02-24,Wed,Europa Lg,Round of 32,Neutral,W 4–0,eng Tottenham,at Wolfsberger AC,N,RW,22,1,0,0,0,1.0,1.0,0,0,16.0,0.0,0.0,0.0,0.2,0.2,0.1,1.0,0.0,9.0,13.0,69.2,1.0,7.0,1.0,1.0,0.0,/en/matches/acfaa840/Tottenham-Hotspur-Wolfsberger-AC-February-24-2021-Europa-League,1.0,0.3333333333333333,0.5
23,23,23,23,23,23,23,23,23,23,23,2021-02-28,Sun,Premier League,Matchweek 26,Home,W 4–0,Tottenham,Burnley,Y,RW,69,2,1,0,0,3.0,2.0,0,0,56.0,0.0,0.0,0.0,0.6,0.6,0.0,3.0,2.0,33.0,43.0,76.7,2.0,32.0,2.0,4.0,2.0,/en/matches/d28c364e/Tottenham-Hotspur-Burnley-February-28-2021-Premier-League,1.0,0.6666666666666666,0.5
24,24,24,24,24,24,24,24,24,24,24,2021-03-04,Thu,Premier League,Matchweek 33,Away,W 1–0,Tottenham,Fulham,Y,RW,66,0,0,0,0,2.0,0.0,1,0,30.0,2.0,1.0,1.0,0.1,0.1,0.0,1.0,0.0,8.0,17.0,47.1,1.0,15.0,1.0,3.0,3.0,/en/matches/44b3d20c/Fulham-Tottenham-Hotspur-March-4-2021-Premier-League,1.0,0.6666666666666666,0.5
25,25,25,25,25,25,25,25,25,25,25,2021-03-07,Sun,Premier League,Matchweek 27,Home,W 4–1,Tottenham,Crystal Palace,Y,RW,69,2,0,0,0,2.0,2.0,0,0,50.0,2.0,1.0,0.0,1.3,1.3,0.4,7.0,1.0,36.0,43.0,83.7,6.0,38.0,1.0,2.0,2.0,/en/matches/330fc75f/Tottenham-Hotspur-Crystal-Palace-March-7-2021-Premier-League,1.0,1.0,0.5
26,26,26,26,26,26,26,26,26,26,26,2021-03-11,Thu,Europa Lg,Round of 16,Home,W 2–0,eng Tottenham,hr Dinamo Zagreb,N,RW,27,0,0,0,0,2.0,1.0,0,0,16.0,0.0,0.0,0.0,0.2,0.2,0.1,2.0,1.0,8.0,10.0,80.0,0.0,11.0,0.0,2.0,1.0,/en/matches/aae446a1/Tottenham-Hotspur-Dinamo-Zagreb-March-11-2021-Europa-League,1.0,1.0,0.5
27,27,27,27,27,27,27,27,27,27,27,2021-03-14,Sun,Premier League,Matchweek 28,Away,L 1–2,Tottenham,Arsenal,Y,RW,56,0,0,0,0,0.0,0.0,0,0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,19.0,68.4,1.0,15.0,1.0,1.0,0.0,/en/matches/127b8258/North-London-Derby-Arsenal-Tottenham-Hotspur-March-14-2021-Premier-League,0.0,1.0,0.5
28,28,28,28,28,28,28,28,28,28,28,2021-03-18,Thu,Europa Lg,Round of 16,Away,L 0–3,eng Tottenham,hr Dinamo Zagreb,N,RW,61,0,0,0,0,4.0,1.0,0,0,38.0,1.0,1.0,1.0,0.2,0.2,0.4,5.0,0.0,22.0,31.0,71.0,6.0,25.0,1.0,2.0,2.0,/en/matches/ba935638/Dinamo-Zagreb-Tottenham-Hotspur-March-18-2021-Europa-League,0.0,0.6666666666666666,0.5
29,29,29,29,29,29,29,29,29,29,29,2021-03-24,Wed,WCQ,First round,Away,L 1–3,wls Wales,be Belgium,Y*,FW,83,0,1,0,0,1.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/9eafdb50/Belgium-Wales-March-24-2021-WCQ----UEFA-M,0.0,0.3333333333333333,0.5
30,30,30,30,30,30,30,30,30,30,30,2021-03-27,Sat,Friendlies (M),Friendlies (M),Home,W 1–0,wls Wales,mx Mexico,N,,10,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/811cb437/Wales-Mexico-March-27-2021-Friendlies-M,1.0,0.0,0.5
31,31,31,31,31,31,31,31,31,31,31,2021-03-30,Tue,WCQ,First round,Home,W 1–0,wls Wales,cz Czech Republic,Y*,FW,90,0,1,0,0,3.0,1.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/19951036/Wales-Czech-Republic-March-30-2021-WCQ----UEFA-M,1.0,0.3333333333333333,0.5
32,32,32,32,32,32,32,32,32,32,32,2021-04-04,Sun,Premier League,Matchweek 30,Away,D 2–2,Tottenham,Newcastle Utd,N,AM,3,0,0,0,0,1.0,0.0,0,0,1.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,/en/matches/7a399858/Newcastle-United-Tottenham-Hotspur-April-4-2021-Premier-League,0.5,0.6666666666666666,0.5
33,33,33,33,33,33,33,33,33,33,33,2021-04-11,Sun,Premier League,Matchweek 31,Home,L 1–3,Tottenham,Manchester Utd,N,RW,9,0,0,0,0,0.0,0.0,0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,40.0,0.0,4.0,0.0,1.0,0.0,/en/matches/a51d567c/Tottenham-Hotspur-Manchester-United-April-11-2021-Premier-League,0.0,0.8333333333333334,0.5
34,34,34,34,34,34,34,34,34,34,34,2021-04-21,Wed,Premier League,Matchweek 29,Home,W 2–1,Tottenham,Southampton,Y,RW,82,1,0,0,0,3.0,2.0,0,0,60.0,4.0,0.0,2.0,0.1,0.1,0.2,5.0,0.0,30.0,43.0,69.8,4.0,20.0,3.0,8.0,4.0,/en/matches/81a7befa/Tottenham-Hotspur-Southampton-April-21-2021-Premier-League,1.0,0.5,0.5
35,35,35,35,35,35,35,35,35,35,35,2021-04-25,Sun,EFL Cup,Final,Away,L 0–1,Tottenham,Manchester City,N,,24,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/2c35f86e/Manchester-City-Tottenham-Hotspur-April-25-2021-EFL-Cup,0.0,0.5,0.5
36,36,36,36,36,36,36,36,36,36,36,2021-05-02,Sun,Premier League,Matchweek 34,Home,W 4–0,Tottenham,Sheffield Utd,Y,RW,74,3,0,0,0,6.0,5.0,0,0,44.0,1.0,1.0,0.0,1.1,1.1,0.0,1.0,0.0,24.0,31.0,77.4,4.0,30.0,3.0,3.0,1.0,/en/matches/8b2e31ef/Tottenham-Hotspur-Sheffield-United-May-2-2021-Premier-League,1.0,0.3333333333333333,0.5
37,37,37,37,37,37,37,37,37,37,37,2021-05-08,Sat,Premier League,Matchweek 35,Away,L 1–3,Tottenham,Leeds United,Y,RW,66,0,0,0,0,1.0,0.0,0,0,34.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,13.0,18.0,72.2,3.0,15.0,0.0,3.0,1.0,/en/matches/4eecc9bb/Leeds-United-Tottenham-Hotspur-May-8-2021-Premier-League,0.0,0.6666666666666666,0.5
38,38,38,38,38,38,38,38,38,38,38,2021-05-16,Sun,Premier League,Matchweek 36,Home,W 2–0,Tottenham,Wolves,Y,RW,88,0,0,0,0,3.0,2.0,0,0,48.0,0.0,0.0,1.0,0.2,0.2,0.2,9.0,1.0,30.0,42.0,71.4,5.0,30.0,6.0,3.0,3.0,/en/matches/9059c960/Tottenham-Hotspur-Wolverhampton-Wanderers-May-16-2021-Premier-League,1.0,0.3333333333333333,0.5
39,39,39,39,39,39,39,39,39,39,39,2021-05-19,Wed,Premier League,Matchweek 37,Home,L 1–2,Tottenham,Aston Villa,N,RW,19,0,0,0,0,2.0,0.0,0,0,21.0,0.0,0.0,1.0,0.1,0.1,0.0,2.0,0.0,8.0,13.0,61.5,1.0,13.0,1.0,2.0,1.0,/en/matches/d4273555/Tottenham-Hotspur-Aston-Villa-May-19-2021-Premier-League,0.0,0.6666666666666666,0.5
40,40,40,40,40,40,40,40,40,40,40,2021-05-23,Sun,Premier League,Matchweek 38,Away,W 4–2,Tottenham,Leicester City,N,RW,23,2,0,0,0,3.0,2.0,0,0,17.0,0.0,0.0,0.0,1.0,1.0,0.2,3.0,1.0,9.0,11.0,81.8,4.0,11.0,1.0,2.0,1.0,/en/matches/0d04cd74/Leicester-City-Tottenham-Hotspur-May-23-2021-Premier-League,1.0,0.3333333333333333,0.5
41,41,41,41,41,41,41,41,41,41,41,2021-06-02,Wed,Friendlies (M),Friendlies (M),Away,L 0–3,wls Wales,fr France,Y*,FW,58,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/b15df019/France-Wales-June-2-2021-Friendlies-M,0.0,0.6666666666666666,0.5
42,42,42,42,42,42,42,42,42,42,42,2021-06-05,Sat,Friendlies (M),Friendlies (M),Home,D 0–0,wls Wales,al Albania,N,,20,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/dd16e8c2/Wales-Albania-June-5-2021-Friendlies-M,0.5,0.3333333333333333,0.5
43,43,43,43,43,43,43,43,43,43,43,2021-06-12,Sat,UEFA Euro,Group stage,Neutral,D 1–1,wls Wales,ch Switzerland,Y*,RM,90,0,0,0,0,1.0,0.0,0,0,37.0,0.0,0.0,2.0,0.1,0.1,0.0,1.0,0.0,18.0,30.0,60.0,3.0,24.0,3.0,0.0,0.0,/en/matches/d9eaa85c/Wales-Switzerland-June-12-2021-UEFA-Euro,0.5,0.5,0.5
44,44,44,44,44,44,44,44,44,44,44,2021-06-16,Wed,UEFA Euro,Group stage,Neutral,W 2–0,wls Wales,tr Türkiye,Y*,LM,90,0,2,0,1,4.0,2.0,0,0,47.0,1.0,2.0,1.0,1.0,0.2,2.2,9.0,2.0,21.0,28.0,75.0,7.0,28.0,5.0,4.0,2.0,/en/matches/f09b64db/Turkiye-Wales-June-16-2021-UEFA-Euro,1.0,0.3333333333333333,0.5
45,45,45,45,45,45,45,45,45,45,45,2021-06-20,Sun,UEFA Euro,Group stage,Neutral,L 0–1,wls Wales,it Italy,Y*,"RW,RM,FW",85,0,0,0,0,1.0,0.0,0,0,19.0,1.0,1.0,0.0,0.4,0.4,0.0,1.0,0.0,9.0,13.0,69.2,2.0,11.0,0.0,1.0,0.0,/en/matches/b756c626/Italy-Wales-June-20-2021-UEFA-Euro,0.0,0.6666666666666666,0.5
46,46,46,46,46,46,46,46,46,46,46,2021-06-26,Sat,UEFA Euro,Round of 16,Neutral,L 0–4,wls Wales,dk Denmark,Y*,"RW,LW",90,0,0,0,0,3.0,0.0,1,0,41.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,22.0,34.0,64.7,4.0,27.0,3.0,1.0,1.0,/en/matches/b5659aa3/Wales-Denmark-June-26-2021-UEFA-Euro,0.0,0.5,0.5
