,Unnamed: 0.27,Unnamed: 0.26,Unnamed: 0.25,Unnamed: 0.24,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2020-12-12,Sat,Premier League,Matchweek 12,Home,W 2–1,Newcastle Utd,West Brom,Y,GK,90,0,0,0,0,0,0,0,0,31.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,31.0,45.2,0.0,13.0,0.0,0.0,0.0,/en/matches/4a2a6f14/Newcastle-United-West-Bromwich-Albion-December-12-2020-Premier-League,1.0,0.3333333333333333,0.3928571428571428
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2020-12-16,Wed,Premier League,Matchweek 13,Away,L 2–5,Newcastle Utd,Leeds United,Y,GK,90,0,0,0,0,0,0,0,0,35.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,30.0,40.0,0.0,9.0,0.0,0.0,0.0,/en/matches/b52c441b/Leeds-United-Newcastle-United-December-16-2020-Premier-League,0.0,0.6666666666666666,0.3809523809523809
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2020-12-19,Sat,Premier League,Matchweek 14,Home,D 1–1,Newcastle Utd,Fulham,Y,GK,90,0,0,0,0,0,0,0,0,25.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,23.0,78.3,0.0,13.0,0.0,0.0,0.0,/en/matches/3ae84056/Newcastle-United-Fulham-December-19-2020-Premier-League,0.5,0.6666666666666666,0.3571428571428571
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2020-12-22,Tue,EFL Cup,Quarter-finals,Away,L 0–1,Newcastle Utd,Brentford,Y,GK,90,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/4da977e2/Brentford-Newcastle-United-December-22-2020-EFL-Cup,0.0,0.5,0.5
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2020-12-26,Sat,Premier League,Matchweek 15,Away,L 0–2,Newcastle Utd,Manchester City,Y,GK,90,0,0,0,0,0,0,0,0,27.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,23.0,56.5,0.0,16.0,0.0,0.0,0.0,/en/matches/c1c40b30/Manchester-City-Newcastle-United-December-26-2020-Premier-League,0.0,0.1666666666666666,0.7976190476190477
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2020-12-30,Wed,Premier League,Matchweek 16,Home,D 0–0,Newcastle Utd,Liverpool,Y,GK,90,0,0,0,0,0,0,0,0,26.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,22.0,36.4,0.0,7.0,0.0,0.0,0.0,/en/matches/385cda3f/Newcastle-United-Liverpool-December-30-2020-Premier-League,0.5,0.1666666666666666,0.7500000000000001
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2021-01-03,Sun,Premier League,Matchweek 17,Home,L 1–2,Newcastle Utd,Leicester City,Y,GK,90,0,0,0,0,0,0,0,0,33.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,32.0,50.0,0.0,15.0,0.0,0.0,0.0,/en/matches/4c205b24/Newcastle-United-Leicester-City-January-3-2021-Premier-League,0.0,0.1666666666666666,0.5
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,2021-01-12,Tue,Premier League,Matchweek 18,Away,L 0–1,Newcastle Utd,Sheffield Utd,Y,GK,90,0,0,0,0,0,0,1,0,35.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,31.0,51.6,0.0,10.0,0.0,0.0,0.0,/en/matches/18ccfdb9/Sheffield-United-Newcastle-United-January-12-2021-Premier-League,0.0,0.1666666666666666,0.5
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,2021-01-18,Mon,Premier League,Matchweek 19,Away,L 0–3,Newcastle Utd,Arsenal,Y,GK,90,0,0,0,0,0,0,0,0,43.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,38.0,57.9,0.0,18.0,0.0,0.0,0.0,/en/matches/620df215/Arsenal-Newcastle-United-January-18-2021-Premier-League,0.0,0.1666666666666666,0.5
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2021-01-23,Sat,Premier League,Matchweek 11,Away,L 0–2,Newcastle Utd,Aston Villa,Y,GK,90,0,0,0,0,0,0,0,0,28.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,26.0,65.4,0.0,10.0,0.0,0.0,0.0,/en/matches/b2143993/Aston-Villa-Newcastle-United-January-23-2021-Premier-League,0.0,0.0,0.5
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2021-01-26,Tue,Premier League,Matchweek 20,Home,L 1–2,Newcastle Utd,Leeds United,Y,GK,90,0,0,0,0,0,0,0,0,25.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,25.0,68.0,0.0,12.0,0.0,0.0,0.0,/en/matches/831d8a36/Newcastle-United-Leeds-United-January-26-2021-Premier-League,0.0,0.0,0.5
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,2021-01-30,Sat,Premier League,Matchweek 21,Away,W 2–0,Newcastle Utd,Everton,Y,GK,90,0,0,0,0,0,0,1,0,33.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,30.0,30.0,0.0,7.0,0.0,0.0,0.0,/en/matches/88053fb0/Everton-Newcastle-United-January-30-2021-Premier-League,1.0,0.0,0.5
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2021-02-02,Tue,Premier League,Matchweek 22,Home,L 1–2,Newcastle Utd,Crystal Palace,Y,GK,90,0,0,0,0,0,0,0,0,22.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,22.0,90.9,0.0,11.0,0.0,0.0,0.0,/en/matches/ca8297c0/Newcastle-United-Crystal-Palace-February-2-2021-Premier-League,0.0,0.3333333333333333,0.5
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,2021-02-06,Sat,Premier League,Matchweek 23,Home,W 3–2,Newcastle Utd,Southampton,Y,GK,90,0,0,0,0,0,0,1,0,32.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,30.0,36.7,0.0,9.0,0.0,0.0,0.0,/en/matches/5313627a/Newcastle-United-Southampton-February-6-2021-Premier-League,1.0,0.3333333333333333,0.5
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,2021-02-15,Mon,Premier League,Matchweek 24,Away,L 0–2,Newcastle Utd,Chelsea,Y,GK,90,0,0,0,0,0,0,0,0,38.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,32.0,53.1,0.0,15.0,0.0,0.0,0.0,/en/matches/dd033287/Chelsea-Newcastle-United-February-15-2021-Premier-League,0.0,0.6666666666666666,0.5
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2021-02-21,Sun,Premier League,Matchweek 25,Away,L 1–3,Newcastle Utd,Manchester Utd,Y,GK,90,0,0,0,0,0,0,0,0,32.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,28.0,32.1,0.0,18.0,0.0,0.0,0.0,/en/matches/401e0d48/Manchester-United-Newcastle-United-February-21-2021-Premier-League,0.0,0.3333333333333333,0.5
