,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
20,20,20,20,20,20,20,20,20,20,20,2020-01-18,Sat,Premier League,Matchweek 23,Home,D 2–2,Manchester City,Crystal Palace,Y,RB,90,0,0,0,0,0,0,0,0,79.0,2.0,4,0.0,0.0,0.0,0.0,2.0,0.0,56.0,70.0,80.0,8.0,49.0,3.0,3.0,3.0,/en/matches/4572cd0e/Manchester-City-Crystal-Palace-January-18-2020-Premier-League,0.5,1.0,0.5
21,21,21,21,21,21,21,21,21,21,21,2020-01-26,Sun,FA Cup,Fourth round,Home,W 4–0,Manchester City,Fulham,Y,RB,90,0,1,0,0,3,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/b1220a0a/Manchester-City-Fulham-January-26-2020-FA-Cup,1.0,0.8333333333333334,0.5
22,22,22,22,22,22,22,22,22,22,22,2020-01-29,Wed,EFL Cup,Semi-finals,Home,L 0–1,Manchester City,Manchester Utd,Y,CB,90,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/60171fc5/Manchester-Derby-Manchester-City-Manchester-United-January-29-2020-EFL-Cup,0.0,0.8333333333333334,0.5
23,23,23,23,23,23,23,23,23,23,23,2020-02-02,Sun,Premier League,Matchweek 25,Away,L 0–2,Manchester City,Tottenham,N,LB,27,0,0,0,0,0,0,0,0,23.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,20.0,90.0,1.0,12.0,1.0,1.0,1.0,/en/matches/e98d8736/Tottenham-Hotspur-Manchester-City-February-2-2020-Premier-League,0.0,0.5,0.5
24,24,24,24,24,24,24,24,24,24,24,2020-03-04,Wed,FA Cup,Fifth round,Away,W 1–0,Manchester City,Sheffield Weds,Y,RB,90,0,0,0,0,1,0,0,0,,,2,,,,,,,,,,,,,,,/en/matches/ca5f3046/Sheffield-Wednesday-Manchester-City-March-4-2020-FA-Cup,1.0,0.3333333333333333,0.5
25,25,25,25,25,25,25,25,25,25,25,2020-03-08,Sun,Premier League,Matchweek 29,Away,L 0–2,Manchester City,Manchester Utd,Y,RB,90,0,0,0,0,0,0,1,0,110.0,4.0,2,1.0,0.0,0.0,0.0,3.0,0.0,87.0,99.0,87.9,5.0,78.0,5.0,5.0,5.0,/en/matches/04416d35/Manchester-Derby-Manchester-United-Manchester-City-March-8-2020-Premier-League,0.0,0.3333333333333333,0.5
26,26,26,26,26,26,26,26,26,26,26,2020-06-22,Mon,Premier League,Matchweek 30,Home,W 5–0,Manchester City,Burnley,Y,RB,90,0,0,0,0,1,0,1,0,103.0,4.0,1,1.0,0.0,0.0,0.0,0.0,0.0,83.0,93.0,89.2,7.0,75.0,0.0,4.0,1.0,/en/matches/b1d3ebde/Manchester-City-Burnley-June-22-2020-Premier-League,1.0,0.3333333333333333,0.5
27,27,27,27,27,27,27,27,27,27,27,2020-06-28,Sun,FA Cup,Quarter-finals,Away,W 2–0,Manchester City,Newcastle Utd,N,,20,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,/en/matches/5ed71076/Newcastle-United-Manchester-City-June-28-2020-FA-Cup,1.0,0.6666666666666666,0.5
28,28,28,28,28,28,28,28,28,28,28,2020-07-02,Thu,Premier League,Matchweek 32,Home,W 4–0,Manchester City,Liverpool,N,RB,18,0,0,0,0,0,0,0,0,9.0,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,8.0,62.5,1.0,6.0,1.0,0.0,0.0,/en/matches/5dffd237/Manchester-City-Liverpool-July-2-2020-Premier-League,1.0,0.6666666666666666,0.5
29,29,29,29,29,29,29,29,29,29,29,2020-07-05,Sun,Premier League,Matchweek 33,Away,L 0–1,Manchester City,Southampton,Y,RB,90,0,0,0,0,1,0,0,0,116.0,7.0,2,0.0,0.0,0.0,0.8,9.0,0.0,88.0,100.0,88.0,13.0,84.0,3.0,4.0,3.0,/en/matches/260c5c31/Southampton-Manchester-City-July-5-2020-Premier-League,0.0,1.0,0.5
30,30,30,30,30,30,30,30,30,30,30,2020-07-08,Wed,Premier League,Matchweek 34,Home,W 5–0,Manchester City,Newcastle Utd,Y,RB,45,0,0,0,0,1,0,0,0,45.0,0.0,1,0.0,0.0,0.0,0.0,3.0,0.0,35.0,41.0,85.4,5.0,28.0,0.0,1.0,1.0,/en/matches/426dcb15/Manchester-City-Newcastle-United-July-8-2020-Premier-League,1.0,0.6666666666666666,0.5
31,31,31,31,31,31,31,31,31,31,31,2020-07-21,Tue,Premier League,Matchweek 37,Away,W 4–0,Manchester City,Watford,Y,"LB,RB",90,0,0,0,0,2,0,0,0,106.0,4.0,1,1.0,0.1,0.1,0.3,8.0,1.0,84.0,92.0,91.3,16.0,80.0,3.0,9.0,7.0,/en/matches/9979847f/Watford-Manchester-City-July-21-2020-Premier-League,1.0,0.6666666666666666,0.5
32,32,32,32,32,32,32,32,32,32,32,2020-07-26,Sun,Premier League,Matchweek 38,Home,W 5–0,Manchester City,Norwich City,Y,LB,90,0,0,0,0,2,0,1,0,100.0,0.0,1,1.0,0.1,0.1,0.0,3.0,0.0,82.0,93.0,88.2,11.0,70.0,4.0,9.0,7.0,/en/matches/9099d1e5/Manchester-City-Norwich-City-July-26-2020-Premier-League,1.0,0.6666666666666666,0.5
33,33,33,33,33,33,33,33,33,33,33,2020-08-07,Fri,Champions Lg,Round of 16,Home,W 2–1,eng Manchester City,es Real Madrid,Y,LB,90,0,0,0,0,1,1,0,0,79.0,3.0,2,0.0,0.0,0.0,0.0,0.0,0.0,60.0,70.0,85.7,3.0,48.0,7.0,6.0,3.0,/en/matches/ec5fbed8/Manchester-City-Real-Madrid-August-7-2020-Champions-League,1.0,1.0,0.5
34,34,34,34,34,34,34,34,34,34,34,2020-08-15,Sat,Champions Lg,Quarter-finals,Neutral,L 1–3,eng Manchester City,fr Lyon,Y,"WB,LB",90,0,0,0,0,0,0,0,0,96.0,2.0,3,1.0,0.0,0.0,0.0,1.0,0.0,69.0,83.0,83.1,11.0,64.0,4.0,5.0,2.0,/en/matches/12f2677f/Manchester-City-Lyon-August-15-2020-Champions-League,0.0,1.0,0.5
