,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2020-10-24,Sat,Premier League,Matchweek 6,Away,D 0–0,Chelsea,Manchester Utd,Y,AM,71,0,0,0,0,0.0,0.0,1,0,42.0,1.0,0.0,2.0,0.0,0.0,0.1,1.0,0.0,25.0,33.0,75.8,2.0,22.0,2.0,2.0,1.0,/en/matches/3aaf7c62/Manchester-United-Chelsea-October-24-2020-Premier-League,0.5,0.5,0.7738095238095238
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2020-10-28,Wed,Champions Lg,Group stage,Away,W 4–0,eng Chelsea,ru Krasnodar,Y,"LM,RM",90,0,1,0,0,1.0,0.0,0,0,75.0,2.0,1.0,0.0,0.1,0.1,0.3,7.0,1.0,51.0,64.0,79.7,7.0,52.0,6.0,3.0,3.0,/en/matches/1ef61ea1/Krasnodar-Chelsea-October-28-2020-Champions-League,1.0,0.5,0.5
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2020-10-31,Sat,Premier League,Matchweek 7,Away,W 3–0,Chelsea,Burnley,Y,RM,85,0,0,0,0,1.0,1.0,0,0,75.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,62.0,69.0,89.9,9.0,46.0,4.0,3.0,3.0,/en/matches/0f158c5c/Burnley-Chelsea-October-31-2020-Premier-League,1.0,0.6666666666666666,0.2692307692307692
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2020-11-24,Tue,Champions Lg,Group stage,Away,W 2–1,eng Chelsea,fr Rennes,N,"LM,LW",16,0,0,0,0,0.0,0.0,0,0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,83.3,2.0,10.0,1.0,0.0,0.0,/en/matches/242bdedd/Rennes-Chelsea-November-24-2020-Champions-League,1.0,0.8333333333333334,0.5
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2020-11-29,Sun,Premier League,Matchweek 10,Home,D 0–0,Chelsea,Tottenham,N,RW,8,0,0,0,0,0.0,0.0,0,0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,100.0,0.0,4.0,0.0,0.0,0.0,/en/matches/58306243/Chelsea-Tottenham-Hotspur-November-29-2020-Premier-League,0.5,1.0,0.8095238095238094
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2020-12-02,Wed,Champions Lg,Group stage,Away,W 4–0,eng Chelsea,es Sevilla,Y,RM,66,0,1,0,0,1.0,0.0,0,0,43.0,3.0,0.0,0.0,0.0,0.0,0.1,1.0,1.0,31.0,35.0,88.6,5.0,30.0,3.0,4.0,2.0,/en/matches/d3a1eed4/Sevilla-Chelsea-December-2-2020-Champions-League,1.0,0.8333333333333334,0.5
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2020-12-05,Sat,Premier League,Matchweek 11,Home,W 3–1,Chelsea,Leeds United,Y,RM,66,0,0,0,0,1.0,0.0,0,0,43.0,0.0,1.0,0.0,0.4,0.4,0.0,2.0,0.0,29.0,35.0,82.9,3.0,28.0,2.0,1.0,1.0,/en/matches/419abbc0/Chelsea-Leeds-United-December-5-2020-Premier-League,1.0,0.8333333333333334,0.5833333333333333
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,2020-12-08,Tue,Champions Lg,Group stage,Home,D 1–1,eng Chelsea,ru Krasnodar,Y,RW,73,0,0,0,0,3.0,1.0,0,0,55.0,1.0,2.0,1.0,0.6,0.6,0.3,4.0,0.0,36.0,44.0,81.8,4.0,37.0,2.0,3.0,2.0,/en/matches/58e872f7/Chelsea-Krasnodar-December-8-2020-Champions-League,0.5,0.8333333333333334,0.5
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,2020-12-12,Sat,Premier League,Matchweek 12,Away,L 0–1,Chelsea,Everton,Y,RW,67,0,0,0,0,1.0,0.0,0,0,38.0,2.0,0.0,0.0,0.0,0.0,0.1,3.0,0.0,23.0,29.0,79.3,3.0,25.0,3.0,3.0,2.0,/en/matches/4847e3c3/Everton-Chelsea-December-12-2020-Premier-League,0.0,0.8333333333333334,0.5
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2020-12-15,Tue,Premier League,Matchweek 13,Away,L 1–2,Chelsea,Wolves,Y,RM,70,0,0,0,0,0.0,0.0,0,0,47.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,27.0,34.0,79.4,4.0,19.0,2.0,1.0,0.0,/en/matches/20bd0665/Wolverhampton-Wanderers-Chelsea-December-15-2020-Premier-League,0.0,0.5,0.369047619047619
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2020-12-21,Mon,Premier League,Matchweek 14,Home,W 3–0,Chelsea,West Ham,N,RW,7,0,0,0,0,0.0,0.0,0,0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,83.3,1.0,6.0,1.0,0.0,0.0,/en/matches/9a718e42/Chelsea-West-Ham-United-December-21-2020-Premier-League,1.0,0.1666666666666666,0.5384615384615384
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,2020-12-26,Sat,Premier League,Matchweek 15,Away,L 1–3,Chelsea,Arsenal,N,CM,17,0,0,0,0,0.0,0.0,0,0,15.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,7.0,8.0,87.5,1.0,5.0,0.0,2.0,0.0,/en/matches/c5de8a0c/North-West-London-Derby-Arsenal-Chelsea-December-26-2020-Premier-League,0.0,0.3333333333333333,0.2857142857142856
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2020-12-28,Mon,Premier League,Matchweek 16,Home,D 1–1,Chelsea,Aston Villa,N,CM,19,0,0,0,0,0.0,0.0,0,0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,16.0,18.0,88.9,1.0,9.0,2.0,0.0,0.0,/en/matches/ac7d1071/Chelsea-Aston-Villa-December-28-2020-Premier-League,0.5,0.3333333333333333,0.8076923076923077
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,2021-01-03,Sun,Premier League,Matchweek 17,Home,L 1–3,Chelsea,Manchester City,N,CM,14,0,1,0,0,1.0,0.0,0,0,9.0,0.0,0.0,0.0,0.0,0.0,0.3,2.0,1.0,7.0,7.0,100.0,3.0,7.0,1.0,0.0,0.0,/en/matches/85507602/Chelsea-Manchester-City-January-3-2021-Premier-League,0.0,0.5,0.5
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,2021-01-10,Sun,FA Cup,Third round proper,Home,W 4–0,Chelsea,Morecambe,Y,CM,90,1,1,0,0,4.0,2.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/7db82f30/Chelsea-Morecambe-January-10-2021-FA-Cup,1.0,0.1666666666666666,0.5
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2021-01-19,Tue,Premier League,Matchweek 18,Away,L 0–2,Chelsea,Leicester City,Y,AM,66,0,0,0,0,0.0,0.0,1,0,41.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,37.0,70.3,1.0,11.0,2.0,1.0,1.0,/en/matches/8467b110/Leicester-City-Chelsea-January-19-2021-Premier-League,0.0,0.5,0.5
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,2021-01-24,Sun,FA Cup,Fourth round proper,Home,W 3–1,Chelsea,Luton Town,N,,14,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/ccaad220/Chelsea-Luton-Town-January-24-2021-FA-Cup,1.0,0.3333333333333333,0.5
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,2021-01-27,Wed,Premier League,Matchweek 20,Home,D 0–0,Chelsea,Wolves,Y,"AM,LW",90,0,0,0,0,3.0,0.0,0,0,80.0,0.0,0.0,2.0,0.2,0.2,0.1,1.0,0.0,60.0,69.0,87.0,1.0,46.0,5.0,0.0,0.0,/en/matches/42eeae0e/Chelsea-Wolverhampton-Wanderers-January-27-2021-Premier-League,0.5,0.6666666666666666,0.5
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,2021-01-31,Sun,Premier League,Matchweek 21,Home,W 2–0,Chelsea,Burnley,N,AM,11,0,0,0,0,0.0,0.0,0,0,11.0,1.0,0.0,1.0,0.0,0.0,0.1,1.0,0.0,5.0,7.0,71.4,1.0,3.0,1.0,0.0,0.0,/en/matches/3372f3f3/Chelsea-Burnley-January-31-2021-Premier-League,1.0,0.5,0.5
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,2021-02-23,Tue,Champions Lg,Round of 16,Away,W 1–0,eng Chelsea,es Atlético Madrid,N,AM,4,0,0,0,0,0.0,0.0,0,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,0.0,4.0,0.0,1.0,0.0,/en/matches/70de7028/Atletico-Madrid-Chelsea-February-23-2021-Champions-League,1.0,0.8333333333333334,0.5
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,2021-03-04,Thu,Premier League,Matchweek 29,Away,W 1–0,Chelsea,Liverpool,N,FW,1,0,0,0,0,0.0,0.0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,/en/matches/86920e88/Liverpool-Chelsea-March-4-2021-Premier-League,1.0,0.8333333333333334,0.5
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,2021-03-08,Mon,Premier League,Matchweek 27,Home,W 2–0,Chelsea,Everton,Y,FW,90,0,0,0,0,2.0,0.0,0,0,50.0,0.0,0.0,1.0,0.4,0.4,0.0,2.0,1.0,39.0,42.0,92.9,3.0,33.0,4.0,2.0,2.0,/en/matches/7e4a240e/Chelsea-Everton-March-8-2021-Premier-League,1.0,1.0,0.5
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,2021-03-13,Sat,Premier League,Matchweek 28,Away,D 0–0,Chelsea,Leeds United,Y,FW,90,0,0,0,0,4.0,4.0,0,0,57.0,1.0,0.0,1.0,0.5,0.5,0.1,1.0,0.0,41.0,48.0,85.4,3.0,41.0,0.0,0.0,0.0,/en/matches/a711769f/Leeds-United-Chelsea-March-13-2021-Premier-League,0.5,1.0,0.5
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,2021-03-17,Wed,Champions Lg,Round of 16,Home,W 2–0,eng Chelsea,es Atlético Madrid,Y,AM,89,0,0,0,0,1.0,0.0,1,0,68.0,0.0,1.0,2.0,0.4,0.4,0.1,5.0,1.0,40.0,49.0,81.6,8.0,41.0,6.0,6.0,3.0,/en/matches/757bf605/Chelsea-Atletico-Madrid-March-17-2021-Champions-League,1.0,0.8333333333333334,0.5
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,2021-03-21,Sun,FA Cup,Quarter-finals,Home,W 2–0,Chelsea,Sheffield Utd,N,,19,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/42982e25/Chelsea-Sheffield-United-March-21-2021-FA-Cup,1.0,0.8333333333333334,0.5
35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,2021-03-25,Thu,WCQ,First round,Home,W 3–0,de Germany,is Iceland,Y,FW,78,1,0,0,0,2.0,1.0,1,0,,,0.0,,,,,,,,,,,,,,,/en/matches/bef2b031/Germany-Iceland-March-25-2021-WCQ----UEFA-M,1.0,0.8333333333333334,0.5
36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,2021-03-28,Sun,WCQ,First round,Away,W 1–0,de Germany,ro Romania,Y,FW,76,0,1,0,0,1.0,1.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/0d91756f/Romania-Germany-March-28-2021-WCQ----UEFA-M,1.0,1.0,0.5
37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,2021-03-31,Wed,WCQ,First round,Home,L 1–2,de Germany,mk N. Macedonia,Y,FW,55,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/7c9a1cba/Germany-North-Macedonia-March-31-2021-WCQ----UEFA-M,0.0,1.0,0.5
38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,2021-04-03,Sat,Premier League,Matchweek 30,Home,L 2–5,Chelsea,West Brom,N,CM,19,0,0,0,0,0.0,0.0,0,0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,8.0,75.0,0.0,9.0,0.0,2.0,1.0,/en/matches/c5d6a493/Chelsea-West-Bromwich-Albion-April-3-2021-Premier-League,0.0,0.6666666666666666,0.5
39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,2021-04-07,Wed,Champions Lg,Quarter-finals,Away,W 2–0,eng Chelsea,pt Porto,Y,FW,64,0,0,0,0,0.0,0.0,0,0,20.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,14.0,85.7,0.0,11.0,1.0,0.0,0.0,/en/matches/d0f7ab16/Porto-Chelsea-April-7-2021-Champions-League,1.0,0.3333333333333333,0.5
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,2021-04-10,Sat,Premier League,Matchweek 31,Away,W 4–1,Chelsea,Crystal Palace,Y,FW,90,1,1,0,0,5.0,4.0,0,0,51.0,1.0,0.0,4.0,0.9,0.9,0.1,4.0,1.0,32.0,40.0,80.0,3.0,29.0,1.0,2.0,1.0,/en/matches/54b07679/Crystal-Palace-Chelsea-April-10-2021-Premier-League,1.0,0.3333333333333333,0.5
41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,2021-04-13,Tue,Champions Lg,Quarter-finals,Home,L 0–1,eng Chelsea,pt Porto,Y,FW,89,0,0,0,0,2.0,0.0,0,0,47.0,1.0,1.0,0.0,0.1,0.1,0.1,1.0,0.0,30.0,35.0,85.7,2.0,33.0,2.0,3.0,1.0,/en/matches/9cc1ec07/Chelsea-Porto-April-13-2021-Champions-League,0.0,0.6666666666666666,0.5
42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,2021-04-17,Sat,FA Cup,Semi-finals,Home,W 1–0,Chelsea,Manchester City,N,,12,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/6ac1f629/Chelsea-Manchester-City-April-17-2021-FA-Cup,1.0,0.6666666666666666,0.5
43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,2021-04-20,Tue,Premier League,Matchweek 32,Home,D 0–0,Chelsea,Brighton,Y,FW,66,0,0,0,0,1.0,1.0,0,0,38.0,0.0,0.0,1.0,0.4,0.4,0.0,0.0,0.0,21.0,29.0,72.4,2.0,21.0,2.0,3.0,2.0,/en/matches/07b4e58b/Chelsea-Brighton-and-Hove-Albion-April-20-2021-Premier-League,0.5,0.6666666666666666,0.5
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,2021-04-27,Tue,Champions Lg,Semi-finals,Away,D 1–1,eng Chelsea,es Real Madrid,N,FW,25,0,0,0,0,0.0,0.0,0,0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,15.0,86.7,3.0,10.0,0.0,1.0,1.0,/en/matches/8fc28915/Real-Madrid-Chelsea-April-27-2021-Champions-League,0.5,0.5,0.5
45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,2021-05-01,Sat,Premier League,Matchweek 34,Home,W 2–0,Chelsea,Fulham,Y,FW,90,2,0,0,0,2.0,2.0,0,0,47.0,0.0,1.0,2.0,0.8,0.8,0.1,2.0,1.0,28.0,33.0,84.8,3.0,20.0,4.0,3.0,1.0,/en/matches/44d49bd5/Chelsea-Fulham-May-1-2021-Premier-League,1.0,0.6666666666666666,0.5
46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,2021-05-05,Wed,Champions Lg,Semi-finals,Home,W 2–0,eng Chelsea,es Real Madrid,Y,FW,89,0,1,0,0,4.0,1.0,0,0,47.0,1.0,1.0,2.0,1.4,1.4,0.0,5.0,1.0,24.0,28.0,85.7,0.0,28.0,3.0,4.0,3.0,/en/matches/0da2e01d/Chelsea-Real-Madrid-May-5-2021-Champions-League,1.0,0.6666666666666666,0.5
47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,2021-05-12,Wed,Premier League,Matchweek 36,Home,L 0–1,Chelsea,Arsenal,Y,FW,64,0,0,0,0,3.0,0.0,0,0,25.0,0.0,0.0,0.0,0.5,0.5,0.1,3.0,0.0,14.0,16.0,87.5,1.0,15.0,2.0,5.0,2.0,/en/matches/51632a55/North-West-London-Derby-Chelsea-Arsenal-May-12-2021-Premier-League,0.0,0.8333333333333334,0.5
48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,2021-05-15,Sat,FA Cup,Final,Neutral,L 0–1,Chelsea,Leicester City,N,,16,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/49aa79e1/Chelsea-Leicester-City-May-15-2021-FA-Cup,0.0,0.6666666666666666,0.5
49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,2021-05-23,Sun,Premier League,Matchweek 38,Away,L 1–2,Chelsea,Aston Villa,N,CM,25,0,0,0,0,4.0,1.0,0,0,19.0,0.0,0.0,1.0,0.8,0.8,0.0,1.0,0.0,10.0,13.0,76.9,3.0,9.0,1.0,0.0,0.0,/en/matches/0143966a/Aston-Villa-Chelsea-May-23-2021-Premier-League,0.0,0.3333333333333333,0.5
50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,2021-05-29,Sat,Champions Lg,Final,Away,W 1–0,eng Chelsea,eng Manchester City,Y,"AM,FW",90,1,0,0,0,1.0,1.0,0,0,40.0,3.0,0.0,0.0,0.4,0.4,0.4,2.0,1.0,22.0,29.0,75.9,5.0,25.0,3.0,4.0,2.0,/en/matches/74010cc4/Manchester-City-Chelsea-May-29-2021-Champions-League,1.0,0.0,0.5
51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,2021-06-07,Mon,Friendlies (M),Friendlies (M),Home,W 7–1,de Germany,lv Latvia,Y,FW,45,0,1,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/2cb715cb/Germany-Latvia-June-7-2021-Friendlies-M,1.0,0.3333333333333333,0.5
52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,2021-06-15,Tue,UEFA Euro,Group stage,Neutral,L 0–1,de Germany,fr France,Y,AM,73,0,0,0,0,1.0,0.0,0,0,49.0,0.0,0.0,2.0,0.1,0.1,0.1,1.0,0.0,33.0,39.0,84.6,6.0,32.0,2.0,3.0,0.0,/en/matches/95d34c87/France-Germany-June-15-2021-UEFA-Euro,0.0,0.6666666666666666,0.5
53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,2021-06-19,Sat,UEFA Euro,Group stage,Neutral,W 4–2,de Germany,pt Portugal,Y,AM,72,1,0,0,0,4.0,2.0,1,0,30.0,0.0,0.0,1.0,1.5,1.5,0.1,2.0,1.0,14.0,19.0,73.7,2.0,20.0,2.0,0.0,0.0,/en/matches/e33c4403/Portugal-Germany-June-19-2021-UEFA-Euro,1.0,0.6666666666666666,0.5
54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,2021-06-23,Wed,UEFA Euro,Group stage,Neutral,D 2–2,de Germany,hu Hungary,Y,"AM,LW",66,1,0,0,0,4.0,2.0,0,0,37.0,1.0,0.0,1.0,1.1,1.1,0.0,2.0,0.0,22.0,27.0,81.5,2.0,24.0,2.0,2.0,1.0,/en/matches/a4888546/Germany-Hungary-June-23-2021-UEFA-Euro,0.5,0.6666666666666666,0.5
55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,2021-06-29,Tue,UEFA Euro,Round of 16,Neutral,L 0–2,de Germany,eng England,Y,AM,90,0,0,0,0,2.0,1.0,0,0,46.0,0.0,0.0,1.0,0.1,0.1,0.9,3.0,0.0,24.0,30.0,80.0,6.0,34.0,4.0,4.0,1.0,/en/matches/415ff832/England-Germany-June-29-2021-UEFA-Euro,0.0,0.5,0.5
