,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
10,10,10,10,10,10,10,2020-01-01,Wed,Premier League,Matchweek 21,Away,L 0–2,Manchester Utd,Arsenal,Y,DM,80,0,0,0,0,0,0,0,0,59.0,1.0,0,0.0,0.0,0.0,0.1,4.0,0.0,49.0,58.0,84.5,6.0,37.0,3.0,6.0,6.0,/en/matches/f6b7d570/Arsenal-Manchester-United-January-1-2020-Premier-League,0.0,1.0,0.5
11,11,11,11,11,11,11,2020-01-04,Sat,FA Cup,Third round,Away,D 0–0,Manchester Utd,Wolves,Y,DM,90,0,0,0,0,0,0,0,0,,,2,,,,,,,,,,,,,,,/en/matches/3270e5c0/Wolverhampton-Wanderers-Manchester-United-January-4-2020-FA-Cup,0.5,0.6666666666666666,0.5
12,12,12,12,12,12,12,2020-01-07,Tue,EFL Cup,Semi-finals,Home,L 1–3,Manchester Utd,Manchester City,N,,45,0,0,0,0,0,0,0,0,,,4,,,,,,,,,,,,,,,/en/matches/a282479a/Manchester-Derby-Manchester-United-Manchester-City-January-7-2020-EFL-Cup,0.0,0.5,0.5
13,13,13,13,13,13,13,2020-01-11,Sat,Premier League,Matchweek 22,Home,W 4–0,Manchester Utd,Norwich City,Y,DM,90,0,0,0,0,0,0,0,0,81.0,4.0,1,1.0,0.0,0.0,0.0,2.0,0.0,65.0,75.0,86.7,11.0,34.0,0.0,2.0,2.0,/en/matches/db192bf5/Manchester-United-Norwich-City-January-11-2020-Premier-League,1.0,0.1666666666666666,0.5
14,14,14,14,14,14,14,2020-01-15,Wed,FA Cup,Third round,Home,W 1–0,Manchester Utd,Wolves,Y,DM,90,0,0,0,0,0,0,0,0,,,2,,,,,,,,,,,,,,,/en/matches/f5ef24be/Manchester-United-Wolverhampton-Wanderers-January-15-2020-FA-Cup,1.0,0.5,0.5
15,15,15,15,15,15,15,2020-01-19,Sun,Premier League,Matchweek 23,Away,L 0–2,Manchester Utd,Liverpool,Y,"CM,DM",90,0,0,0,0,0,0,1,0,70.0,3.0,0,2.0,0.0,0.0,0.0,1.0,0.0,52.0,62.0,83.9,4.0,42.0,2.0,2.0,2.0,/en/matches/d2a888b6/North-West-Derby-Liverpool-Manchester-United-January-19-2020-Premier-League,0.0,0.6666666666666666,0.5
16,16,16,16,16,16,16,2020-01-22,Wed,Premier League,Matchweek 24,Home,L 0–2,Manchester Utd,Burnley,Y,DM,90,0,0,0,0,0,0,0,0,104.0,0.0,1,0.0,0.0,0.0,0.1,5.0,0.0,84.0,97.0,86.6,12.0,66.0,6.0,1.0,1.0,/en/matches/709e2aa4/Manchester-United-Burnley-January-22-2020-Premier-League,0.0,0.6666666666666666,0.5
17,17,17,17,17,17,17,2020-01-26,Sun,FA Cup,Fourth round,Away,W 6–0,Manchester Utd,Tranmere Rovers,Y,DM,45,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,/en/matches/08ec40e9/Tranmere-Rovers-Manchester-United-January-26-2020-FA-Cup,1.0,0.3333333333333333,0.5
18,18,18,18,18,18,18,2020-01-29,Wed,EFL Cup,Semi-finals,Away,W 1–0,Manchester Utd,Manchester City,Y,DM,75,1,0,0,0,1,1,2,1,,,0,,,,,,,,,,,,,,,/en/matches/60171fc5/Manchester-Derby-Manchester-City-Manchester-United-January-29-2020-EFL-Cup,1.0,0.3333333333333333,0.5
19,19,19,19,19,19,19,2020-02-17,Mon,Premier League,Matchweek 26,Away,W 2–0,Manchester Utd,Chelsea,Y,CM,90,0,0,0,0,0,0,0,0,51.0,1.0,1,3.0,0.0,0.0,0.0,1.0,0.0,34.0,40.0,85.0,4.0,20.0,0.0,0.0,0.0,/en/matches/2619bcb9/Chelsea-Manchester-United-February-17-2020-Premier-League,1.0,0.6666666666666666,0.5
20,20,20,20,20,20,20,2020-02-20,Thu,Europa Lg,Round of 32,Away,D 1–1,eng Manchester Utd,be Club Brugge,Y,"CM,DM",90,0,0,0,0,1,0,0,0,91.0,4.0,2,1.0,0.1,0.1,0.1,4.0,0.0,67.0,78.0,85.9,5.0,44.0,1.0,1.0,1.0,/en/matches/3547465e/Club-Brugge-Manchester-United-February-20-2020-Europa-League,0.5,1.0,0.5
21,21,21,21,21,21,21,2020-02-23,Sun,Premier League,Matchweek 27,Home,W 3–0,Manchester Utd,Watford,Y,DM,90,0,0,0,0,0,0,0,0,88.0,3.0,3,2.0,0.0,0.0,0.3,7.0,0.0,60.0,75.0,80.0,11.0,46.0,3.0,1.0,0.0,/en/matches/835d0c36/Manchester-United-Watford-February-23-2020-Premier-League,1.0,0.8333333333333334,0.5
22,22,22,22,22,22,22,2020-03-01,Sun,Premier League,Matchweek 28,Away,D 1–1,Manchester Utd,Everton,Y,DM,90,0,1,0,0,2,1,0,0,69.0,4.0,4,2.0,0.1,0.1,0.1,2.0,1.0,43.0,52.0,82.7,8.0,29.0,1.0,0.0,0.0,/en/matches/ea2c2272/Everton-Manchester-United-March-1-2020-Premier-League,0.5,0.8333333333333334,0.5
23,23,23,23,23,23,23,2020-03-08,Sun,Premier League,Matchweek 29,Home,W 2–0,Manchester Utd,Manchester City,Y,CM,90,0,0,0,0,1,0,0,0,48.0,1.0,3,2.0,0.0,0.0,0.0,3.0,0.0,24.0,36.0,66.7,2.0,19.0,0.0,2.0,1.0,/en/matches/04416d35/Manchester-Derby-Manchester-United-Manchester-City-March-8-2020-Premier-League,1.0,0.6666666666666666,0.5
24,24,24,24,24,24,24,2020-06-19,Fri,Premier League,Matchweek 30,Away,D 1–1,Manchester Utd,Tottenham,N,DM,13,0,0,0,0,0,0,0,0,13.0,1.0,0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,10.0,90.0,3.0,7.0,1.0,1.0,1.0,/en/matches/973a441a/Tottenham-Hotspur-Manchester-United-June-19-2020-Premier-League,0.5,0.8333333333333334,0.5
25,25,25,25,25,25,25,2020-06-24,Wed,Premier League,Matchweek 31,Home,W 3–0,Manchester Utd,Sheffield Utd,Y,DM,90,0,0,0,0,0,0,0,0,101.0,0.0,0,0.0,0.0,0.0,0.1,3.0,0.0,95.0,99.0,96.0,6.0,72.0,3.0,3.0,2.0,/en/matches/54cdce8b/Manchester-United-Sheffield-United-June-24-2020-Premier-League,1.0,0.6666666666666666,0.5
26,26,26,26,26,26,26,2020-06-27,Sat,FA Cup,Quarter-finals,Away,W 2–1,Manchester Utd,Norwich City,N,,43,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/3911b480/Norwich-City-Manchester-United-June-27-2020-FA-Cup,1.0,0.8333333333333334,0.5
27,27,27,27,27,27,27,2020-06-30,Tue,Premier League,Matchweek 32,Away,W 3–0,Manchester Utd,Brighton,Y,DM,90,0,0,0,0,0,0,0,0,100.0,2.0,1,2.0,0.0,0.0,0.0,2.0,1.0,83.0,89.0,93.3,6.0,62.0,1.0,1.0,1.0,/en/matches/be321c59/Brighton-and-Hove-Albion-Manchester-United-June-30-2020-Premier-League,1.0,0.8333333333333334,0.5
28,28,28,28,28,28,28,2020-07-04,Sat,Premier League,Matchweek 33,Home,W 5–2,Manchester Utd,Bournemouth,Y,DM,66,0,1,0,0,0,0,0,0,82.0,4.0,0,0.0,0.0,0.0,0.1,5.0,2.0,71.0,77.0,92.2,6.0,63.0,9.0,1.0,1.0,/en/matches/8bed0062/Manchester-United-Bournemouth-July-4-2020-Premier-League,1.0,1.0,0.5
29,29,29,29,29,29,29,2020-07-09,Thu,Premier League,Matchweek 34,Away,W 3–0,Manchester Utd,Aston Villa,Y,DM,65,0,0,0,0,0,0,1,0,70.0,2.0,1,0.0,0.0,0.0,0.1,1.0,0.0,57.0,64.0,89.1,5.0,37.0,1.0,0.0,0.0,/en/matches/61422f26/Aston-Villa-Manchester-United-July-9-2020-Premier-League,1.0,1.0,0.5
30,30,30,30,30,30,30,2020-07-13,Mon,Premier League,Matchweek 35,Home,D 2–2,Manchester Utd,Southampton,Y,DM,90,0,0,0,0,0,0,0,0,75.0,5.0,2,1.0,0.0,0.0,0.0,1.0,0.0,51.0,60.0,85.0,2.0,52.0,0.0,0.0,0.0,/en/matches/668c9423/Manchester-United-Southampton-July-13-2020-Premier-League,0.5,1.0,0.5
31,31,31,31,31,31,31,2020-07-16,Thu,Premier League,Matchweek 36,Away,W 2–0,Manchester Utd,Crystal Palace,N,DM,28,0,0,0,0,0,0,0,0,34.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,30.0,31.0,96.8,1.0,17.0,0.0,0.0,0.0,/en/matches/69a16f9d/Crystal-Palace-Manchester-United-July-16-2020-Premier-League,1.0,0.8333333333333334,0.5
32,32,32,32,32,32,32,2020-07-19,Sun,FA Cup,Semi-finals,Neutral,L 1–3,Manchester Utd,Chelsea,Y,DM,90,0,0,0,0,1,0,0,0,,,1,,,,,,,,,,,,,,,/en/matches/777ab883/Manchester-United-Chelsea-July-19-2020-FA-Cup,0.0,0.8333333333333334,0.5
33,33,33,33,33,33,33,2020-07-22,Wed,Premier League,Matchweek 37,Home,D 1–1,Manchester Utd,West Ham,Y,DM,90,0,0,0,0,0,0,0,0,111.0,2.0,1,3.0,0.0,0.0,0.0,3.0,0.0,89.0,97.0,91.8,11.0,76.0,3.0,1.0,0.0,/en/matches/bf25e016/Manchester-United-West-Ham-United-July-22-2020-Premier-League,0.5,0.5,0.5
34,34,34,34,34,34,34,2020-07-26,Sun,Premier League,Matchweek 38,Away,W 2–0,Manchester Utd,Leicester City,Y,DM,90,0,0,0,0,0,0,1,0,80.0,5.0,2,2.0,0.0,0.0,0.0,1.0,0.0,61.0,71.0,85.9,4.0,59.0,0.0,0.0,0.0,/en/matches/3873cc78/Leicester-City-Manchester-United-July-26-2020-Premier-League,1.0,0.5,0.5
35,35,35,35,35,35,35,2020-08-10,Mon,Europa Lg,Quarter-finals,Home,W 1–0,eng Manchester Utd,dk FC Copenhagen,N,DM,51,0,0,0,0,0,0,0,0,49.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,39.0,44.0,88.6,2.0,29.0,2.0,1.0,1.0,/en/matches/f7281bb5/Manchester-United-FC-Copenhagen-August-10-2020-Europa-League,1.0,0.5,0.5
