,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
10,10,10,10,10,10,10,2023-02-14,Tue,Championship,Matchweek 32,Home,L 0–3,QPR,Sunderland,Y,FW,90,0,0,0,0,1.0,0.0,1,0,30.0,1.0,0.0,0.0,0.1,0.1,0.2,2.0,0.0,19.0,23.0,82.6,3.0,17.0,2.0,3.0,1.0,/en/matches/a71fb516/Queens-Park-Rangers-Sunderland-February-14-2023-Championship,0.0,0.1666666666666666,0.5
11,11,11,11,11,11,11,2023-02-18,Sat,Championship,Matchweek 33,Away,L 1–3,QPR,Middlesbrough,Y,FW,90,0,0,0,0,0.0,0.0,0,0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,66.7,2.0,11.0,1.0,1.0,0.0,/en/matches/596442a6/Middlesbrough-Queens-Park-Rangers-February-18-2023-Championship,0.0,0.1666666666666666,0.5
12,12,12,12,12,12,12,2023-02-25,Sat,Championship,Matchweek 34,Home,L 1–3,QPR,Blackburn,Y,"RW,FW",90,0,0,0,0,1.0,0.0,1,0,43.0,0.0,1.0,1.0,0.1,0.1,0.0,0.0,0.0,15.0,26.0,57.7,0.0,12.0,2.0,2.0,0.0,/en/matches/430390f3/Queens-Park-Rangers-Blackburn-Rovers-February-25-2023-Championship,0.0,0.0,0.5
13,13,13,13,13,13,13,2023-03-04,Sat,Championship,Matchweek 35,Away,L 1–3,QPR,Rotherham Utd,Y,LW,90,1,0,1,1,1.0,0.0,0,0,34.0,2.0,0.0,1.0,0.8,0.0,0.1,3.0,0.0,12.0,21.0,57.1,1.0,10.0,0.0,3.0,1.0,/en/matches/5c16aba7/Rotherham-United-Queens-Park-Rangers-March-4-2023-Championship,0.0,0.0,0.5
14,14,14,14,14,14,14,2023-03-11,Sat,Championship,Matchweek 36,Home,W 1–0,QPR,Watford,Y,CM,90,0,0,0,0,2.0,0.0,1,0,32.0,1.0,1.0,0.0,0.1,0.1,0.0,3.0,0.0,8.0,17.0,47.1,0.0,18.0,4.0,4.0,3.0,/en/matches/f3bd528e/Queens-Park-Rangers-Watford-March-11-2023-Championship,1.0,0.0,0.5
15,15,15,15,15,15,15,2023-03-14,Tue,Championship,Matchweek 37,Away,L 1–6,QPR,Blackpool,Y,"CM,AM",67,0,0,0,0,0.0,0.0,0,0,21.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,14.0,64.3,0.0,9.0,0.0,0.0,0.0,/en/matches/907275dc/Blackpool-Queens-Park-Rangers-March-14-2023-Championship,0.0,0.3333333333333333,0.5
16,16,16,16,16,16,16,2023-03-18,Sat,Championship,Matchweek 38,Home,L 0–1,QPR,Birmingham City,Y,CM,81,0,0,0,0,0.0,0.0,0,0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,53.8,0.0,8.0,1.0,0.0,0.0,/en/matches/6618bc52/Queens-Park-Rangers-Birmingham-City-March-18-2023-Championship,0.0,0.3333333333333333,0.5
17,17,17,17,17,17,17,2023-04-01,Sat,Championship,Matchweek 39,Away,L 0–1,QPR,Wigan Athletic,N,RW,25,0,0,0,0,0.0,0.0,0,0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,50.0,0.0,5.0,1.0,0.0,0.0,/en/matches/a35a56ff/Wigan-Athletic-Queens-Park-Rangers-April-1-2023-Championship,0.0,0.3333333333333333,0.5
18,18,18,18,18,18,18,2023-04-07,Fri,Championship,Matchweek 40,Home,L 0–2,QPR,Preston,N,WB,24,0,0,0,0,0.0,0.0,0,0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,75.0,0.0,6.0,0.0,0.0,0.0,/en/matches/70ad32e3/Queens-Park-Rangers-Preston-North-End-April-7-2023-Championship,0.0,0.0,0.5
19,19,19,19,19,19,19,2023-04-10,Mon,Championship,Matchweek 41,Away,D 2–2,QPR,West Brom,N,RW,20,0,0,0,0,0.0,0.0,1,0,7.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,0.0,5.0,6.0,83.3,3.0,5.0,0.0,1.0,0.0,/en/matches/fdef71cb/West-Bromwich-Albion-Queens-Park-Rangers-April-10-2023-Championship,0.5,0.0,0.5
20,20,20,20,20,20,20,2023-04-15,Sat,Championship,Matchweek 42,Home,L 0–3,QPR,Coventry City,N,FW,19,0,0,0,0,0.0,0.0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,7.0,71.4,0.0,5.0,0.0,0.0,0.0,/en/matches/03635f33/Queens-Park-Rangers-Coventry-City-April-15-2023-Championship,0.0,0.1666666666666666,0.5
21,21,21,21,21,21,21,2023-04-19,Wed,Championship,Matchweek 43,Home,D 1–1,QPR,Norwich City,Y,"RM,FW",90,0,0,0,0,0.0,0.0,0,0,27.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,45.5,1.0,14.0,1.0,1.0,0.0,/en/matches/8e8c67e2/Queens-Park-Rangers-Norwich-City-April-19-2023-Championship,0.5,0.1666666666666666,0.5
22,22,22,22,22,22,22,2023-04-22,Sat,Championship,Matchweek 44,Away,W 2–1,QPR,Burnley,Y,FW,90,0,1,0,0,1.0,1.0,0,0,26.0,1.0,0.0,2.0,0.0,0.0,0.4,1.0,1.0,7.0,15.0,46.7,1.0,8.0,3.0,5.0,2.0,/en/matches/7ac5a3b0/Burnley-Queens-Park-Rangers-April-22-2023-Championship,1.0,0.3333333333333333,0.5
23,23,23,23,23,23,23,2023-04-29,Sat,Championship,Matchweek 45,Away,W 1–0,QPR,Stoke City,Y,"FW,RM",90,0,0,0,0,1.0,1.0,0,0,21.0,0.0,1.0,1.0,0.1,0.1,0.0,1.0,0.0,7.0,13.0,53.8,3.0,12.0,0.0,2.0,1.0,/en/matches/f10a0a2b/Stoke-City-Queens-Park-Rangers-April-29-2023-Championship,1.0,0.5,0.5
24,24,24,24,24,24,24,2023-05-08,Mon,Championship,Matchweek 46,Home,L 0–2,QPR,Bristol City,N,RW,31,0,0,0,0,0.0,0.0,0,0,11.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,5.0,8.0,62.5,0.0,7.0,0.0,1.0,0.0,/en/matches/57e26fb0/Queens-Park-Rangers-Bristol-City-May-8-2023-Championship,0.0,0.8333333333333334,0.5
