,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
10,10,10,10,10,10,2021-01-10,Sun,FA Cup,Third round proper,Home,W 3–0,Manchester City,Birmingham City,N,,16,0,0,0,0,1.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/49582567/Manchester-City-Birmingham-City-January-10-2021-FA-Cup,1.0,0.8333333333333334,0.5
11,11,11,11,11,11,2021-01-18,Mon,PL2 — Div. 1,Matchweek 14,Away,W 4–0,Manchester City,Derby County,Y,AM,80,3,0,0,0,,,0,1,,,,,,,,,,,,,,,,,,/en/matches/5c6712e7/Derby-County-U23-Manchester-City-U23-January-18-2021-Premier-League-2----Division-1,1.0,0.8333333333333334,0.5
12,12,12,12,12,12,2021-02-15,Mon,PL2 — Div. 1,Matchweek 18,Away,W 6–1,Manchester City,Leicester City,Y,FW,90,2,2,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/17055011/Leicester-City-U23-Manchester-City-U23-February-15-2021-Premier-League-2----Division-1,1.0,0.8333333333333334,0.5
13,13,13,13,13,13,2021-02-19,Fri,PL2 — Div. 1,Matchweek 19,Away,W 2–0,Manchester City,Arsenal,Y,FW,90,2,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/6c330f43/Arsenal-U23-Manchester-City-U23-February-19-2021-Premier-League-2----Division-1,1.0,1.0,0.5
14,14,14,14,14,14,2021-02-26,Fri,PL2 — Div. 1,Matchweek 20,Away,W 3–1,Manchester City,Brighton,Y,FW,90,2,0,1,1,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/953243e2/Brighton-and-Hove-Albion-U23-Manchester-City-U23-February-26-2021-Premier-League-2----Division-1,1.0,1.0,0.5
15,15,15,15,15,15,2021-03-08,Mon,PL2 — Div. 1,Matchweek 12,Home,W 5–0,Manchester City,West Ham,Y,FW,90,1,1,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/83b795c4/Manchester-City-U23-West-Ham-United-U23-March-8-2021-Premier-League-2----Division-1,1.0,1.0,0.5
16,16,16,16,16,16,2021-03-15,Mon,PL2 — Div. 1,Matchweek 21,Home,W 7–1,Manchester City,Southampton,Y,FW,90,3,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/3a5d0e62/Manchester-City-U23-Southampton-U23-March-15-2021-Premier-League-2----Division-1,1.0,1.0,0.5
17,17,17,17,17,17,2021-03-21,Sun,PL2 — Div. 1,Matchweek 22,Away,D 2–2,Manchester City,Chelsea,Y,FW,90,1,0,0,0,,,1,0,,,,,,,,,,,,,,,,,,/en/matches/3c4cfe2a/Chelsea-U23-Manchester-City-U23-March-21-2021-Premier-League-2----Division-1,0.5,1.0,0.5
18,18,18,18,18,18,2021-04-09,Fri,PL2 — Div. 1,Matchweek 23,Home,W 3–2,Manchester City,Liverpool,Y,FW,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/d1dfa621/Manchester-City-U23-Liverpool-U23-April-9-2021-Premier-League-2----Division-1,1.0,0.8333333333333334,0.5
19,19,19,19,19,19,2021-04-16,Fri,PL2 — Div. 1,Matchweek 24,Home,W 3–0,Manchester City,Manchester Utd,Y,FW,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/c1f3ad47/Manchester-City-U23-Manchester-United-U23-April-16-2021-Premier-League-2----Division-1,1.0,0.8333333333333334,0.5
20,20,20,20,20,20,2021-04-23,Fri,PL2 — Div. 1,Matchweek 25,Away,W 1–0,Manchester City,West Ham,Y,FW,69,0,0,0,1,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/98699318/West-Ham-United-U23-Manchester-City-U23-April-23-2021-Premier-League-2----Division-1,1.0,0.8333333333333334,0.5
21,21,21,21,21,21,2021-04-30,Fri,PL2 — Div. 1,Matchweek 26,Home,W 4–1,Manchester City,Tottenham,Y,FW,90,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/b276a05b/Manchester-City-U23-Tottenham-Hotspur-U23-April-30-2021-Premier-League-2----Division-1,1.0,1.0,0.5
22,22,22,22,22,22,2021-05-07,Fri,PL2 — Div. 1,Matchweek 13,Away,W 6–1,Manchester City,Tottenham,Y,LW,90,3,1,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/dce94fba/Tottenham-Hotspur-U23-Manchester-City-U23-May-7-2021-Premier-League-2----Division-1,1.0,1.0,0.5
