,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
14,14,14,14,14,14,14,14,14,14,14,14,2020-12-06,Sun,Premier League,Matchweek 11,Home,W 2–0,Tottenham,Arsenal,N,CB,1,0,0,0,0,0.0,0.0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,/en/matches/35abfa2f/North-London-Derby-Tottenham-Hotspur-Arsenal-December-6-2020-Premier-League,1.0,0.8333333333333334,0.4358974358974358
15,15,15,15,15,15,15,15,15,15,15,15,2021-01-10,Sun,FA Cup,Third round proper,Away,W 5–0,Tottenham,Marine,Y,CB,90,0,0,0,0,0.0,0.0,0,0,,,3.0,,,,,,,,,,,,,,,/en/matches/a8feb6b7/Marine-Tottenham-Hotspur-January-10-2021-FA-Cup,1.0,0.8333333333333334,0.5
16,16,16,16,16,16,16,16,16,16,16,16,2021-01-17,Sun,Premier League,Matchweek 19,Away,W 3–1,Tottenham,Sheffield Utd,Y,CB,90,0,0,0,0,0.0,0.0,0,0,89.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,67.0,82.0,81.7,2.0,52.0,0.0,0.0,0.0,/en/matches/c52b1c4f/Sheffield-United-Tottenham-Hotspur-January-17-2021-Premier-League,1.0,0.8333333333333334,0.5
17,17,17,17,17,17,17,17,17,17,17,17,2021-01-25,Mon,FA Cup,Fourth round proper,Away,W 4–1,Tottenham,Wycombe,N,,1,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/1561819d/Wycombe-Wanderers-Tottenham-Hotspur-January-25-2021-FA-Cup,1.0,1.0,0.5
18,18,18,18,18,18,18,18,18,18,18,18,2021-01-28,Thu,Premier League,Matchweek 20,Home,L 1–3,Tottenham,Liverpool,Y,CB,90,0,0,0,0,0.0,0.0,0,0,72.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,56.0,92.9,1.0,37.0,0.0,0.0,0.0,/en/matches/17bac3d1/Tottenham-Hotspur-Liverpool-January-28-2021-Premier-League,0.0,1.0,0.5
19,19,19,19,19,19,19,19,19,19,19,19,2021-01-31,Sun,Premier League,Matchweek 21,Away,L 0–1,Tottenham,Brighton,Y,CB,90,0,0,0,0,0.0,0.0,0,0,75.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,67.0,71.0,94.4,1.0,54.0,1.0,0.0,0.0,/en/matches/4663c253/Brighton-and-Hove-Albion-Tottenham-Hotspur-January-31-2021-Premier-League,0.0,0.6666666666666666,0.5
20,20,20,20,20,20,20,20,20,20,20,20,2021-03-21,Sun,Premier League,Matchweek 18,Away,W 2–0,Tottenham,Aston Villa,Y,CB,90,0,0,0,0,1.0,0.0,0,0,52.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,36.0,42.0,85.7,3.0,28.0,0.0,0.0,0.0,/en/matches/faf3633c/Aston-Villa-Tottenham-Hotspur-March-21-2021-Premier-League,1.0,0.3333333333333333,0.5
21,21,21,21,21,21,21,21,21,21,21,21,2021-03-24,Wed,WCQ,First round,Away,L 1–3,wls Wales,be Belgium,Y,CB,90,0,0,0,0,0.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/9eafdb50/Belgium-Wales-March-24-2021-WCQ----UEFA-M,0.0,0.3333333333333333,0.5
22,22,22,22,22,22,22,22,22,22,22,22,2021-03-30,Tue,WCQ,First round,Home,W 1–0,wls Wales,cz Czech Republic,Y,CB,90,0,0,0,0,1.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/19951036/Wales-Czech-Republic-March-30-2021-WCQ----UEFA-M,1.0,0.3333333333333333,0.5
23,23,23,23,23,23,23,23,23,23,23,23,2021-04-04,Sun,Premier League,Matchweek 30,Away,D 2–2,Tottenham,Newcastle Utd,Y,CB,90,0,0,0,0,0.0,0.0,0,0,77.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,50.0,55.0,90.9,2.0,30.0,0.0,0.0,0.0,/en/matches/7a399858/Newcastle-United-Tottenham-Hotspur-April-4-2021-Premier-League,0.5,0.6666666666666666,0.5
24,24,24,24,24,24,24,24,24,24,24,24,2021-04-11,Sun,Premier League,Matchweek 31,Home,L 1–3,Tottenham,Manchester Utd,Y,CB,90,0,0,0,0,0.0,0.0,0,0,43.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,31.0,33.0,93.9,1.0,17.0,1.0,0.0,0.0,/en/matches/a51d567c/Tottenham-Hotspur-Manchester-United-April-11-2021-Premier-League,0.0,0.5,0.5
25,25,25,25,25,25,25,25,25,25,25,25,2021-04-16,Fri,Premier League,Matchweek 32,Away,D 2–2,Tottenham,Everton,Y,CB,90,0,0,0,0,0.0,0.0,0,0,49.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,41.0,82.9,0.0,18.0,0.0,0.0,0.0,/en/matches/ebeb462d/Everton-Tottenham-Hotspur-April-16-2021-Premier-League,0.5,0.5,0.5
26,26,26,26,26,26,26,26,26,26,26,26,2021-05-23,Sun,Premier League,Matchweek 38,Away,W 4–2,Tottenham,Leicester City,N,LW,1,0,0,0,0,0.0,0.0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,/en/matches/0d04cd74/Leicester-City-Tottenham-Hotspur-May-23-2021-Premier-League,1.0,0.3333333333333333,0.5
27,27,27,27,27,27,27,27,27,27,27,27,2021-06-02,Wed,Friendlies (M),Friendlies (M),Away,L 0–3,wls Wales,fr France,Y,CB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/b15df019/France-Wales-June-2-2021-Friendlies-M,0.0,0.5,0.5
28,28,28,28,28,28,28,28,28,28,28,28,2021-06-05,Sat,Friendlies (M),Friendlies (M),Home,D 0–0,wls Wales,al Albania,N,,30,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/dd16e8c2/Wales-Albania-June-5-2021-Friendlies-M,0.5,0.5,0.5
29,29,29,29,29,29,29,29,29,29,29,29,2021-06-12,Sat,UEFA Euro,Group stage,Neutral,D 1–1,wls Wales,ch Switzerland,Y,CB,90,0,0,0,0,0.0,0.0,0,0,38.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,26.0,92.3,2.0,21.0,0.0,0.0,0.0,/en/matches/d9eaa85c/Wales-Switzerland-June-12-2021-UEFA-Euro,0.5,0.5,0.5
30,30,30,30,30,30,30,30,30,30,30,30,2021-06-16,Wed,UEFA Euro,Group stage,Neutral,W 2–0,wls Wales,tr Türkiye,Y,CB,90,0,0,0,0,0.0,0.0,0,0,33.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,24.0,75.0,0.0,17.0,1.0,0.0,0.0,/en/matches/f09b64db/Turkiye-Wales-June-16-2021-UEFA-Euro,1.0,0.3333333333333333,0.5
31,31,31,31,31,31,31,31,31,31,31,31,2021-06-20,Sun,UEFA Euro,Group stage,Neutral,L 0–1,wls Wales,it Italy,Y,CB,90,0,0,0,0,1.0,1.0,0,0,34.0,0.0,1.0,2.0,0.0,0.0,0.4,1.0,0.0,19.0,23.0,82.6,0.0,19.0,0.0,0.0,0.0,/en/matches/b756c626/Italy-Wales-June-20-2021-UEFA-Euro,0.0,0.6666666666666666,0.5
32,32,32,32,32,32,32,32,32,32,32,32,2021-06-26,Sat,UEFA Euro,Round of 16,Neutral,L 0–4,wls Wales,dk Denmark,Y,CB,90,0,0,0,0,0.0,0.0,1,0,56.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,36.0,43.0,83.7,3.0,25.0,0.0,0.0,0.0,/en/matches/b5659aa3/Wales-Denmark-June-26-2021-UEFA-Euro,0.0,0.5,0.5
