,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
10,10,10,10,10,2022-02-04,Fri,Ligue 1,Matchweek 23,Home,W 5–2,Marseille,Angers,Y,LB,63,0,0,0,0,0.0,0.0,0,0,32.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,28.0,82.1,0.0,19.0,2.0,0.0,0.0,/en/matches/bbec940d/Marseille-Angers-February-4-2022-Ligue-1,1.0,0.3333333333333333,0.5
11,11,11,11,11,2022-02-13,Sun,Ligue 1,Matchweek 24,Away,W 2–1,Marseille,Metz,N,LB,15,0,1,0,0,0.0,0.0,0,0,10.0,0.0,0.0,1.0,0.0,0.0,0.1,1.0,1.0,6.0,8.0,75.0,1.0,4.0,1.0,0.0,0.0,/en/matches/109454dd/Metz-Marseille-February-13-2022-Ligue-1,1.0,0.3333333333333333,0.5
12,12,12,12,12,2022-02-20,Sun,Ligue 1,Matchweek 25,Home,L 0–2,Marseille,Clermont Foot,Y,LB,62,0,0,0,0,0.0,0.0,0,0,44.0,0.0,0.0,0.0,0.0,0.0,0.1,2.0,0.0,38.0,40.0,95.0,4.0,33.0,3.0,0.0,0.0,/en/matches/fed140ea/Marseille-Clermont-Foot-February-20-2022-Ligue-1,0.0,0.6666666666666666,0.5
13,13,13,13,13,2022-02-27,Sun,Ligue 1,Matchweek 26,Away,D 1–1,Marseille,Troyes,N,LB,4,0,0,0,0,0.0,0.0,0,0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,50.0,0.0,4.0,0.0,0.0,0.0,/en/matches/14d51e3d/Troyes-Marseille-February-27-2022-Ligue-1,0.5,0.6666666666666666,0.5
14,14,14,14,14,2022-03-06,Sun,Ligue 1,Matchweek 27,Home,L 0–1,Marseille,Monaco,N,LB,11,0,0,0,0,0.0,0.0,0,0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,75.0,0.0,3.0,1.0,0.0,0.0,/en/matches/1ae7d5b8/Marseille-Monaco-March-6-2022-Ligue-1,0.0,0.5,0.5
15,15,15,15,15,2022-03-10,Thu,Conf Lg,Round of 16,Home,W 2–1,fr Marseille,ch Basel,Y,LB,77,0,0,0,0,0.0,0.0,0,0,65.0,1.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,52.0,62.0,83.9,8.0,44.0,0.0,2.0,2.0,/en/matches/8003338a/Marseille-Basel-March-10-2022-Europa-Conference-League,1.0,0.1666666666666666,0.5
16,16,16,16,16,2022-03-13,Sun,Ligue 1,Matchweek 28,Away,W 4–1,Marseille,Brest,Y,LB,69,0,0,0,0,0.0,0.0,0,0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,25.0,64.0,0.0,21.0,0.0,0.0,0.0,/en/matches/80720d17/Brest-Marseille-March-13-2022-Ligue-1,1.0,0.5,0.5
17,17,17,17,17,2022-03-20,Sun,Ligue 1,Matchweek 29,Home,W 2–1,Marseille,Nice,N,FW,13,0,0,0,0,0.0,0.0,0,0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,71.4,1.0,4.0,0.0,0.0,0.0,/en/matches/803531fb/Marseille-Nice-March-20-2022-Ligue-1,1.0,0.6666666666666666,0.5
18,18,18,18,18,2022-03-25,Fri,Friendlies (M),Friendlies (M),Neutral,L 0–1,ba Bosnia & Herz'na,ge Georgia,Y,DM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/a0d23ab1/Bosnia-and-Herzegovina-Georgia-March-25-2022-Friendlies-M,0.0,1.0,0.5
19,19,19,19,19,2022-03-29,Tue,Friendlies (M),Friendlies (M),Neutral,W 1–0,ba Bosnia & Herz'na,lu Luxembourg,Y*,CB,81,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/b6971213/Bosnia-and-Herzegovina-Luxembourg-March-29-2022-Friendlies-M,1.0,0.6666666666666666,0.5
20,20,20,20,20,2022-04-03,Sun,Ligue 1,Matchweek 30,Away,W 4–2,Marseille,Saint-Étienne,Y,LB,45,0,0,0,0,0.0,0.0,0,0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,25.0,31.0,80.6,3.0,24.0,0.0,0.0,0.0,/en/matches/414e7ec5/Saint-Etienne-Marseille-April-3-2022-Ligue-1,1.0,0.6666666666666666,0.5
21,21,21,21,21,2022-04-07,Thu,Conf Lg,Quarter-finals,Home,W 2–1,fr Marseille,gr PAOK,Y,LB,62,0,0,0,0,0.0,0.0,0,0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,42.0,45.0,93.3,3.0,39.0,0.0,0.0,0.0,/en/matches/f0459dca/Marseille-PAOK-April-7-2022-Europa-Conference-League,1.0,0.6666666666666666,0.5
22,22,22,22,22,2022-04-10,Sun,Ligue 1,Matchweek 31,Home,W 2–0,Marseille,Montpellier,N,LB,12,0,0,0,0,0.0,0.0,0,0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,10.0,80.0,2.0,3.0,1.0,0.0,0.0,/en/matches/021e8099/Marseille-Montpellier-April-10-2022-Ligue-1,1.0,1.0,0.5
23,23,23,23,23,2022-04-14,Thu,Conf Lg,Quarter-finals,Away,W 1–0,fr Marseille,gr PAOK,N,"LB,FW",3,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,/en/matches/e0e58cc3/PAOK-Marseille-April-14-2022-Europa-Conference-League,1.0,1.0,0.5
24,24,24,24,24,2022-04-20,Wed,Ligue 1,Matchweek 33,Home,W 3–2,Marseille,Nantes,N,"LB,RW",1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,/en/matches/e9a82393/Marseille-Nantes-April-20-2022-Ligue-1,1.0,1.0,0.5
25,25,25,25,25,2022-04-24,Sun,Ligue 1,Matchweek 34,Away,W 1–0,Marseille,Reims,Y,LB,45,0,0,0,0,0.0,0.0,0,0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,32.0,78.1,1.0,28.0,0.0,0.0,0.0,/en/matches/6e980607/Reims-Marseille-April-24-2022-Ligue-1,1.0,1.0,0.5
26,26,26,26,26,2022-05-01,Sun,Ligue 1,Matchweek 35,Home,L 0–3,Marseille,Lyon,Y,LB,61,0,0,0,0,0.0,0.0,0,0,37.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,33.0,66.7,0.0,29.0,2.0,1.0,0.0,/en/matches/d2d724d2/Choc-des-Olympiques-Marseille-Lyon-May-1-2022-Ligue-1,0.0,1.0,0.5
27,27,27,27,27,2022-05-08,Sun,Ligue 1,Matchweek 36,Away,W 3–0,Marseille,Lorient,N,LB,38,0,0,0,0,0.0,0.0,0,0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,20.0,80.0,0.0,20.0,0.0,0.0,0.0,/en/matches/e355f0ea/Lorient-Marseille-May-8-2022-Ligue-1,1.0,0.6666666666666666,0.5
28,28,28,28,28,2022-05-21,Sat,Ligue 1,Matchweek 38,Home,W 4–0,Marseille,Strasbourg,N,DM,1,0,0,0,0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,1.0,1.0,0.0,0.0,0.0,/en/matches/e8335e4c/Marseille-Strasbourg-May-21-2022-Ligue-1,1.0,0.6666666666666666,0.5
29,29,29,29,29,2022-06-04,Sat,UEFA Nations League,League B,Away,D 1–1,ba Bosnia & Herz'na,fi Finland,Y,LB,90,0,0,0,0,0.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/897f086f/Finland-Bosnia-and-Herzegovina-June-4-2022-UEFA-Nations-League,0.5,0.6666666666666666,0.5
30,30,30,30,30,2022-06-07,Tue,UEFA Nations League,League B,Home,W 1–0,ba Bosnia & Herz'na,ro Romania,N,,24,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/dd675669/Bosnia-and-Herzegovina-Romania-June-7-2022-UEFA-Nations-League,1.0,0.8333333333333334,0.5
31,31,31,31,31,2022-06-11,Sat,UEFA Nations League,League B,Away,D 1–1,ba Bosnia & Herz'na,me Montenegro,Y,LB,67,0,0,0,0,0.0,0.0,1,0,,,0.0,,,,,,,,,,,,,,,/en/matches/98c13bb4/Montenegro-Bosnia-and-Herzegovina-June-11-2022-UEFA-Nations-League,0.5,0.8333333333333334,0.5
32,32,32,32,32,2022-06-14,Tue,UEFA Nations League,League B,Home,W 3–2,ba Bosnia & Herz'na,fi Finland,Y,LB,67,0,0,0,0,1.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/b1d60e30/Bosnia-and-Herzegovina-Finland-June-14-2022-UEFA-Nations-League,1.0,0.6666666666666666,0.5
