,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2019-10-12,Sat,UEFA Euro Qualifying,Group stage,Home,W 1–0,dk Denmark,ch Switzerland,Y,CB,86,0,0,0,0,0,0,0,0,,,3,,,,,,,,,,,,,,,/en/matches/5aadab38/Denmark-Switzerland-October-12-2019-UEFA-Euro-Qualifying,1.0,0.3333333333333333,0.5
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2019-11-15,Fri,UEFA Euro Qualifying,Group stage,Home,W 6–0,dk Denmark,gi Gibraltar,N,,13,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/dc1a1467/Denmark-Gibraltar-November-15-2019-UEFA-Euro-Qualifying,1.0,0.6666666666666666,0.5
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2019-11-18,Mon,UEFA Euro Qualifying,Group stage,Away,D 1–1,dk Denmark,ie Rep. of Ireland,N,,7,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/63439a80/Republic-of-Ireland-Denmark-November-18-2019-UEFA-Euro-Qualifying,0.5,1.0,0.5
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2019-11-27,Wed,Champions Lg,Group stage,Away,D 2–2,eng Chelsea,es Valencia,Y,CB,90,0,0,0,0,0,0,0,0,42.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,34.0,91.2,2.0,23.0,0.0,0.0,0.0,/en/matches/0cec9d94/Valencia-Chelsea-November-27-2019-Champions-League,0.5,0.8333333333333334,0.5
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2019-12-04,Wed,Premier League,Matchweek 15,Home,W 2–1,Chelsea,Aston Villa,Y,CB,90,0,0,0,0,0,0,0,0,76.0,2.0,2,1.0,0.0,0.0,0.0,0.0,0.0,65.0,68.0,95.6,2.0,49.0,0.0,0.0,0.0,/en/matches/3f316110/Chelsea-Aston-Villa-December-4-2019-Premier-League,1.0,0.6666666666666666,0.6025641025641025
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2019-12-07,Sat,Premier League,Matchweek 16,Away,L 1–3,Chelsea,Everton,Y,CB,90,0,0,0,0,2,0,0,0,92.0,0.0,2,0.0,0.1,0.1,0.0,1.0,0.0,75.0,81.0,92.6,2.0,67.0,0.0,0.0,0.0,/en/matches/1b69dd66/Everton-Chelsea-December-7-2019-Premier-League,0.0,0.6666666666666666,0.119047619047619
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2020-01-05,Sun,FA Cup,Third round,Home,W 2–0,Chelsea,Nott'ham Forest,Y,CB,90,0,0,0,0,1,0,0,0,,,1,,,,,,,,,,,,,,,/en/matches/1984176c/Chelsea-Nottingham-Forest-January-5-2020-FA-Cup,1.0,0.5,0.5
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,2020-01-11,Sat,Premier League,Matchweek 22,Home,W 3–0,Chelsea,Burnley,Y,CB,90,0,0,0,0,1,0,0,0,67.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,53.0,60.0,88.3,2.0,42.0,1.0,0.0,0.0,/en/matches/17a5a8ef/Chelsea-Burnley-January-11-2020-Premier-League,1.0,0.6666666666666666,0.5
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,2020-01-18,Sat,Premier League,Matchweek 23,Away,L 0–1,Chelsea,Newcastle Utd,Y,CB,90,0,0,0,0,0,0,0,0,81.0,2.0,2,0.0,0.0,0.0,0.0,2.0,0.0,65.0,75.0,86.7,3.0,53.0,2.0,0.0,0.0,/en/matches/e5a20f1e/Newcastle-United-Chelsea-January-18-2020-Premier-League,0.0,0.6666666666666666,0.5
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2020-01-21,Tue,Premier League,Matchweek 24,Home,D 2–2,Chelsea,Arsenal,Y,CB,90,0,0,0,0,1,0,1,0,82.0,3.0,0,0.0,0.2,0.2,0.1,1.0,0.0,68.0,73.0,93.2,10.0,59.0,1.0,0.0,0.0,/en/matches/38d058ad/North-West-London-Derby-Chelsea-Arsenal-January-21-2020-Premier-League,0.5,0.6666666666666666,0.5
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2020-02-01,Sat,Premier League,Matchweek 25,Away,D 2–2,Chelsea,Leicester City,Y,CB,90,0,0,0,0,0,0,0,0,63.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,45.0,57.0,78.9,2.0,38.0,0.0,0.0,0.0,/en/matches/270dc7ba/Leicester-City-Chelsea-February-1-2020-Premier-League,0.5,0.5,0.5
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,2020-02-17,Mon,Premier League,Matchweek 26,Home,L 0–2,Chelsea,Manchester Utd,Y,CB,45,0,0,0,0,0,0,0,0,30.0,4.0,1,0.0,0.0,0.0,0.0,1.0,0.0,21.0,24.0,87.5,0.0,15.0,0.0,0.0,0.0,/en/matches/2619bcb9/Chelsea-Manchester-United-February-17-2020-Premier-League,0.0,0.3333333333333333,0.5
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2020-02-22,Sat,Premier League,Matchweek 27,Home,W 2–1,Chelsea,Tottenham,Y,CB,90,0,0,0,0,0,0,1,0,61.0,4.0,2,1.0,0.0,0.0,0.0,0.0,0.0,45.0,52.0,86.5,0.0,41.0,0.0,0.0,0.0,/en/matches/fdd364a6/Chelsea-Tottenham-Hotspur-February-22-2020-Premier-League,1.0,0.3333333333333333,0.5
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,2020-02-25,Tue,Champions Lg,Round of 16,Home,L 0–3,eng Chelsea,de Bayern Munich,Y,CB,90,0,0,0,0,0,0,0,0,41.0,3.0,3,0.0,0.0,0.0,0.0,0.0,0.0,24.0,27.0,88.9,0.0,20.0,0.0,0.0,0.0,/en/matches/cb86e710/Chelsea-Bayern-Munich-February-25-2020-Champions-League,0.0,0.5,0.5
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,2020-02-29,Sat,Premier League,Matchweek 28,Away,D 2–2,Chelsea,Bournemouth,Y,CB,90,0,0,0,0,1,0,1,0,97.0,3.0,1,0.0,0.0,0.0,0.1,2.0,0.0,79.0,85.0,92.9,3.0,76.0,1.0,0.0,0.0,/en/matches/57d79762/Bournemouth-Chelsea-February-29-2020-Premier-League,0.5,0.3333333333333333,0.5
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2020-06-21,Sun,Premier League,Matchweek 30,Away,W 2–1,Chelsea,Aston Villa,Y,CB,90,0,0,0,0,0,0,0,0,105.0,0.0,1,0.0,0.0,0.0,0.0,1.0,1.0,94.0,100.0,94.0,11.0,63.0,2.0,0.0,0.0,/en/matches/827d4651/Aston-Villa-Chelsea-June-21-2020-Premier-League,1.0,0.5,0.5
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,2020-06-25,Thu,Premier League,Matchweek 31,Home,W 2–1,Chelsea,Manchester City,Y,CB,90,0,0,0,0,1,1,0,0,56.0,4.0,1,2.0,0.1,0.1,0.4,1.0,0.0,43.0,46.0,93.5,0.0,36.0,1.0,2.0,2.0,/en/matches/bc237647/Chelsea-Manchester-City-June-25-2020-Premier-League,1.0,0.5,0.5
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,2020-07-01,Wed,Premier League,Matchweek 32,Away,L 2–3,Chelsea,West Ham,Y,CB,90,0,0,0,0,0,0,0,0,100.0,1.0,2,1.0,0.0,0.0,0.0,0.0,0.0,83.0,93.0,89.2,7.0,76.0,4.0,1.0,1.0,/en/matches/5df18070/West-Ham-United-Chelsea-July-1-2020-Premier-League,0.0,0.8333333333333334,0.5
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,2020-07-04,Sat,Premier League,Matchweek 33,Home,W 3–0,Chelsea,Watford,Y,CB,90,0,0,0,0,0,0,0,0,114.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,103.0,107.0,96.3,11.0,82.0,4.0,0.0,0.0,/en/matches/ee7944f1/Chelsea-Watford-July-4-2020-Premier-League,1.0,0.6666666666666666,0.5
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,2020-07-07,Tue,Premier League,Matchweek 34,Away,W 3–2,Chelsea,Crystal Palace,Y,CB,90,0,0,0,0,0,0,0,0,50.0,0.0,4,2.0,0.0,0.0,0.0,0.0,0.0,38.0,40.0,95.0,1.0,24.0,0.0,0.0,0.0,/en/matches/61407f3d/Crystal-Palace-Chelsea-July-7-2020-Premier-League,1.0,0.6666666666666666,0.5
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,2020-07-11,Sat,Premier League,Matchweek 35,Away,L 0–3,Chelsea,Sheffield Utd,Y,CB,45,0,0,0,0,0,0,0,0,71.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,70.0,94.3,3.0,47.0,0.0,0.0,0.0,/en/matches/3f83499d/Sheffield-United-Chelsea-July-11-2020-Premier-League,0.0,0.6666666666666666,0.5
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,2020-08-01,Sat,FA Cup,Final,Neutral,L 1–2,Chelsea,Arsenal,N,,56,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,/en/matches/04ddece3/North-West-London-Derby-Arsenal-Chelsea-August-1-2020-FA-Cup,0.0,0.6666666666666666,0.5
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,2020-08-08,Sat,Champions Lg,Round of 16,Away,L 1–4,eng Chelsea,de Bayern Munich,Y,CB,90,0,0,0,0,0,0,0,0,47.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,38.0,41.0,92.7,0.0,30.0,0.0,0.0,0.0,/en/matches/a3601739/Bayern-Munich-Chelsea-August-8-2020-Champions-League,0.0,0.3333333333333333,0.5
