,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2022-12-04,Sun,World Cup,Round of 16,Neutral,W 3–0,eng England,sn Senegal,Y,RB,90,0,0,0,0,0,0,0,0,90.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,70.0,80.0,87.5,4.0,58.0,1.0,1.0,1.0,/en/matches/a323f701/England-Senegal-December-4-2022-FIFA-World-Cup,1.0,0.8333333333333334,0.5
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2022-12-10,Sat,World Cup,Quarter-finals,Neutral,L 1–2,eng England,fr France,Y,RB,90,0,0,0,0,0,0,0,0,50.0,1.0,1,2.0,0.0,0.0,0.0,2.0,0.0,43.0,47.0,91.5,7.0,33.0,2.0,2.0,1.0,/en/matches/6d4b58f5/England-France-December-10-2022-FIFA-World-Cup,0.0,1.0,0.5
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2023-01-05,Thu,Premier League,Matchweek 19,Away,W 1–0,Manchester City,Chelsea,Y,RB,45,0,0,0,0,0,0,0,0,50.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,48.0,83.3,3.0,36.0,1.0,0.0,0.0,/en/matches/eacda90c/Chelsea-Manchester-City-January-5-2023-Premier-League,1.0,0.6666666666666666,0.5
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,2023-01-08,Sun,FA Cup,Third round proper,Home,W 4–0,Manchester City,Chelsea,Y*,RB,90,0,1,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,/en/matches/b7265ef7/Manchester-City-Chelsea-January-8-2023-FA-Cup,1.0,0.6666666666666666,0.5
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,2023-01-11,Wed,EFL Cup,Quarter-finals,Away,L 0–2,Manchester City,Southampton,Y,CB,45,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/ce31c2c4/Southampton-Manchester-City-January-11-2023-EFL-Cup,0.0,0.6666666666666666,0.5
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2023-01-14,Sat,Premier League,Matchweek 20,Away,L 1–2,Manchester City,Manchester Utd,Y,RB,90,0,0,0,0,1,0,0,0,104.0,0.0,0,2.0,0.0,0.0,0.0,1.0,0.0,83.0,100.0,83.0,4.0,56.0,8.0,0.0,0.0,/en/matches/f0fd7541/Manchester-Derby-Manchester-United-Manchester-City-January-14-2023-Premier-League,0.0,0.6666666666666666,0.5
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2023-01-19,Thu,Premier League,Matchweek 7,Home,W 4–2,Manchester City,Tottenham,N,"RB,RM",8,0,0,0,0,0,0,0,0,9.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,9.0,88.9,0.0,4.0,0.0,0.0,0.0,/en/matches/847f0a9c/Manchester-City-Tottenham-Hotspur-January-19-2023-Premier-League,1.0,0.3333333333333333,0.5
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,2023-01-27,Fri,FA Cup,Fourth round proper,Home,W 1–0,Manchester City,Arsenal,N,,33,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,/en/matches/eeefddca/Manchester-City-Arsenal-January-27-2023-FA-Cup,1.0,0.3333333333333333,0.5
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2023-02-05,Sun,Premier League,Matchweek 22,Away,L 0–1,Manchester City,Tottenham,Y*,RB,90,0,0,0,0,1,1,1,0,90.0,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,71.0,88.0,80.7,9.0,64.0,6.0,0.0,0.0,/en/matches/8a923619/Tottenham-Hotspur-Manchester-City-February-5-2023-Premier-League,0.0,0.6666666666666666,0.5
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,2023-02-12,Sun,Premier League,Matchweek 23,Home,W 3–1,Manchester City,Aston Villa,Y,RB,90,0,0,0,0,0,0,0,0,94.0,0.0,0,1.0,0.0,0.0,0.0,2.0,0.0,78.0,90.0,86.7,11.0,66.0,2.0,1.0,1.0,/en/matches/18fcd595/Manchester-City-Aston-Villa-February-12-2023-Premier-League,1.0,0.6666666666666666,0.5
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,2023-02-15,Wed,Premier League,Matchweek 12,Away,W 3–1,Manchester City,Arsenal,Y,RB,90,0,0,0,0,0,0,1,0,55.0,5.0,2,0.0,0.0,0.0,0.0,2.0,0.0,33.0,45.0,73.3,2.0,24.0,2.0,2.0,1.0,/en/matches/b9da01e6/Arsenal-Manchester-City-February-15-2023-Premier-League,1.0,0.6666666666666666,0.5
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2023-02-18,Sat,Premier League,Matchweek 24,Away,D 1–1,Manchester City,Nott'ham Forest,Y,RB,90,0,0,0,0,0,0,0,0,124.0,0.0,1,3.0,0.0,0.0,0.0,1.0,0.0,104.0,121.0,86.0,12.0,89.0,2.0,1.0,1.0,/en/matches/7f12d9aa/Nottingham-Forest-Manchester-City-February-18-2023-Premier-League,0.5,0.6666666666666666,0.5
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,2023-02-22,Wed,Champions Lg,Round of 16,Away,D 1–1,eng Manchester City,de RB Leipzig,Y,RW,90,0,0,0,0,0,0,0,0,84.0,1.0,2,0.0,0.0,0.0,0.0,1.0,0.0,55.0,75.0,73.3,3.0,39.0,5.0,2.0,2.0,/en/matches/afe4ecd7/RB-Leipzig-Manchester-City-February-22-2023-Champions-League,0.5,0.8333333333333334,0.5
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,2023-02-25,Sat,Premier League,Matchweek 25,Away,W 4–1,Manchester City,Bournemouth,N,RB,11,0,0,0,0,0,0,0,0,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,91.7,0.0,8.0,0.0,0.0,0.0,/en/matches/e731c1dd/Bournemouth-Manchester-City-February-25-2023-Premier-League,1.0,0.6666666666666666,0.5
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,2023-03-04,Sat,Premier League,Matchweek 26,Home,W 2–0,Manchester City,Newcastle Utd,Y,RB,90,0,0,0,0,0,0,0,0,72.0,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,50.0,64.0,78.1,4.0,28.0,0.0,0.0,0.0,/en/matches/b33bcb97/Manchester-City-Newcastle-United-March-4-2023-Premier-League,1.0,0.6666666666666666,0.5
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,2023-03-11,Sat,Premier League,Matchweek 27,Away,W 1–0,Manchester City,Crystal Palace,N,RB,2,0,0,0,0,0,0,0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,0.0,0.0,/en/matches/d29fe1d9/Crystal-Palace-Manchester-City-March-11-2023-Premier-League,1.0,0.8333333333333334,0.5
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,2023-03-18,Sat,FA Cup,Quarter-finals,Home,W 6–0,Manchester City,Burnley,Y,DM,90,0,0,0,0,0,0,0,0,,,4,,,,,,,,,,,,,,,/en/matches/50e94089/Manchester-City-Burnley-March-18-2023-FA-Cup,1.0,1.0,0.5
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,2023-03-23,Thu,Euro Qualifying,Group stage,Away,W 2–1,eng England,it Italy,Y,RB,90,0,0,0,0,0,0,1,0,,,1,,,,,,,,,,,,,,,/en/matches/64af7b32/Italy-England-March-23-2023-Euro-Qualifying,1.0,1.0,0.5
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,2023-03-26,Sun,Euro Qualifying,Group stage,Home,W 2–0,eng England,ua Ukraine,Y,RB,90,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/275ada90/England-Ukraine-March-26-2023-Euro-Qualifying,1.0,1.0,0.5
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,2023-04-08,Sat,Premier League,Matchweek 30,Away,W 4–1,Manchester City,Southampton,N,"RB,DM",35,0,0,0,0,0,0,0,0,34.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,28.0,32.0,87.5,0.0,20.0,2.0,0.0,0.0,/en/matches/fb045117/Southampton-Manchester-City-April-8-2023-Premier-League,1.0,1.0,0.5
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,2023-04-15,Sat,Premier League,Matchweek 31,Home,W 3–1,Manchester City,Leicester City,Y,RW,90,0,0,0,0,0,0,0,0,85.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,72.0,81.0,88.9,3.0,43.0,3.0,2.0,1.0,/en/matches/ce8df388/Manchester-City-Leicester-City-April-15-2023-Premier-League,1.0,1.0,0.5
35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,2023-04-19,Wed,Champions Lg,Quarter-finals,Away,D 1–1,eng Manchester City,de Bayern Munich,N,RM,3,0,0,0,0,0,0,0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,/en/matches/3b8c18de/Bayern-Munich-Manchester-City-April-19-2023-Champions-League,0.5,1.0,0.5
36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,2023-04-22,Sat,FA Cup,Semi-finals,Neutral,W 3–0,Manchester City,Sheffield Utd,Y,CB,90,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/d9e93a05/Manchester-City-Sheffield-United-April-22-2023-FA-Cup,1.0,0.8333333333333334,0.5
37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,2023-04-26,Wed,Premier League,Matchweek 33,Home,W 4–1,Manchester City,Arsenal,Y,RB,90,0,0,0,0,0,0,0,0,48.0,1.0,4,0.0,0.0,0.0,0.0,0.0,0.0,34.0,37.0,91.9,2.0,20.0,2.0,2.0,0.0,/en/matches/00a73645/Manchester-City-Arsenal-April-26-2023-Premier-League,1.0,0.8333333333333334,0.5
38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,2023-04-30,Sun,Premier League,Matchweek 34,Away,W 2–1,Manchester City,Fulham,Y,RB,90,0,0,0,0,0,0,1,0,122.0,0.0,1,1.0,0.0,0.0,0.0,3.0,0.0,104.0,117.0,88.9,16.0,85.0,2.0,1.0,0.0,/en/matches/d4d0cb2a/Fulham-Manchester-City-April-30-2023-Premier-League,1.0,0.8333333333333334,0.5
39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,2023-05-03,Wed,Premier League,Matchweek 28,Home,W 3–0,Manchester City,West Ham,Y*,RB,90,0,0,0,0,0,0,0,0,94.0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,79.0,89.0,88.8,3.0,50.0,1.0,0.0,0.0,/en/matches/fccab6ff/Manchester-City-West-Ham-United-May-3-2023-Premier-League,1.0,1.0,0.5
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,2023-05-06,Sat,Premier League,Matchweek 35,Home,W 2–1,Manchester City,Leeds United,N,RB,37,0,0,0,0,0,0,0,0,50.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,50.0,96.0,3.0,37.0,0.0,0.0,0.0,/en/matches/7ee695ea/Manchester-City-Leeds-United-May-6-2023-Premier-League,1.0,1.0,0.5
41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,2023-05-09,Tue,Champions Lg,Semi-finals,Away,D 1–1,eng Manchester City,es Real Madrid,Y,RB,90,0,0,0,0,0,0,0,0,74.0,6.0,1,1.0,0.0,0.0,0.0,1.0,0.0,47.0,60.0,78.3,4.0,37.0,2.0,0.0,0.0,/en/matches/40a448b8/Real-Madrid-Manchester-City-May-9-2023-Champions-League,0.5,1.0,0.5
42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,2023-05-14,Sun,Premier League,Matchweek 36,Away,W 3–0,Manchester City,Everton,Y,RB,90,0,0,0,0,1,0,0,0,95.0,1.0,1,0.0,0.0,0.0,0.0,1.0,1.0,76.0,86.0,88.4,9.0,65.0,2.0,1.0,1.0,/en/matches/704aa0f3/Everton-Manchester-City-May-14-2023-Premier-League,1.0,0.8333333333333334,0.5
43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,2023-05-17,Wed,Champions Lg,Semi-finals,Home,W 4–0,eng Manchester City,es Real Madrid,Y,RB,90,0,0,0,0,1,0,0,0,59.0,2.0,0,0.0,0.0,0.0,0.1,2.0,1.0,48.0,54.0,88.9,4.0,39.0,2.0,3.0,2.0,/en/matches/8358b4a1/Manchester-City-Real-Madrid-May-17-2023-Champions-League,1.0,0.8333333333333334,0.5
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,2023-05-21,Sun,Premier League,Matchweek 37,Home,W 1–0,Manchester City,Chelsea,Y*,"CB,RB",90,0,0,0,0,0,0,0,0,80.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,77.0,92.2,3.0,50.0,3.0,1.0,1.0,/en/matches/589e447b/Manchester-City-Chelsea-May-21-2023-Premier-League,1.0,0.8333333333333334,0.5
45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,2023-05-24,Wed,Premier League,Matchweek 32,Away,D 1–1,Manchester City,Brighton,Y,"RB,CB",90,0,0,0,0,0,0,0,0,55.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,46.0,51.0,90.2,0.0,32.0,0.0,3.0,3.0,/en/matches/d4bee10d/Brighton-and-Hove-Albion-Manchester-City-May-24-2023-Premier-League,0.5,1.0,0.5
46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,2023-05-28,Sun,Premier League,Matchweek 38,Away,L 0–1,Manchester City,Brentford,Y*,RB,90,0,0,0,0,1,0,0,0,91.0,1.0,2,0.0,0.0,0.0,0.1,2.0,0.0,79.0,86.0,91.9,12.0,59.0,7.0,0.0,0.0,/en/matches/e7e969e9/Brentford-Manchester-City-May-28-2023-Premier-League,0.0,0.8333333333333334,0.5
47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,2023-06-03,Sat,FA Cup,Final,Neutral,W 2–1,Manchester City,Manchester Utd,Y,DM,89,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,/en/matches/5c9f0cd1/Manchester-Derby-Manchester-City-Manchester-United-June-3-2023-FA-Cup,1.0,0.5,0.5
48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,2023-06-10,Sat,Champions Lg,Final,Neutral,W 1–0,eng Manchester City,it Inter,N,DM,9,0,0,0,0,0,0,0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,/en/matches/32081d2b/Manchester-City-Internazionale-June-10-2023-Champions-League,1.0,0.5,0.5
49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,2023-06-19,Mon,Euro Qualifying,Group stage,Home,W 7–0,eng England,mk N. Macedonia,Y,RB,90,0,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/40be9cd8/England-North-Macedonia-June-19-2023-Euro-Qualifying,1.0,0.6666666666666666,0.5
